RA	DE	Halpha	RVHalpha	SigmHalpha	[NII]6548	RV[NII]6548	Sigm[NII]6548	[NII]6584	RV[NII]6584	Sigm[NII]6584	[SII]6717	RV[SII]6717	Sigm[SII]6717	[SII]6731	RV[SII]6731	Sigm[SII]6731
128.736	11	2.47E+02	-224.79 	15.93903483	1.02E+01	-222.01 	18.70021973	3.07E+01	-198.0549002	18.55785975	7.52E+00	-119.14 	 68.88 	3.62E-01	-145.5979866	68.71816013
127.395	11	3.67E+02	-228.17 	16.26005128	1.65E+01	-220.17 	19.89851051	4.95E+01	-196.233287	19.75237061	2.38E+01	-183.82 	 4.52 	2.21E+01	-210.1349957	4.396980739
126.054	11	3.70E+02	-232.79 	16.97182005	1.39E+01	-232.08 	26.46614726	4.17E+01	-208.0737731	26.2951142	1.81E+01	-171.63 	 18.88 	1.38E+01	-197.9758491	18.81451402
124.713	11	3.59E+02	-233.11 	22.76308186	1.30E+01	-225.94 	45.43470913	3.90E+01	-201.9713687	45.17549041	3.19E+01	-179.80 	 25.00 	1.38E+01	-206.1264858	24.91916692
123.372	11	3.08E+02	-237.81 	24.65623832	1.86E+01	-233.27 	28.53181705	5.59E+01	-209.2578217	28.35199878	3.25E+01	-181.23 	 10.80 	1.95E+01	-207.5517338	10.73339242
122.031	11	3.70E+02	-241.97 	23.48405757	2.22E+01	-227.09 	22.54982358	6.66E+01	-203.109877	22.39433902	3.12E+01	-190.07 	 15.87 	2.11E+01	-216.3704555	15.79950797
120.69	11	4.92E+02	-251.29 	19.13350803	2.25E+01	-237.43 	18.93235579	6.75E+01	-213.4019918	18.78928926	3.29E+01	-184.00 	 10.51 	1.24E+01	-210.3131517	10.43685386
119.349	11	5.13E+02	-256.59 	17.49050037	9.59E+00	-248.38 	55.26479717	2.88E+01	-224.2861309	54.95645582	1.16E+01	-191.50 	 43.85 	1.10E+01	-217.7957035	43.74275025
118.008	11	6.08E+02	-256.63 	19.08382039	1.61E+01	-255.89 	25.77865894	4.84E+01	-231.7547453	25.6104715	2.27E+01	-216.90 	0	1.18E+01	-243.1383937	0
116.667	11	5.93E+02	-254.76 	19.97082171	1.78E+01	-251.67 	27.04375973	5.35E+01	-227.5650348	26.87030398	1.37E+01	-218.59 	 31.98 	1.08E+01	-244.8308756	31.89071641
115.326	11	6.68E+02	-254.81 	21.22720445	1.58E+01	-251.95 	31.74469062	4.73E+01	-227.8382768	31.55063906	2.78E+01	-209.27 	 15.10 	1.69E+01	-235.5222249	15.03164041
113.985	11	2.94E+02	-242.15 	28.57357078	1.02E+01	-237.98 	42.12247412	3.06E+01	-213.9484758	41.87947678	6.84E+00	-184.13 	 24.71 	5.61E+00	-210.4467687	24.6311864
112.644	11	3.59E+02	-231.28 	23.06626056	9.29E+00	-232.12 	36.39621667	2.79E+01	-208.1193134	36.18066639	7.96E+00	-173.38 	 41.86 	3.65E+00	-199.71287	41.75650428
111.303	11	3.40E+02	-239.27 	24.1755535	1.15E+01	-237.34 	37.13423498	3.46E+01	-213.3109111	36.91519918	2.03E+01	-190.70 	 10.48 	1.47E+01	-217.0385405	10.40355539
109.962	11	4.67E+02	-250.42 	21.96406356	1.32E+01	-235.56 	31.03481186	3.96E+01	-211.5348382	30.84395595	1.91E+01	-179.40 	0	3.28E+01	-205.7256348	0
108.621	11	4.58E+02	-253.39 	24.1755535	1.61E+01	-238.44 	27.42766104	4.82E+01	-214.4038791	27.25257994	3.29E+01	-189.04 	 8.86 	2.01E+01	-215.3460585	8.779855056
107.28	11	4.95E+02	-242.61 	20.69896298	3.34E+01	-238.49 	15.29088991	1.00E+02	-214.4494194	15.15705303	6.01E+01	-186.10 	0	5.49E+01	-212.4064846	0
105.939	11	4.34E+02	-236.12 	22.31769417	3.00E+01	-232.58 	14.68779938	8.99E+01	-208.5747167	14.55500372	4.49E+01	-182.08 	 3.48 	2.49E+01	-208.3979747	3.328083721
104.598	11	6.21E+02	-224.66 	17.82407958	4.32E+01	-229.10 	11.51177182	1.30E+02	-205.1136515	11.38068697	8.14E+01	-180.65 	 5.43 	4.60E+01	-206.9727268	5.323178402
103.257	11	7.84E+02	-219.49 	13.88190712	3.75E+01	-228.69 	13.60661585	1.13E+02	-204.7037885	13.47520335	5.89E+01	-179.13 	 9.23 	3.74E+01	-205.4584008	9.150319213
101.916	11	1.29E+03	-218.81 	9.957678756	5.45E+01	-225.03 	11.54016958	1.64E+02	-201.0605621	11.40910676	6.97E+01	-179.22 	 1.85 	4.94E+01	-205.5474788	1.544253588
100.575	11	1.32E+03	-221.64 	12.66861078	6.58E+01	-225.30 	12.07298923	1.97E+02	-201.333804	11.94218751	7.78E+01	-180.38 	 9.44 	5.29E+01	-206.7054928	9.367400468
99.234	11	2.11E+03	-232.06 	19.65227002	1.12E+02	-228.46 	12.40338647	3.35E+02	-204.4760869	12.27261203	1.32E+02	-181.99 	 9.90 	8.16E+01	-208.3088967	9.825795929
97.893	11	4.11E+03	-234.07 	16.49887113	1.89E+02	-229.79 	11.98967703	5.68E+02	-205.7967565	11.85885277	2.03E+02	-182.26 	 9.12 	1.60E+02	-208.5761307	9.040358394
96.552	11	5.50E+03	-235.44 	10.06389889	3.69E+02	-235.42 	7.637521271	1.11E+03	-211.3982172	7.491172559	4.30E+02	-188.60 	0	2.96E+02	-214.9006685	0
95.211	11	3.31E+03	-235.89 	12.39321685	2.89E+02	-236.43 	9.186196345	8.68E+02	-212.4001045	9.049631264	3.83E+02	-188.78 	0	2.90E+02	-215.0788245	0
93.87	11	2.45E+03	-233.24 	14.0831009	1.68E+02	-233.86 	10.90635195	5.03E+02	-209.849846	10.77458101	2.60E+02	-185.65 	 4.39 	1.92E+02	-211.9610946	4.259722543
92.529	11	1.61E+03	-233.98 	12.69898968	1.20E+02	-233.31 	11.62514184	3.59E+02	-209.303362	11.49413984	2.23E+02	-186.19 	 3.88 	1.45E+02	-212.4955626	3.742869383
91.188	11	9.12E+02	-237.36 	12.63818865	6.56E+01	-238.12 	14.78899954	1.97E+02	-214.0850968	14.65604155	1.21E+02	-187.53 	 10.04 	7.33E+01	-213.8317326	9.963819652
89.847	11	8.73E+02	-237.77 	11.34930564	6.35E+01	-238.95 	11.65339315	1.91E+02	-214.9048227	11.52240969	1.06E+02	-188.55 	 6.98 	5.41E+01	-214.8561295	6.888566356
88.506	11	8.99E+02	-235.07 	10.0991319	7.23E+01	-237.34 	11.51177182	2.17E+02	-213.3109111	11.38068697	1.06E+02	-189.62 	 5.14 	8.16E+01	-215.9250655	5.0316403
87.165	11	8.27E+02	-232.56 	9.00043735	7.53E+01	-234.37 	8.924256657	2.26E+02	-210.3507896	8.78648331	1.22E+02	-187.93 	0	8.56E+01	-214.2325836	0
85.824	11	8.54E+02	-233.70 	6.153533512	8.63E+01	-235.97 	8.105631205	2.59E+02	-211.9447012	7.962979167	1.52E+02	-189.00 	0	9.70E+01	-215.3015195	0
84.483	11	6.65E+02	-232.83 	6.703975418	8.05E+01	-236.93 	5.393338145	2.41E+02	-212.9010482	5.213843646	1.30E+02	-189.18 	0	9.84E+01	-215.4796755	0
83.142	11	4.42E+02	-229.73 	9.450946588	4.84E+01	-233.77 	9.727671969	1.45E+02	-209.7587653	9.593154474	1.11E+02	-187.21 	0	6.68E+01	-213.5199596	0
81.801	11	3.06E+02	-230.32 	11.57564956	2.94E+01	-235.88 	14.48453115	8.81E+01	-211.8536205	14.35204556	8.01E+01	-186.28 	 4.11 	4.57E+01	-212.5846406	3.972079885
80.46	11	1.82E+02	-228.22 	12.30059965	1.67E+01	-232.26 	18.5372087	5.02E+01	-208.2559344	18.39533695	4.25E+01	-190.61 	 10.31 	2.75E+01	-216.9049235	10.23596271
79.119	11	1.47E+02	-226.53 	12.23861927	1.54E+01	-232.99 	12.89102795	4.61E+01	-208.9845797	12.76012543	4.43E+01	-183.20 	 7.16 	2.17E+01	-209.5114497	7.068878786
77.778	11	1.29E+02	-227.99 	9.26518566	7.07E+00	-231.35 	41.27110326	2.12E+01	-207.3451278	41.03223938	4.96E+01	-183.91 	0	2.49E+01	-210.2240737	0
76.437	11	1.57E+02	-224.84 	10.34342189	1.36E+01	-227.68 	24.37141447	4.08E+01	-203.7019013	24.20890912	5.60E+01	-183.60 	 8.00 	4.16E+01	-209.9123007	7.91986995
75.096	11	1.44E+02	-226.26 	11.02079806	1.73E+01	-233.73 	16.80874969	5.19E+01	-209.713225	16.67160144	6.44E+01	-186.99 	 12.27 	4.23E+01	-213.2972646	12.20375857
73.755	11	1.17E+02	-231.28 	18.12966614	1.55E+01	-236.66 	16.73647443	4.65E+01	-212.6278062	16.59950351	5.41E+01	-189.62 	 17.63 	3.61E+01	-215.9250655	17.56054903
72.414	11	7.81E+01	-235.71 	16.26005128	5.96E+00	-244.94 	39.36033991	1.79E+01	-220.8706061	39.130691	4.03E+01	-187.62 	 14.12 	1.36E+01	-213.9208106	14.04987446
71.073	11	4.93E+01	-240.37 	18.35745581	5.13E+00	-254.92 	60.61214492	1.54E+01	-230.7983983	60.27665391	1.96E+01	-190.16 	 29.87 	1.54E+01	-216.4595335	29.78427059
69.732	11	8.02E+01	-231.78 	13.20910352	6.81E+00	-220.17 	36.43725697	2.04E+01	-196.233287	36.22151333	3.80E+01	-185.56 	 12.30 	1.58E+01	-211.8720166	12.23382511
68.391	11	6.36E+01	-240.14 	25.04346222	8.76E+00	-258.50 	44.80998342	2.63E+01	-234.3505441	44.55383997	2.39E+01	-197.17 	 24.57 	1.80E+01	-223.4521563	24.49796325
67.05	11	5.60E+01	-252.66 	28.28720776	5.42E+00	-262.20 	55.64321576	1.62E+01	-238.039311	55.33296118	2.28E+01	-207.21 	 21.12 	1.14E+01	-233.473431	21.04602424
65.709	11	4.57E+01	-245.67 	21.29888516	4.33E+00	-275.34 	51.17355961	1.30E+01	-251.109386	50.88580955	3.41E+01	-198.11 	0	4.34E+00	-224.4320143	0
64.368	11	6.65E+01	-247.18 	14.45270271	3.62E+00	-222.01 	117.0704807	1.09E+01	-198.0549002	116.4411985	3.30E+01	-198.60 	0	2.26E+01	-224.8774042	0
63.027	11	3.48E+01	-236.12 	19.87300867	3.22E+00	-135.52 	302.2650688	9.65E+00	-112.0292146	300.6553554	-1.24E+01	-78.88 	 37.89 	-2.24E+00	-105.4238098	37.79000739
61.686	11	1.63E+01	-241.56 	3.417826816	6.87E+00	-232.26 	0	2.06E+01	-208.2559344	0	9.82E+00	-116.42 	0	1.32E+02	-142.8811077	0
60.345	11	2.28E+01	-231.92 	0	4.43E+00	-242.29 	58.030569	1.33E+01	-218.2292669	57.7082147	1.17E+01	 31.07 	" 3,979.74 "	-2.27E+01	4.275743872	3970.869994
59.004	11	2.88E+01	-243.84 	0	3.79E+00	-276.03 	32.84721338	1.14E+01	-251.792491	32.64814898	1.09E+01	-208.95 	 14.06 	1.30E+01	-235.2104519	13.99428427
57.663	11	1.38E+01	-248.73 	11.31673431	5.15E+00	-256.11 	59.56021041	1.55E+01	-231.9824469	59.23007848	8.02E+00	-271.85 	 137.30 	4.26E+00	-297.9659011	136.9890001
56.322	11	1.82E+01	-234.71 	19.43059312	3.41E+00	-125.17 	259.5579874	1.02E+01	-101.7370998	258.1748992	-3.74E+00	-102.85 	 23.86 	-6.58E+00	-129.3412521	23.78398594
54.981	11	1.83E+01	-252.57 	17.10213941	3.10E+00	-259.36 	70.84069702	9.31E+00	-235.2158104	70.45273462	3.31E+00	-233.28 	 73.57 	5.02E+00	-259.4842062	73.39857238
53.64	11	1.97E+01	-231.23 	13.56246378	3.01E+00	-338.75 	36.6423882	9.04E+00	-314.1827446	36.42567726	6.79E+00	-193.51 	 72.29 	1.27E+00	-219.7999584	72.123398
52.299	11	1.14E+01	-252.20 	27.55729098	3.61E+00	-181.44 	255.2943149	1.08E+01	-157.7061668	253.9338439	1.61E+01	 21.34 	 10.64 	1.28E+01	-5.478296836	10.56933732
50.958	11	1.29E+01	-258.60 	29.80008446	3.73E+00	-228.60 	92.47626159	1.12E+01	-204.6127079	91.97591798	-4.67E+00	 29.24 	 72.08 	1.20E+00	2.449644926	71.91077823
49.617	11	2.51E+01	-237.72 	19.55386468	3.88E+00	-161.66 	276.1440071	1.16E+01	-138.0327437	274.6729211	6.88E+00	-62.94 	 7.16 	-9.68E+00	-89.52338731	7.068878786
48.276	11	2.86E+01	-248.05 	14.19737205	3.98E+00	-153.10 	274.4115281	1.19E+01	-129.5167018	272.949635	1.40E+01	-206.01 	 16.13 	1.61E+01	-232.270878	16.06012331
46.935	11	3.40E+01	-244.35 	8.085703753	4.21E+00	-198.24 	273.3408842	1.26E+01	-174.4194683	271.8846719	1.96E+01	-214.71 	 25.30 	1.55E+01	-240.9559828	25.22830467
45.594	11	2.23E+01	-243.20 	0	3.61E+00	-129.89 	291.2293372	1.08E+01	-106.4277539	289.6781971	9.51E+02	-202.70 	0	3.53E+01	-228.9749921	0
44.253	11	2.63E+01	-257.55 	14.48092487	3.11E+00	-73.25 	296.5039983	9.33E+00	-50.09436427	294.9248633	2.49E+01	-217.21 	0	1.96E+01	-243.4501667	0
42.912	11	3.58E+01	-245.03 	16.18008016	4.04E+00	-282.53 	48.55004139	1.21E+01	-258.259218	48.27539258	1.85E+01	-208.42 	 16.82 	9.08E+00	-234.720523	16.75420809
41.571	11	2.87E+01	-250.56 	17.87516285	5.22E+00	-265.59 	49.81271802	1.57E+01	-241.4092955	49.53177484	1.51E+01	-196.05 	 5.86 	1.59E+01	-222.3386813	5.762253712
40.23	11	3.65E+01	-243.89 	10.37799615	3.49E+00	-273.24 	63.80338914	1.05E+01	-249.0145308	63.45159317	5.96E-01	-116.55 	 77.11 	6.45E+00	-143.0147247	76.92972195
38.889	11	3.40E+01	-243.39 	17.07611101	5.66E+00	-245.58 	32.09885012	1.70E+01	-221.5081707	31.90319467	2.11E+01	-199.94 	 11.88 	2.15E+00	-226.2581132	11.80868594
37.548	11	5.17E+01	-242.24 	5.499925225	7.69E+00	-228.32 	22.43907457	2.31E+01	-204.3394659	22.28400288	2.73E+01	-203.11 	 8.59 	3.69E+00	-229.3758431	8.5134425
36.207	11	4.43E+01	-238.86 	13.38644339	4.22E+00	-227.96 	70.07086632	1.27E+01	-203.9751432	69.68687249	3.75E+01	-204.76 	0	1.37E+00	-231.0683251	0
34.866	11	4.16E+01	-234.84 	13.99706773	4.95E+00	-268.38 	53.88949791	1.49E+01	-244.1872557	53.58809814	1.61E+01	-198.33 	 14.72 	3.70E+00	-224.6101703	14.65389785
33.525	11	5.90E+01	-239.00 	17.02400116	2.79E+00	-155.85 	253.366848	8.36E+00	-132.2491217	252.0166008	1.95E+01	-216.76 	 12.03 	5.36E+00	-243.0493157	11.9615828
32.184	11	9.78E+01	-233.93 	12.66861078	8.41E+00	-249.25 	49.09142141	2.52E+01	-225.1513972	48.81407649	3.01E+01	-196.72 	 12.75 	-3.81E-01	-223.0067663	12.67965591
30.843	11	1.07E+02	-236.81 	11.7674414	1.07E+01	-244.67 	11.59685432	3.21E+01	-220.5973641	11.46583292	2.92E+01	-191.99 	 13.13 	-2.22E+00	-218.2856324	13.05872063
29.502	11	7.78E+01	-240.96 	13.82413046	9.22E+00	-239.17 	16.90494921	2.77E+01	-215.1325244	16.76756217	2.28E+01	-200.47 	 12.60 	-2.74E+00	-226.7480422	12.53209401
28.161	11	6.79E+01	-231.92 	25.51957193	5.76E+00	-276.85 	44.20483174	1.73E+01	-252.6122169	43.95166055	2.20E+01	-202.21 	 14.01 	1.09E+01	-228.4850631	13.93857507
26.82	11	6.51E+01	-229.22 	26.10582217	8.65E+00	-232.40 	25.4768289	2.60E+01	-208.3925554	25.30987696	2.31E+01	-195.83 	 11.32 	1.77E+01	-222.1159863	11.24763945
25.479	11	9.86E+01	-236.85 	13.59167583	1.04E+01	-248.10 	27.36374056	3.13E+01	-224.012889	27.18893089	2.33E+01	-189.49 	 16.92 	1.20E+01	-215.7914485	16.85592118
24.138	11	1.69E+02	-232.92 	15.85829951	1.17E+01	-247.23 	49.15155289	3.51E+01	-223.1476227	48.87390827	4.42E+01	-193.24 	 15.89 	2.77E+01	-219.5327244	15.82566086
22.797	11	1.22E+02	-234.20 	16.36639364	9.94E+00	-253.73 	41.12907165	2.98E+01	-229.6143497	40.89089577	4.29E+01	-190.12 	 11.69 	2.78E+01	-216.4149945	11.6235711
21.456	11	1.06E+02	-241.42 	15.23250386	5.79E+00	-252.91 	44.32590873	1.74E+01	-228.7946237	44.07214339	2.77E+01	-198.24 	 18.15 	2.26E+01	-224.5656313	18.08118515
20.115	11	1.44E+02	-236.17 	12.30059965	1.20E+01	-238.44 	23.49732733	3.59E+01	-214.4038791	23.33824256	3.12E+01	-197.08 	 12.45 	2.57E+01	-223.3630783	12.38349632
18.774	11	3.12E+02	-238.13 	7.876144016	3.65E+01	-241.97 	7.338948961	1.10E+02	-217.9104846	7.189821187	6.83E+01	-197.17 	 3.31 	3.78E+01	-223.4966953	3.147694356
17.433	11	4.33E+02	-235.21 	6.557749243	3.80E+01	-238.58 	6.952610625	1.14E+02	-214.5405001	6.799316625	6.75E+01	-194.09 	 5.43 	4.82E+01	-220.3789654	5.323178402
16.092	11	4.80E+02	-234.39 	7.354083188	3.55E+01	-237.53 	11.73793239	1.07E+02	-213.4930725	11.60699955	7.69E+01	-193.24 	 5.43 	5.35E+01	-219.5327244	5.323178402
14.751	11	4.51E+02	-233.98 	10.13427956	3.91E+01	-238.49 	12.59411241	1.17E+02	-214.4494194	12.46331078	9.48E+01	-193.33 	 5.81 	4.60E+01	-219.6218024	5.70899686
13.41	11	3.47E+02	-228.54 	11.60775385	3.17E+01	-234.50 	17.73899337	9.52E+01	-210.4874106	17.59941155	7.77E+01	-189.09 	 7.42 	5.69E+01	-215.3905975	7.332501083
12.069	11	4.18E+02	-226.90 	10.88758802	3.77E+01	-230.93 	15.040781	1.13E+02	-206.9352648	14.90739711	7.61E+01	-188.69 	 14.56 	5.43E+01	-214.9897465	14.49047574
10.728	11	4.90E+02	-230.09 	10.65182293	3.52E+01	-234.82 	16.20302385	1.06E+02	-210.8061929	16.06730446	1.09E+02	-190.25 	 6.65 	6.99E+01	-216.5486115	6.563206356
9.387	11	5.64E+02	-229.27 	9.634103027	5.21E+01	-233.63 	10.160011	1.56E+02	-209.6221443	10.02674666	1.50E+02	-190.20 	 4.45 	1.11E+02	-216.5040725	4.328854351
8.046	11	2.58E+02	-227.21 	8.846531926	2.78E+01	-230.06 	10.84773256	8.33E+01	-206.0699985	10.71587181	7.80E+01	-189.36 	 7.07 	4.61E+01	-215.6578315	6.97920234
6.705	11	1.07E+02	-231.01 	10.37799615	7.43E+00	-263.12 	63.72417606	2.23E+01	-238.9501176	63.37278561	5.64E+01	-190.78 	 5.86 	1.90E+01	-217.1276185	5.762253712
5.364	11	1.27E+02	-234.62 	13.06027358	1.42E+01	-233.41 	22.46123439	4.25E+01	-209.3944427	22.30608022	6.13E+01	-188.29 	 12.18 	3.49E+01	-214.5888956	12.11328846
4.023	11	1.57E+02	-233.06 	12.75961901	1.31E+01	-251.22 	32.88872678	3.94E+01	-227.1096315	32.68947251	6.05E+01	-193.95 	 8.52 	4.09E+01	-220.2453484	8.436161226
2.682	11	1.01E+02	-235.62 	14.73364153	1.33E+01	-232.76 	20.94209196	3.98E+01	-208.756878	20.79241789	4.85E+01	-194.80 	 13.50 	3.20E+01	-221.0915894	13.43159197
1.341	11	9.19E+01	-233.47 	7.876144016	8.78E+00	-254.15 	41.45365711	2.64E+01	-230.0242127	41.21390828	3.99E+01	-194.58 	 10.41 	9.26E+00	-220.8688944	10.33674052
0	11	5.81E+01	-237.54 	7.264151471	6.77E+00	-263.67 	41.39281305	2.03E+01	-239.4966015	41.15335926	3.54E+01	-202.12 	 4.78 	1.54E+01	-228.3959851	4.660304281
199.809	8	3.55E+01	-205.52 	0	3.55E+00	-251.40 	50.2131789	1.07E+01	-227.2917928	49.93023504	-9.05E+00	-94.63 	 26.62 	-4.07E+00	-121.1460764	26.5423357
198.468	8	3.05E+01	-238.63 	0	7.91E+00	-305.38 	0	2.37E+01	-280.9838432	0	-4.76E+00	-44.91 	 53.33 	3.12E+00	-71.52963185	53.19770516
197.127	8	2.42E+01	-231.51 	7.575112106	3.11E+00	-248.15 	54.60725315	9.33E+00	-224.0584293	54.30223296	-4.92E+00	-117.04 	0	-8.09E+00	-143.5046537	0
195.786	8	3.04E+01	-224.52 	7.960488049	5.55E+00	-229.70 	15.73712533	1.67E+01	-205.7056758	15.60241066	3.22E+00	-71.60 	 211.82 	3.63E+00	-98.16395305	211.3438812
194.445	8	2.72E+01	-227.08 	12.08282265	5.24E+00	-250.57 	22.39473983	1.57E+01	-226.4720668	22.23983292	-5.45E+00	-15.89 	 70.43 	3.26E+00	-42.62382172	70.26689452
193.104	8	3.98E+01	-230.00 	10.75328802	3.04E+00	-146.65 	264.4834061	9.11E+00	-123.0955151	263.0741883	1.90E+01	-173.42 	0	-2.84E+00	-199.757409	0
191.763	8	5.70E+01	-225.34 	0	3.16E+00	-170.54 	281.8863427	9.47E+00	-146.867568	280.3847855	3.66E+01	-188.95 	0	1.28E+01	-215.2569805	0
190.422	8	4.59E+01	-225.62 	7.30922989	4.21E+00	-268.11 	51.51345698	1.26E+01	-243.9140137	51.22400324	-2.33E-01	 99.05 	 88.40 	4.85E+00	72.10863884	88.20024037
189.081	8	3.74E+01	-231.78 	28.28720776	3.46E+00	-100.13 	281.4970389	1.04E+01	-76.82653866	279.9975476	1.38E+01	-205.52 	 36.78 	3.57E+00	-231.825488	36.68769489
187.74	8	4.85E+01	-223.47 	5.995966196	3.04E+00	-266.32 	68.96502633	9.11E+00	-242.1379408	68.58672838	8.00E+00	-143.60 	 43.77 	5.79E+00	-170.0053579	43.66269212
186.399	8	5.75E+01	-223.38 	4.569535254	4.67E+00	-254.65 	50.15312133	1.40E+01	-230.5251563	49.87047765	7.20E+00	-176.32 	 43.77 	9.97E+00	-202.6524439	43.66269212
185.058	8	6.15E+01	-226.16 	8.572240729	5.71E+00	-232.90 	24.71924898	1.71E+01	-208.893499	24.55535827	2.58E+01	-186.14 	0	1.18E+01	-212.4510236	0
183.717	8	7.28E+01	-223.56 	8.807742227	2.83E+00	-126.82 	253.6199517	8.50E+00	-103.3765517	252.268362	2.38E+01	-186.90 	0	1.39E+01	-213.2081866	0
182.376	8	6.33E+01	-225.80 	14.19737205	4.16E+00	-235.15 	69.45877058	1.25E+01	-211.1249752	69.07793021	1.77E+01	-189.45 	 6.84 	1.55E+01	-215.7469095	6.750728594
181.035	8	9.18E+01	-224.20 	0	4.82E+00	-247.23 	56.65838804	1.45E+01	-223.1476227	56.34299442	2.02E+01	-195.11 	 7.67 	2.05E+01	-221.4033624	7.588666895
179.694	8	8.65E+01	-221.32 	7.218843713	6.11E+00	-232.63 	19.66970194	1.83E+01	-208.620257	19.52430826	2.35E+01	-178.02 	0	1.87E+01	-204.3449259	0
178.353	8	8.70E+01	-224.57 	10.58381699	7.24E+00	-232.44 	17.76263099	2.17E+01	-208.4380957	17.62298389	2.04E+01	-176.32 	0	2.50E+01	-202.6524439	0
177.012	8	6.65E+01	-222.10 	11.89421759	4.79E+00	-239.63 	65.32757301	1.44E+01	-215.5879277	64.96796672	2.40E+01	-185.87 	0	5.65E+00	-212.1837896	0
175.671	8	7.09E+01	-220.91 	11.05393489	4.74E+00	-247.09 	49.99294794	1.42E+01	-223.0110017	49.7111046	1.92E+01	-186.45 	 5.32 	9.36E+00	-212.7627966	5.208315588
174.33	8	7.24E+01	-224.11 	8.372166611	3.73E+00	-257.17 	79.86494129	1.12E+01	-233.0298745	79.43027894	3.53E+01	-176.99 	0	1.89E+01	-203.3205289	0
172.989	8	9.34E+01	-224.29 	9.339812467	8.12E+00	-229.33 	31.93224977	2.44E+01	-205.3413532	31.73734958	2.71E+01	-176.55 	 16.21 	1.92E+01	-202.8751389	16.13791966
171.648	8	9.39E+01	-220.96 	12.72932566	4.14E+00	-129.02 	268.0264703	1.24E+01	-105.5624876	266.5984551	2.49E+01	-179.36 	0	1.69E+01	-205.6810958	0
170.307	8	8.27E+01	-225.20 	9.634103027	6.49E+00	-241.33 	41.14936432	1.95E+01	-217.2729199	40.91109017	2.49E+01	-185.16 	 7.88 	1.98E+01	-211.4711657	7.796973361
168.966	8	7.31E+01	-218.12 	8.53251298	3.49E+00	-288.67 	77.99532312	1.05E+01	-264.3616224	77.57036026	1.38E+01	-186.19 	 20.23 	9.12E+00	-212.4955626	20.1547849
167.625	8	6.67E+01	-219.36 	13.67910282	2.74E+00	-85.89 	264.2692617	8.23E+00	-62.66349567	262.8611799	1.92E+01	-180.29 	 13.44 	1.00E+01	-206.6164148	13.37460942
166.284	8	7.78E+01	-217.90 	14.42445144	8.96E+00	-226.08 	19.41714789	2.69E+01	-202.1079897	19.27256497	1.80E+01	-181.01 	 12.18 	1.71E+01	-207.3290388	12.11328846
164.943	8	8.85E+01	-215.75 	12.45473016	6.94E+00	-212.48 	39.31959987	2.08E+01	-188.5825113	39.09014643	2.67E+01	-166.99 	 10.80 	1.47E+01	-193.3437932	10.73339242
163.602	8	9.48E+01	-207.71 	12.39321685	2.98E+00	-132.27 	186.8702195	8.94E+00	-108.7958511	185.8723902	1.90E+01	-162.08 	" 3,211.18 "	1.69E+01	-188.4445033	3204.019975
162.261	8	1.29E+02	-204.69 	12.72932566	1.07E+01	-212.44 	22.7930373	3.22E+01	-188.536971	22.63664003	2.10E+01	-172.88 	 22.13 	1.45E+01	-199.222941	22.06227675
160.92	8	1.08E+02	-211.04 	17.69609856	4.77E+00	-160.06 	222.6973947	1.43E+01	-136.4388321	221.5097726	1.60E+01	-169.94 	 26.38 	8.91E+00	-196.2833671	26.3026774
159.579	8	1.11E+02	-212.23 	11.57564956	5.70E+00	-209.51 	56.06132927	1.71E+01	-185.6223898	55.74895924	1.76E+01	-172.53 	 18.10 	7.74E+00	-198.866629	18.0318713
158.238	8	1.14E+02	-209.58 	14.92865356	1.02E+01	-208.09 	22.217197	3.06E+01	-184.2106395	22.06294717	1.88E+01	-182.57 	 7.02 	1.76E+01	-208.8879037	6.934006632
156.897	8	1.11E+02	-213.42 	12.75961901	8.03E+00	-200.94 	22.90339567	2.41E+01	-177.1063479	22.74658159	1.65E+01	-174.98 	 14.12 	6.65E+00	-201.316274	14.04987446
155.556	8	1.38E+02	-217.71 	14.81737994	9.29E+00	-235.42 	36.04718195	2.79E+01	-211.3982172	35.83327384	3.44E+01	-173.96 	 7.55 	1.76E+01	-200.291877	7.461467527
154.215	8	1.32E+02	-219.27 	10.48125016	6.95E+00	-235.42 	63.94200361	2.09E+01	-211.3982172	63.58949792	2.69E+01	-177.84 	 12.00 	1.14E+01	-204.1667699	11.93110019
152.874	8	1.23E+02	-218.40 	16.0463785	5.52E+00	-227.91 	118.9278772	1.66E+01	-203.9296029	118.2888268	2.24E+01	-175.52 	 13.95 	1.06E+01	-201.8507419	13.88274545
151.533	8	1.56E+02	-216.11 	13.93955233	4.70E+00	-181.62 	233.0775284	1.41E+01	-157.8883281	231.8348785	2.39E+01	-183.24 	 6.98 	1.69E+01	-209.6005277	6.888566356
150.192	8	1.70E+02	-218.49 	10.20432237	1.19E+01	-221.82 	19.50909262	3.56E+01	-197.8727389	19.36421614	1.77E+01	-165.43 	 15.05 	2.01E+01	-191.7849282	14.97797372
148.851	8	1.51E+02	-219.40 	13.23875404	6.23E+00	-223.33 	74.35130621	1.87E+01	-199.3755698	73.94521352	1.99E+01	-181.19 	 7.50 	1.51E+01	-207.5071948	7.418679579
147.51	8	1.42E+02	-214.20 	19.65227002	6.03E+00	-236.43 	65.584781	1.81E+01	-212.4001045	65.22385536	2.84E+01	-164.72 	0	1.87E+01	-191.0723043	0
