RA	DE	Hbeta	RVHbeta	SigmHbeta	[OIII]4959	RV[OIII]4959	Sigm[OIII]4959	[OIII]5007	RV[OIII]5007	Sigm[OIII]5007
207.408	12	13.08	-209.9345748	0	1.84E+00	-314.85 	18.26706476	5.53E+00	-333.9136933	16.84543795
205.9776	12	-23.99	-484.2556643	0	-1.12E+01	-513.01 	0	-3.35E+01	-530.143361	0
204.5472	12	-2.531	-337.8441835	351.1311615	3.19E+02	-309.89 	0	9.57E+02	-329.0049585	0
203.1168	12	-6.293	-325.6946209	26.79371721	1.63E+00	-215.16 	31.62117574	4.89E+00	-235.2002332	30.61059851
201.6864	12	-3.748	-32.06991154	94.17305983	7.57E-01	-350.15 	48.80752008	2.27E+00	-368.8734633	47.87866974
200.256	12	-15.99	-323.0426859	5.196549082	-8.42E-01	-367.08 	68.08119661	-2.53E+00	-385.6349968	67.09226623
198.8256	12	-3.395	-71.97228225	188.8673272	-9.65E+00	-293.75 	0	-2.89E+01	-313.021639	0
197.3952	12	5.287	279.7483053	46.85795755	4.20E+04	-261.89 	0	1.26E+05	-281.4740383	0
195.9648	12	-2.436	-274.8144727	64.07366097	-1.04E+00	-696.79 	42.08606092	-3.12E+00	-712.1257252	41.15004597
194.5344	12	14.08	-499.6122181	0	-9.01E-01	-334.79 	613.7447742	-2.70E+00	-353.6683578	607.7039608
193.104	12	60.06	-295.166532	0	-3.88E+01	-290.72 	0	-1.16E+02	-310.028508	0
191.6736	12	39.77	-533.9640272	0	-9.33E-01	-241.21 	104.1978799	-2.80E+00	-261.0010224	102.9677493
190.2432	12	-2.769	-38.54556676	341.7664894	2.46E+00	-221.81 	33.06415964	7.39E+00	-241.7851214	32.07071928
188.8128	12	12.21	-244.0396922	0	1.23E+01	-287.34 	0	3.68E+01	-306.7360639	0
187.3824	12	-91.73	-368.1872537	0	-1.67E+00	-80.77 	59.21451929	-5.01E+00	-102.185492	58.26372013
185.952	12	4.53	-629.0019765	118.1479855	-1.07E+01	-1,444.85 	0	-3.21E+01	-1452.925645	0
184.5216	12	25.14	-242.6828883	0	-1.26E+00	-643.72 	120.9753444	-3.78E+00	-659.6262077	119.6103154
183.0912	12	11.36	-169.415475	11.61614731	-3.37E+00	 2,132.88 	20978.66733	-1.01E+01	2089.86392	20773.40376
181.6608	12	4.588	-1926.599936	84.87138824	1.49E+00	-330.93 	19.54882733	4.46E+00	-349.8371502	18.20153569
180.2304	12	2.505	-288.8758955	61.75638162	1.89E+00	-189.71 	30.52074207	5.68E+00	-209.9980703	29.49503861
178.8	12	-4.302	-743.7135832	78.48483014	-1.31E+00	-1,252.55 	303.6654437	-3.94E+00	-1262.442789	300.6220696
177.3696	12	5.694	-350.117092	10.56156179	1.69E+00	 174.11 	51.40223726	5.06E+00	150.2551757	50.47097894
175.9392	12	6.237	-359.1830093	0	3.30E+00	 211.65 	31.85783501	9.91E+00	187.4298626	30.85026899
174.5088	12	-7.26	-323.5360691	11.7611849	-1.18E+00	 249.37 	252.9455486	-3.55E+00	224.7841374	250.3839522
173.0784	12	3.996	-268.1537988	60.06180573	-8.26E+00	-309.77 	0	-2.48E+01	-328.8852332	0
171.648	12	4.954	-710.9652697	269.0222644	-1.00E+00	-81.13 	127.1518524	-3.00E+00	-102.4848051	125.7352126
170.2176	12	-113400	-1098.147779	0	2.80E+00	-274.34 	19.44356253	8.40E+00	-293.805738	18.09064129
168.7872	12	15.92	-317.4304513	0	-3.11E+00	-3,230.55 	17.12647764	-9.33E+00	-3221.147709	15.62643507
167.3568	12	-1.973	-260.1979938	50.4644156	-2.17E+00	-166.43 	29.04708073	-6.52E+00	-187.0108243	27.99792663
165.9264	12	5.298	-1120.65839	102.2979191	5.65E-01	-269.93 	78.9272104	1.69E+00	-289.4357668	77.87668869
164.496	12	-2.839	-212.7098556	218.9015311	-8.57E-01	 480.73 	119.2873166	-2.57E+00	453.8783834	117.9362333
163.0656	12	0.3773	-66.42172063	1580.362363	1.25E+00	-29.92 	67.60272614	3.76E+00	-51.78116613	66.61618149
161.6352	12	-10.82	615.0022267	28.26803703	4.85E+00	-256.99 	0	1.46E+01	-276.6251661	0
160.2048	12	-3.61	-281.8451841	49.12625221	3.12E+01	-279.36 	0	9.36E+01	-298.7743355	0
158.7744	12	-8.386	-322.4259568	0	-4.25E+00	-509.14 	0	-1.28E+01	-526.3121534	0
157.344	12	2.325	-482.6521687	235.5361985	2.21E+00	-236.62 	44.36994037	6.63E+00	-256.4514633	43.43888043
155.9136	12	32.72	-240.5860095	0	1.60E+00	-356.98 	27.18228449	4.80E+00	-375.6379393	26.09730732
154.4832	12	8.848	527.3650261	15.75757434	3.95E+00	-264.73 	0	1.18E+01	-284.3474441	0
153.0528	12	7.531	-214.8684073	41.79078015	6.09E+00	-423.78 	0	1.83E+01	-441.7861342	0
151.6224	12	-4.403	-322.6109755	31.87871906	2.60E+00	-225.68 	2.549866849	7.79E+00	-245.6163291	0
150.192	12	-3.295	515.5855009	91.02325204	-1.28E+00	-295.62 	49.54657109	-3.84E+00	-314.8773802	48.61728337
148.7616	12	-2.54	-251.8104785	22.76577209	9.75E+00	-230.39 	0	2.92E+01	-250.2856134	0
147.3312	12	8.821	-268.8322008	7.635197848	4.65E+00	-191.28 	0	1.40E+01	-211.5544984	0
145.9008	12	-6.532	-23.92908784	26.5720198	-6.59E-01	 1,883.09 	1409.761487	-1.98E+00	1842.511575	1395.952342
144.4704	12	-2.972	-223.9343246	44.94266619	1.20E+01	-287.16 	0	3.59E+01	-306.4966134	0
143.04	12	-14.57	-333.4654071	7.1494754	9.31E-01	-341.99 	104.0936186	2.79E+00	-360.7920096	102.8642968
141.6096	12	8.184	-157.9443143	38.13701182	4.27E+00	-179.49 	0	1.28E+01	-199.8812875	0
140.1792	12	3.278	-253.7840115	143.9872522	-1.31E+00	-486.96 	97.54464977	-3.92E+00	-504.3425719	96.36521826
138.7488	12	14.5	-161.1513055	2.741458631	4.22E+00	-186.14 	0	1.27E+01	-206.4661757	0
137.3184	12	12.94	-202.6571718	10.13883446	3.58E+00	-277.42 	0	1.07E+01	-296.8587316	0
135.888	12	-41.6	-512.0701452	0	2.46E+00	-257.60 	41.49813198	7.37E+00	-277.2237923	40.56034576
134.4576	12	14.62	-200.49862	6.858689516	1.65E+01	-246.71 	0	4.96E+01	-266.4485208	0
133.0272	12	196.9	-191.926086	0	1.99E+00	-297.31 	49.81995993	5.96E+00	-316.5535335	48.89045865
131.5968	12	5.557	-224.6127266	58.50036359	-1.89E+00	-389.63 	61.11887717	-5.66E+00	-407.963754	60.16108838
130.1664	12	8.879	-187.6706554	4.903656423	2.14E+00	-244.36 	44.42542469	6.42E+00	-264.1138786	43.49444959
128.736	12	4.291	-98.79999671	110.5888736	4.91E+00	-294.23 	17.49857604	1.47E+01	-313.5005399	16.02555809
127.3056	12	2.577	-295.3515507	313.4317354	7.59E+01	-309.95 	0	2.28E+02	-329.0648211	0
125.8752	12	4.319	-213.1415659	41.24767291	2.58E+00	-296.10 	17.27582075	7.74E+00	-315.3562812	15.78680373
124.4448	12	3.995	-433.5605349	170.5949935	3.87E+00	-309.10 	23.41888911	1.16E+01	-328.2267444	22.23388191
123.0144	12	9.271	-199.6968722	40.01417626	4.81E+00	-308.92 	5.33916642	1.44E+01	-328.0471565	0
121.584	12	33.08	-231.3967463	8.412099244	1.50E+01	-293.75 	18.44764311	4.48E+01	-313.021639	17.03729902
120.1536	12	45.6	-229.6082321	6.479257737	1.67E+01	-299.73 	20.07130563	4.99E+01	-318.9480383	18.75082553
118.7232	12	49.71	-229.6082321	22.09206731	2.55E+01	-295.74 	6.575221747	7.65E+01	-314.9971054	0
117.2928	12	-96890	0	1906.438275	2.67E+01	-297.13 	9.444275856	8.01E+01	-316.3739457	6.636146466
115.8624	12	43.5	-230.2249611	15.83732722	1.74E+01	-297.37 	20.58773135	5.23E+01	-316.6732588	19.29201777
114.432	12	22.91	-230.1016153	29.72023307	1.44E+01	-292.54 	26.59358302	4.33E+01	-311.8243866	25.49564651
113.0016	12	27.76	-195.0097313	22.76577209	1.30E+01	-282.38 	21.23387157	3.90E+01	-301.8273291	19.96693163
111.5712	12	39.84	-183.4768978	15.55717539	1.40E+01	-254.87 	22.46923441	4.20E+01	-274.5299744	21.25126402
110.1408	12	39.89	-190.1992446	27.73751002	1.82E+01	-260.50 	23.64591557	5.45E+01	-280.0971981	22.46825301
108.7104	12	64.38	-220.2339502	35.59705546	1.72E+01	-253.24 	15.43352197	5.16E+01	-272.9735463	13.78898974
107.28	12	88.2	-190.9393195	11.37151443	2.88E+01	-263.28 	19.37323841	8.65E+01	-282.8508786	18.01651191
105.8496	12	155.3	-204.3840132	16.81610631	5.59E+01	-274.76 	18.01275123	1.68E+02	-294.284639	16.57473975
104.4192	12	228.1	-209.6878832	15.99615488	5.17E+01	-280.14 	15.82710616	1.55E+02	-299.5525495	14.21971651
102.9888	12	49.62	-210.1812664	16.77756068	1.04E+01	-275.49 	23.12577598	3.12E+01	-294.9431278	21.93098993
101.5584	12	24.58	-217.4586694	19.37635675	8.93E+00	-292.11 	14.83190237	2.68E+01	-311.4053482	13.12564415
100.128	12	20.41	-215.2384448	25.32562896	7.92E+00	-291.69 	23.35387315	2.38E+01	-310.9863099	22.16672609
98.6976	12	19.72	-208.1460605	10.66526922	7.89E+00	-283.35 	12.52566677	2.37E+01	-302.7252684	10.5080037
97.2672	12	34.8	-223.6259601	0	5.08E+00	-299.31 	35.53399684	1.52E+01	-318.529	34.56382622
95.8368	12	21.56	-221.2823896	17.98898883	2.95E+00	-282.68 	35.27427781	8.84E+00	-302.0667796	34.30198156
94.4064	12	50.96	-215.6084822	0	2.80E+00	-260.68 	24.38630753	8.40E+00	-280.3366486	23.23128396
92.976	12	13.56	-220.4189689	58.8293829	1.08E+00	-12.88 	182.3625924	3.23E+00	-34.89990735	180.4580316
91.5456	12	21.87	-209.7495561	15.314714	-8.35E-01	 753.80 	664.0683904	-2.51E+00	724.2778371	657.5379006
90.1152	12	12.55	-192.1111047	36.82750437	-1.13E+00	-371.25 	45.36717067	-3.39E+00	-389.7655176	44.43739745
88.6848	12	26.89	-188.3490574	0	-3.77E+00	-149.44 	8.815491003	-1.13E+01	-170.1295655	5.725430392
87.2544	12	-11.84	-254.7091051	0	7.20E-01	-118.01 	67.94831073	2.16E+00	-139.0010032	66.96004621
85.824	12	17.39	-247.1850105	0	6.60E+00	-350.33 	0	1.98E+01	-369.1129137	0
84.3936	12	3.701	-198.5867599	72.5847814	-2.25E+00	-179.43 	32.00552796	-6.76E+00	-199.8214249	30.9997999
82.9632	12	6.852	-118.2269624	36.76909875	-7.34E+01	-166.97 	0	-2.20E+02	-187.4897252	0
81.5328	12	5.813	-244.84144	70.77438382	5.47E+00	-266.24 	0	1.64E+01	-285.784147	0
80.1024	12	-23.53	-340.7428101	0	-1.33E+01	-375.00 	0	-3.99E+01	-393.477	0
75.8112	12	6.657	-166.6401942	51.85403689	-3.15E+00	-140.56 	16.48381653	-9.46E+00	-161.3297604	14.93338744
74.3808	12	-7.572	-249.9602913	18.13745245	-1.52E+01	-238.31 	0	-4.57E+01	-258.1276166	0
72.9504	12	7.954	-239.599243	15.71761164	9.85E-01	-163.47 	75.33950908	2.95E+00	-184.0176933	74.31078849
71.52	12	2.009	-4859.825057	8541.907273	-3.01E+00	-1,587.89 	13.75235258	-9.04E+00	-1594.500741	11.9174371
70.0896	12	-20.12	-193.2828899	0	-3.00E+00	-126.83 	4.557817938	-9.01E+00	-147.7409457	0
68.6592	12	-4.182	47.30311952	175.5467445	-3.23E+00	-588.04 	38.93415449	-9.68E+00	-604.4328722	37.98593052
67.2288	12	3.694	-197.3533018	56.88027175	-8.02E-01	 170.60 	474.4910596	-2.41E+00	146.7831438	469.8022677
65.7984	12	-3.896	-254.0923761	44.82965794	6.24E+06	-350.69 	0	1.87E+07	-369.4122268	0
64.368	12	6.464	-1491.559251	67.41608449	-1.74E+00	-237.28 	20.17506003	-5.21E+00	-257.1099521	18.85968933
62.9376	12	-2.844	-309.4746464	51.65974105	1.09E+00	-346.22 	34.20222977	3.26E+00	-364.982393	33.22038791
61.5072	12	-24.4	-333.52708	0	-6.17E+01	-390.11 	0	-1.85E+02	-408.442655	0
60.0768	12	149.1	-312.7433104	0	-2.03E+00	-204.09 	26.50025576	-6.08E+00	-224.2453738	25.40018461
58.6464	12	-2276	-92.26266859	0	-9.29E-01	-434.06 	206.4764193	-2.79E+00	-451.9627796	204.3499734
57.216	12	6.652	-279.5632866	32.11958716	1.29E+00	-275.19 	38.19623392	3.88E+00	-294.6438147	37.24410212
55.7856	12	20.87	-360.663159	0	-1.51E+00	-434.36 	106.1001173	-4.53E+00	-452.2620927	104.8551582
54.3552	12	-11.06	33.36504258	25.99919893	-3.97E+00	-206.03 	11.21121464	-1.19E+01	-226.1609776	8.934468254
52.9248	12	6.87	-245.519842	21.16912788	-1.43E+01	-404.86 	0	-4.30E+01	-423.0491342	0
51.4944	12	40.57	-480.2469253	0	2.20E+00	-320.71 	14.79128097	6.60E+00	-339.7203674	13.08062046
50.064	12	14.37	-292.7612886	0	2.14E+00	-419.61 	42.47729576	6.41E+00	-437.6556134	41.54234188
48.6336	12	-2.481	-350.733821	450.0179179	-3.81E+03	-309.89 	0	-1.14E+04	-329.0049585	0
47.2032	12	7.83	-287.4574186	29.16647531	-2.60E+00	-148.41 	34.60870762	-7.81E+00	-169.111901	33.63063535
45.7728	12	-15.99	-315.0868809	0	-1.55E+00	 1.51 	165.6326768	-4.65E+00	-20.65260383	163.8796507
44.3424	12	-8.637	-250.3920016	0	-2.75E+00	-410.36 	0	-8.26E+00	-428.4966326	0
42.912	12	-17.57	-417.2788875	0	-9.98E-01	-195.21 	109.4332361	-2.99E+00	-215.4455687	108.1619764
41.4816	12	-7.062	-328.4699017	33.85342749	-1.41E+00	-138.68 	207.5590367	-4.23E+00	-159.4740192	205.4225524
40.0512	12	6.662	-267.4137239	53.35029093	-1.84E+00	-302.03 	9.664832448	-5.51E+00	-321.2228179	6.940533714
38.6208	12	3.171	-326.5580416	69.42149073	1.52E+00	-219.69 	71.29201109	4.57E+00	-239.6899297	70.28626839
37.1904	12	6.769E+17	-1642.5962	0	1.35E+00	-290.12 	56.6850413	4.06E+00	-309.4298818	55.74230434
35.76	12	-5257	-165.3450632	0	-3.40E+00	-301.18 	0	-1.02E+01	-320.3847412	0
34.3296	12	47.48	-166.8252129	0	-1.98E+00	-107.85 	78.66370156	-5.94E+00	-128.9440831	77.61482261
32.8992	12	15.44	-242.7445612	0	-3.86E+07	-141.22 	0	-1.16E+08	-162.0481118	0
31.4688	12	11.96	-198.1550496	0	-6.01E-01	 690.87 	805.777759	-1.80E+00	661.9608498	797.8665424
30.0384	12	10.07	-176.1378218	6.400994446	-6.95E-01	 101.50 	419.006234	-2.08E+00	78.36016933	414.8542052
28.608	12	4.678	-1082.914571	48.98661407	-4.22E+00	-380.68 	0	-1.27E+01	-399.1040863	0
27.1776	12	14.75	-206.1725275	0	-1.61E+00	-422.45 	88.83275016	-4.84E+00	-440.4691565	87.71643151
25.7472	12	-6.042	-374.3545443	80.49997227	-2.45E+00	-247.44 	18.4836541	-7.36E+00	-267.1668722	17.07552613
24.3168	12	-4.366	5.920599054	132.5472393	3.07E+01	-214.19 	0	9.20E+01	-234.3022939	0
22.8864	12	-7.942	-848.6191977	14.73998109	1.32E+00	-385.52 	86.94489035	3.96E+00	-403.9529585	85.84166115
21.456	12	17.6	-216.6569216	0	-4.85E+00	-404.50 	0	-1.45E+01	-422.7498211	0
20.0256	12	-14.8	-280.2416885	23.95958021	-3.98E+00	-72.79 	0	-1.19E+01	-94.22376358	0
18.5952	12	2.945	-406.7328204	55.00772605	1.88E+00	-54.41 	45.94748191	5.63E+00	-76.02552716	45.01823321
17.1648	12	20.43	-203.5822654	12.51468086	2.29E+00	-408.79 	25.34021456	6.88E+00	-426.9402045	24.21163654
15.7344	12	15.5	-190.0142259	22.93297607	-2.78E+00	-339.03 	37.68383004	-8.35E+00	-357.8587412	36.72872222
14.304	12	-15	-269.9423131	0	1.68E+01	-297.19 	0	5.05E+01	-316.4338083	0
12.8736	12	9.154	-198.7717786	19.59105774	-1.49E+00	 965.33 	340.057815	-4.48E+00	933.7371438	336.6660944
11.4432	12	-4.84	-56.55405554	131.4631312	1.70E+00	-1,126.99 	46.38895849	5.11E+00	-1138.108128	45.46000324
10.0128	12	14.9	-243.7930006	0	-1.36E+00	-205.60 	32.858949	-4.08E+00	-225.7419393	31.86324441
8.5824	12	-11.01	-244.7797671	28.08113029	-8.43E+01	 315.57 	0	-2.53E+02	290.3337061	0
7.152	12	-35.5	-248.171777	0	-6.46E+00	-117.95 	0	-1.94E+01	-138.9411406	0
5.7216	12	23.14	-321.3158445	0	1.72E+00	 133.85 	75.86767107	5.15E+00	110.3866709	74.83582047
4.2912	12	166.2	-168.3670356	0	-1.39E+01	-316.48 	0	-4.17E+01	-335.529984	0
2.8608	12	-2.301	307.4394404	229.5717221	9.04E+01	-479.40 	0	2.71E+02	-496.8597444	0
1.4304	12	-2.792	-364.4252063	70.31458333	-3.50E+00	-55.62 	40.5152403	-1.05E+01	-77.28264217	39.57399534
214.56	8	-2.408	-460.9433055	353.3345152	-2.64E+00	-978.21 	28.3177055	-7.92E+00	-990.7862204	27.25542513
213.1296	8	-6.417	-287.6424374	43.35679089	-3.75E+00	-170.00 	4.342078208	-1.13E+01	-190.5427188	0
211.6992	8	-7.639	-379.0416852	20.08788563	-2.91E+00	-182.75 	19.86306725	-8.72E+00	-203.113869	18.53212139
210.2688	8	4.574	-219.740567	34.86051194	-3.65E+00	-284.44 	0	-1.09E+01	-303.8027955	0
208.8384	8	-1.666	-197.908358	111.7036367	3.32E+00	-282.08 	22.03841188	9.97E+00	-301.4681534	20.80419952
207.408	8	17.9	-309.2896276	0	-1.85E+00	-127.92 	77.26634831	-5.55E+00	-148.8184728	76.22607347
205.9776	8	-9.478	136.4204699	44.4055177	-6.90E-01	 855.79 	2809.478265	-2.07E+00	825.2660767	2781.981556
204.5472	8	-7.522	-350.9805127	0	-4.61E+00	-289.64 	0	-1.38E+01	-308.9509808	0
203.1168	8	4.529	-214.7450615	21.75212248	-4.05E+00	-309.34 	34.89841757	-1.21E+01	-328.4661949	33.92291872
201.6864	8	-40.02	-334.5138465	0	-7.25E+01	-229.24 	0	-2.18E+02	-249.1482236	0
200.256	8	-32.51	-389.8961168	0	2.66E+00	-389.20 	11.64506221	7.97E+00	-407.5447157	9.462968172
198.8256	8	-9.649	-278.9465575	40.90406276	-3.49E+00	-280.08 	0	-1.05E+01	-299.4926869	0
197.3952	8	431.1	-384.7155927	0	-6.77E+00	-0.30 	0	-2.03E+01	-22.44848243	0
195.9648	8	20.89	-264.6384431	0	-1.77E+00	-52.78 	71.5039732	-5.31E+00	-74.40923642	70.49707418
194.5344	8	5.767	-337.3508002	29.96544448	-8.21E-01	-187.05 	768.842917	-2.46E+00	-207.364115	761.2917764
193.104	8	3.041	-324.8928731	105.3028618	-1.22E+00	 1,214.64 	798.1494273	-3.65E+00	1180.610588	790.3125889
191.6736	8	3.041	-324.8928731	105.3028618	-1.22E+00	 1,214.64 	798.1494273	-3.65E+00	1180.610588	790.3125889
190.2432	8	1.942	-201.1153491	63.36553615	-3.71E+00	-377.35 	17.0890344	-1.11E+01	-395.8116422	15.58618879
188.8128	8	7.653	-218.2604172	36.15472699	2.41E+00	-288.91 	0	7.22E+00	-308.2326294	0
187.3824	8	12.56	-153.0104818	0	2.73E+00	-266.48 	15.1545202	8.19E+00	-286.0235974	13.48214762
185.952	8	9.729	-137.9622925	37.9629058	-2.18E+00	-327.84 	39.50008371	-6.53E+00	-346.7841565	38.5545688
184.5216	8	4.499	-384.2222094	68.4734682	-1.17E+00	 501.41 	86.81372658	-3.51E+00	474.3513994	85.71139806
183.0912	8	7.679	-217.705361	117.1673031	1.71E+00	-182.51 	0	5.13E+00	-202.8744185	0
181.6608	8	3.193	-6035.619025	10809.46521	2.34E+00	-844.06 	39.6413432	7.02E+00	-858.0109297	38.69646695
180.2304	8	16.71	-177.6179716	0	-1.34E+00	-393.74 	56.38837542	-4.01E+00	-412.0344121	55.44648491
178.8	8	-7.474	-1110.729052	41.21905657	-1.66E+00	-1,231.93 	158.3461066	-4.99E+00	-1242.089498	156.6582761
177.3696	8	16.1	-261.431452	0	-8.99E+02	-117.89 	0	-2.70E+03	-138.881278	0
175.9392	8	6.033	-223.8109788	21.44430064	-7.16E+00	-168.97 	0	-2.15E+01	-189.5250543	0
174.5088	8	5.521	-281.3518009	62.49317285	6.65E+00	-328.99 	0	2.00E+01	-347.9215463	0
173.0784	8	3.688	-395.3233326	161.3982739	-9.80E-01	-379.53 	112.3994978	-2.94E+00	-397.9666965	111.1045166
171.648	8	-6.623	-264.8234618	0	-7.51E+06	-235.41 	0	-2.25E+07	-255.2542109	0
170.2176	8	10.47	-302.1972434	12.88001839	1.33E+00	-179.43 	63.57941389	3.99E+00	-199.8214249	62.6115524
168.7872	8	3.084	591.9365596	95.90649151	-1.86E+00	-287.04 	16.71215812	-5.57E+00	-306.3768882	15.18020016
167.3568	8	3.444	-263.4666579	103.3087197	-6.74E-01	-337.76 	62.96498458	-2.02E+00	-356.6016262	61.99974176
165.9264	8	5.866	-395.8783888	31.09276612	2.06E+00	-225.98 	8.0851488	6.18E+00	-245.9156422	4.547269756
164.496	8	-6.898	-94.72958486	62.46589645	-8.76E-01	-12.21 	340.8549653	-2.63E+00	-34.24141853	337.4555959
163.0656	8	14.63	-333.2803884	0	1.48E+00	-304.93 	86.07905488	4.44E+00	-324.1560863	84.98174962
161.6352	8	-12.98	-304.2941222	0	-1.65E+00	-421.30 	62.69769851	-4.93E+00	-439.3317668	61.73357393
160.2048	8	9.807	-252.2421889	0	1.70E+00	-191.40 	29.10762598	5.09E+00	-211.6742236	28.05951395
158.7744	8	-26.31	-332.4786406	0	3.17E+00	-274.52 	0	9.52E+00	-293.9853259	0
157.344	8	6.654	-628.0768829	54.17964691	3.48E+00	-206.69 	0	1.04E+01	-226.8793291	0
155.9136	8	13.84	-232.8768961	20.29911779	-3.02E+00	-328.87 	0	-9.05E+00	-347.8018211	0
154.4832	8	2.838	-2234.224395	58.47293802	-1.70E+00	 15,758.40 	13416.01829	-5.08E+00	15582.06035	13284.7497
153.0528	8	8.681	-234.1720272	18.28531112	9.60E+01	-286.49 	0	2.88E+02	-305.8381246	0
151.6224	8	-7.223	-63.70811273	46.94221269	-3.42E+00	-319.68 	0	-1.03E+01	-338.7027029	0
150.192	8	15.5	-173.5475598	4.593465158	6.57E+01	-238.67 	0	1.97E+02	-258.4867923	0
147.3312	8	-3.729	-675.8733857	108.6506038	2.25E+00	-194.90 	60.18073789	6.74E+00	-215.1462556	59.22648532
145.9008	8	2.037	-1329.667871	2259.727231	2.65E+00	-296.95 	11.2600112	7.95E+00	-316.1943578	8.994436558
144.4704	8	-12.91	203.0272092	6.709185358	2.05E+00	-207.18 	40.74024395	6.14E+00	-227.2983674	39.79984759
143.04	8	10.66	-11271.77216	21039.42511	3.17E+00	-217.39 	19.68877381	9.51E+00	-237.4151502	18.34884563
141.6096	8	-22.54	-267.9071072	0	1.50E+00	-430.13 	113.1277428	4.49E+00	-448.0717093	111.8268951
140.1792	8	8.832	-386.4424341	19.62673526	7.39E+01	-262.98 	0	2.22E+02	-282.5515655	0
138.7488	8	46.11	-239.2292055	0	-2.98E+00	-574.19 	14.33988644	-8.93E+00	-590.7243323	12.57811768
137.3184	8	13.22	-160.0411932	0	2.13E+02	-406.98 	0	6.37E+02	-425.2041885	0
135.888	8	11.51	-184.7720288	6.400994446	-2.86E+00	-342.05 	8.756541808	-8.58E+00	-360.8518722	5.63603293
134.4576	8	5.179	-157.3892582	0	3.91E+00	-265.03 	26.12588426	1.17E+01	-284.5868946	25.01702026
133.0272	8	9.458	-214.2516783	33.01903964	6.35E+00	-267.81 	27.70569684	1.90E+01	-287.3405751	26.63154253
131.5968	8	-14.74	116.6851397	14.23640935	5.03E+00	-256.81 	28.2871981	1.51E+01	-276.4455783	27.22434495
130.1664	8	11.74	-212.5865098	27.0463828	7.10E+00	-282.68 	0	2.13E+01	-302.0667796	0
128.736	8	-3.886	-323.4743962	48.70719348	7.10E+00	-286.49 	0	2.13E+01	-305.8381246	0
127.3056	8	13.2	-205.4324526	43.04428865	3.94E+00	-205.79 	27.42897497	1.18E+01	-225.9215272	26.34917809
125.8752	8	21.1	-207.8993689	0	1.06E+01	-291.57 	0	3.17E+01	-310.8665847	0
124.4448	8	10.38	-247.4317021	84.0944145	5.56E+00	-285.77 	27.67499131	1.67E+01	-305.1197732	26.6002195
123.0144	8	2.154	-1168.331547	941.0113652	7.33E+00	-300.34 	37.82629419	2.20E+01	-319.5466645	36.87203604
121.584	8	20.09	-237.7490557	6.932381076	9.23E+00	-287.40 	29.95165492	2.77E+01	-306.7959265	28.91735435
120.1536	8	26.02	-220.6039877	0	5.62E+00	-297.43 	27.92035132	1.69E+01	-316.6732588	26.85045481
118.7232	8	15.07	-242.6212154	14.78147278	7.86E+00	-257.66 	6.575221747	2.36E+01	-277.283655	0
117.2928	8	23.25	-196.9832643	0	6.76E+00	-288.79 	24.99191919	2.03E+01	-308.1129042	23.85401989
115.8624	8	10.63	-219.6788941	34.65369225	5.77E+00	-306.38 	18.44764311	1.73E+01	-325.5329265	17.03729902
114.432	8	18.82	-242.2511779	22.49724707	5.18E+00	-279.96 	31.32473176	1.55E+01	-299.3729617	30.31026509
113.0016	8	12.51	-214.8684073	35.30282424	5.95E+00	-289.94 	46.69214933	1.78E+01	-309.3101565	45.76334429
111.5712	8	22.74	-188.3490574	16.73896728	5.23E+00	-263.58 	0	1.57E+01	-283.1501917	0
110.1408	8	21.57	-190.569282	5.196549082	6.36E+00	-248.47 	0	1.91E+01	-268.1845367	0
108.7104	8	18.17	-204.9390693	23.69624381	6.49E+00	-268.60 	45.03510582	1.95E+01	-288.1187891	44.10495937
107.28	8	13.16	-180.3932524	43.95246205	6.18E+00	-252.52 	25.52950825	1.85E+01	-272.1953323	24.40584255
105.8496	8	28.29	-192.5428151	20.75349574	1.13E+01	-268.84 	20.45058364	3.38E+01	-288.3582396	19.14845263
104.4192	8	58.29	-206.1725275	23.79512019	2.61E+01	-273.13 	22.13812985	7.82E+01	-292.6084856	20.90775289
102.9888	8	99.22	-205.6174713	15.55717539	3.83E+01	-274.82 	18.12196144	1.15E+02	-294.3445016	16.69105844
101.5584	8	80.06	-208.0843876	16.4674478	2.39E+01	-277.54 	18.9842827	7.16E+01	-296.9784569	17.60584701
100.128	8	52.55	-205.124088	20.01725382	1.59E+01	-277.30 	21.80502154	4.77E+01	-296.7390064	20.56164739
98.6976	8	2.391	976.9605168	5127.046617	9.39E+00	-276.21 	30.2814719	2.82E+01	-295.6614792	29.25222115
97.2672	8	19.85	-210.0579206	16.50638503	4.32E+00	-270.77 	27.05868069	1.30E+01	-290.2738435	25.97105339
95.8368	8	38.04	-211.2297058	0	3.57E+00	-268.78 	48.28663374	1.07E+01	-288.298377	47.35796494
94.4064	8	17.25	-211.8464349	25.19665013	3.53E+00	-262.37 	31.68038142	1.06E+01	-281.9529393	30.67056523
92.976	8	64.66	-211.10636	0	-1.71E+00	-910.86 	76.79147795	-5.13E+00	-924.1591246	75.75408486
91.5456	8	16.41	-187.1772722	24.74342413	3.06E+00	-313.88 	19.01979766	9.19E+00	-332.9558914	17.64339195
90.1152	8	30.46	-212.3398181	0	-8.78E-01	 190.55 	786.1289489	-2.64E+00	166.5378083	778.4093029
88.6848	8	11.59	-174.1026159	31.69777608	-3.71E+00	-548.14 	11.35714952	-1.11E+01	-564.9834058	9.113402226
