RA	DE	Hbeta	RVHbeta	SigmHbeta	[OIII]4959	RV[OIII]4959	Sigm[OIII]4959	[OIII]5007	RV[OIII]5007	Sigm[OIII]5007
187.3824	12	01.07E+02	0361.65 	0	03.36E+00	 268.36 	22.72173727	01.01E+01	243.581	21.51267383
185.952	12	7.95E+00	0659.53 	39.55097552	03.22E+02	0358.07 	0	09.65E+02	0376.7154665	0
184.5216	12	7.82E+00	0279.44 	22.69423614	4.06E+00	0201.67 	0	1.22E+01	0221.850869	0
183.0912	12	01.21E+01	 192.73 	8.646260865	1.19E+00	0544.57 	100.4660696	3.58E+00	0561.3916486	99.26456279
181.6608	12	5.20E+00	0218.88 	31.08946571	1.05E+01	0141.83 	0	3.15E+01	0162.5868754	0
180.2304	12	3.76E+00	01,574.45 	109.0214567	4.31E+00	05.80 	0	1.29E+01	027.89598083	0
178.8	12	06.10E+00	0614.20 	24.38106956	01.91E+00	094.85 	60.55200966	05.72E+00	0116.0736198	59.59629706
177.3696	12	06.63E+00	0275.12 	13.40786313	1.03E+00	0413.69 	101.5879412	3.10E+00	0431.7890767	100.3778759
175.9392	12	05.40E+00	0353.02 	14.35616659	02.16E+00	0132.09 	0	06.48E+00	0152.9489936	0
174.5088	12	06.01E+01	0113.05 	0	03.58E001	 2,445.43 	2120.132123	01.07E+00	2399.353665	2099.377676
173.0784	12	1.83E+00	0375.28 	132.6786629	1.80E+00	0404.80 	132.1801148	5.40E+00	0422.9892716	130.7208117
171.648	12	05.13E+00	0189.03 	73.95967137	3.14E+00	0318.05 	24.3760566	9.43E+00	0337.0864121	23.22052314
170.2176	12	09.62E+00	01,088.59 	8.211142852	01.50E+00	 24.54 	190.4623543	04.50E+00	2.155054313	188.4836345
168.7872	12	9.34E+00	0220.79 	25.96330414	03.45E+00	059.67 	0	01.03E+01	081.23357508	0
167.3568	12	04.94E+01	0186.38 	0	2.80E+00	0309.34 	11.33512178	8.39E+00	0328.4661949	9.085936414
165.9264	12	07.63E+00	0293.07 	24.70678813	01.23E+00	0377.23 	73.56526266	03.67E+00	0395.6919169	72.54677407
164.496	12	4.38E+03	048.10 	0	1.40E+00	0397.55 	78.21243836	4.19E+00	0415.8057572	77.16629486
163.0656	12	02.29E+00	 235.96 	124.6363531	2.24E+05	0287.46 	0	6.73E+05	0306.7959265	0
161.6352	12	01.61E+01	0311.82 	0	3.21E+01	0263.16 	0	9.64E+01	0282.7311534	0
160.2048	12	3.48E+00	0202.97 	66.49180754	01.05E+00	0180.46 	92.94120159	03.15E+00	0200.8390895	91.79558533
158.7744	12	1.20E+01	0243.18 	34.35478685	5.68E+00	0331.23 	0	1.70E+01	0350.1963259	0
157.344	12	5.43E+00	0100.22 	56.32831568	02.57E+00	061.18 	8.548538214	07.69E+00	082.73014058	5.312787203
155.9136	12	05.07E+02	0282.83 	0	01.22E+00	098.90 	57.67753757	03.67E+00	0120.0844153	56.73172768
154.4832	12	01.35E+01	0358.01 	0	3.74E+00	0308.38 	15.29798514	1.12E+01	0327.508393	13.6397347
153.0528	12	03.90E+00	0171.14 	116.7953058	5.77E+01	0253.42 	0	1.73E+02	0273.0932716	0
151.6224	12	02.71E+00	0267.29 	83.15502789	06.15E+00	0408.43 	0	01.84E+01	0426.5810288	0
150.192	12	8.44E001	 258.72 	1549.816038	2.05E001	04,504.56 	2166.713759	6.15E001	04482.632696	2145.503764
148.7616	12	3.14E+00	0313.36 	42.27334368	01.06E+00	 584.11 	162.8151814	03.19E+00	556.2434633	161.0873991
147.3312	12	2.46E+00	0365.04 	88.64365742	4.53E+00	0358.98 	0	1.36E+01	0377.6732684	0
145.9008	12	3.54E+00	0764.87 	69.79899644	5.34E+00	0367.38 	0	1.60E+01	0385.9343099	0
144.4704	12	6.55E+00	0267.17 	12.91725695	1.77E+00	0379.41 	129.9766106	5.31E+00	0397.8469712	128.5360493
143.04	12	2.14E+01	0267.85 	6.305618476	3.19E+01	0310.61 	0	9.58E+01	0329.7233099	0
141.6096	12	2.33E+01	0237.32 	11.55864174	7.35E+00	0310.25 	0	2.20E+01	0329.3641342	0
140.1792	12	2.40E+01	0250.89 	8.827342052	9.80E+00	0302.03 	14.93664573	2.94E+01	0321.2228179	13.24122882
138.7488	12	2.16E+01	0245.64 	34.73940783	1.12E+01	0309.28 	9.47344545	3.35E+01	0328.4063323	6.676060426
137.3184	12	3.37E+01	0239.91 	26.85313213	1.90E+01	0313.76 	19.95478843	5.71E+01	0332.8960288	18.62822622
135.888	12	6.37E+01	0246.44 	15.67104424	2.79E+01	0311.88 	21.49180796	8.36E+01	0330.9804249	20.23547703
134.4576	12	7.87E+01	0245.15 	16.14774722	3.42E+01	0314.24 	21.82697765	1.03E+02	0333.3150671	20.58424018
133.0272	12	8.05E+01	0244.90 	11.99160867	3.47E+01	0308.07 	17.55827195	1.04E+02	0327.2090799	16.0891509
131.5968	12	5.99E+01	0241.26 	23.12856825	4.03E+01	0306.44 	21.82697765	1.21E+02	0325.5927891	20.58424018
130.1664	12	1.07E+02	0237.75 	13.36375009	5.89E+01	0301.79 	16.92406173	1.77E+02	0320.9833674	15.40836082
128.736	12	1.86E+02	0234.73 	13.45188252	1.01E+02	0302.69 	13.73416696	3.04E+02	0321.8813067	11.89644683
127.3056	12	3.11E+02	0241.14 	14.60805821	1.31E+02	0298.95 	14.73363896	3.93E+02	0318.1698243	13.01630372
125.8752	12	2.13E+02	0227.20 	16.22642823	1.36E+02	0293.69 	15.96733633	4.07E+02	0313.021639	14.37227619
124.4448	12	9.38E+01	0236.21 	26.31402972	5.61E+01	0295.14 	20.36959175	1.68E+02	0314.3984792	19.06336227
123.0144	12	2.21E+01	0255.82 	35.77048479	1.02E+01	0303.18 	49.37739083	3.05E+01	0322.3602077	48.44812098
121.584	12	1.61E+01	0216.90 	35.35880915	6.19E+00	0268.36 	59.29087325	1.86E+01	0287.8793387	58.33972495
120.1536	12	1.81E+01	0205.62 	42.6436563	6.91E+00	0292.24 	67.54584872	2.07E+01	0311.5250735	66.55951237
118.7232	12	2.42E+01	0193.47 	18.35342804	6.97E+00	0308.01 	67.54584872	2.09E+01	0327.1492173	66.55951237
117.2928	12	1.06E+00	0205.49 	4233.791979	7.93E+00	0291.45 	59.50569372	2.38E+01	0310.7468594	58.55379145
115.8624	12	2.77E+01	0214.07 	43.55312512	8.46E+01	0337.88 	0	2.54E+02	0356.7213514	0
114.432	12	6.29E+01	0215.67 	26.37763518	1.77E+02	0337.76 	0	5.31E+02	0356.6016262	0
113.0016	12	1.24E+02	0231.71 	29.83946802	6.48E+01	0302.27 	28.58310238	1.95E+02	0321.4622684	27.52554623
111.5712	12	1.45E+02	0241.82 	22.99526421	6.09E+01	0307.53 	25.26712076	1.83E+02	0326.7301789	24.13641563
110.1408	12	1.03E+02	0237.75 	25.80337127	5.73E+01	0301.55 	22.95143673	1.72E+02	0320.7439169	21.75044704
108.7104	12	1.59E+02	0233.99 	16.42221278	9.21E+01	0299.97 	19.98950272	2.76E+02	0319.1874888	18.66468451
107.28	12	1.90E+02	0233.06 	19.26326376	9.93E+01	0299.13 	18.21712862	2.98E+02	0318.3494121	16.79204108
105.8496	12	1.66E+02	0241.76 	19.40693003	5.41E+01	0307.23 	23.53810282	1.62E+02	0326.3710032	22.35675916
104.4192	12	8.16E+01	0244.78 	19.51435486	2.14E+01	0306.99 	18.25337764	6.42E+01	0326.1315527	16.83059476
102.9888	12	3.98E+01	0231.46 	16.77144344	1.31E+01	0299.55 	20.09348262	3.92E+01	0318.7684505	18.77384119
101.5584	12	3.19E+01	0240.03 	24.08659278	8.39E+00	0308.26 	14.36388918	2.52E+01	0327.3886677	12.60455727
100.128	12	2.66E+01	0241.51 	33.46355476	7.41E+00	0309.77 	14.85564277	2.22E+01	0328.8852332	13.15157292
98.6976	12	1.50E+01	0230.66 	29.03949042	6.12E+00	0302.69 	18.43409007	1.84E+01	0321.8813067	17.02262313
97.2672	12	1.58E+01	0221.41 	21.98564119	1.24E+00	0216.61 	71.02348554	3.73E+00	0236.6369361	70.01913031
95.8368	12	1.95E+01	0229.61 	0	5.33E+00	0307.29 	28.3088782	1.60E+01	0326.4907284	27.24625367
94.4064	12	07.03E+00	0345.43 	32.44690899	1.59E+00	0419.07 	103.9869508	4.76E+00	0437.1168498	102.7584086
92.976	12	8.52E+00	0229.92 	46.74339144	1.48E+00	0384.79 	66.40177811	4.45E+00	0403.1747444	65.42100036
91.5456	12	3.56E+00	0106.63 	75.65781554	4.60E+00	0334.67 	0	1.38E+01	0353.5486326	0
90.1152	12	6.93E+00	0278.08 	74.04058441	2.46E+00	0290.18 	9.638938045	7.39E+00	0309.4897444	6.904429637
88.6848	12	2.17E+00	0321.01 	95.34550453	01.59E+00	0130.76 	29.73285912	04.78E+00	0151.632016	28.69493369
87.2544	12	2.49E+00	0283.33 	101.5253038	6.39E+00	0483.81 	0	1.92E+01	0501.2895783	0
85.824	12		 0   	0		0299,792.00 	0		0299792	0
84.3936	12		 0   	0		0299,792.00 	0		0299792	0
82.9632	12	5.49E+01	0232.88 	17.30706947	1.32E+01	0306.02 	16.31531104	3.97E+01	0325.1737508	14.7504955
81.5328	12	2.30E+01	0232.82 	0	1.85E+00	0308.26 	38.41705512	5.55E+00	0327.3886677	37.46600868
80.1024	12	01.01E+01	0350.73 	24.41371049	01.60E+00	046.79 	16.88636489	04.79E+00	068.54269968	15.36775378
78.672	12	06.12E+00	 725.40 	122.0415634	3.94E+00	0286.07 	0	1.18E+01	0305.4789489	0
77.2416	12	1.07E+00	0263.16 	69.90725355	01.19E+00	020.31 	128.4207666	03.57E+00	042.3228722	126.9933802
75.8112	12	01.26E+02	0382.56 	0	01.43E+00	084.64 	90.95192739	04.29E+00	0106.0166997	89.82059401
74.3808	12	9.16E+00	0364.67 	0.786815555	2.50E+00	0267.45 	0	7.49E+00	0286.9813994	0
72.9504	12	3.61E+00	01,174.87 	89.31201679	1.82E+00	0298.76 	56.5188197	5.44E+00	0317.9902364	55.57647212
71.52	12	7.66E+00	0195.13 	44.91213316	01.63E+00	0275.37 	122.4531464	04.88E+00	0294.8234026	121.0758098
70.0896	12	1.51E+01	0244.47 	0	3.89E+00	0221.20 	1.144815715	1.17E+01	0241.1864952	0
68.6592	12	1.15E+03	0236.15 	0	04.69E+00	069.04 	14.44655415	01.41E+01	090.51228115	12.69685399
67.2288	12	2.04E+01	0803.41 	0	8.49E001	0295.56 	85.68245441	2.55E+00	0314.8175176	84.58778783
65.7984	12	02.76E+01	0385.89 	0	1.55E+01	0291.99 	0	4.65E+01	0311.285623	0
64.368	12	04.30E+00	0323.72 	72.20529386	1.39E+01	0584.89 	0	4.17E+01	0601.320016	0
62.9376	12	04.04E+00	0469.52 	55.14375834	05.05E+00	0319.62 	0	01.51E+01	0338.6428403	0
61.5072	12	04.20E+00	0139.87 	208.2798837	01.54E+00	0349.61 	63.22823087	04.61E+00	0368.3346997	62.26179608
60.0768	12	04.71E+00	057.54 	80.49869755	07.72E+00	0350.82 	0	02.32E+01	0369.5319521	0
58.6464	12	04.72E+00	 45.76 	139.8667693	1.65E+00	0374.94 	17.52129988	4.96E+00	0393.4171374	16.04958155
57.216	12	03.06E+00	0146.97 	46.57476081	04.05E+00	0628.30 	0	01.22E+01	0644.301377	0
55.7856	12	01.10E+01	0350.30 	0	01.62E+00	 528.73 	52.45835836	04.86E+00	501.4093035	51.52536629
54.3552	12	01.80E+00	0242.62 	491.4901228	06.26E+03	0282.26 	0	01.88E+04	0301.7076038	0
52.9248	12	3.50E+00	0220.85 	50.15607647	01.22E+00	 271.56 	58.53847041	03.66E+00	246.7537188	57.58988411
51.4944	12	02.24E+01	0146.35 	0	5.43E+00	01,091.26 	0	1.63E+01	01102.729319	0
50.064	12	1.27E+01	0193.59 	11.84852312	3.28E+00	0328.51 	21.22209797	9.83E+00	0347.4426454	19.95441052
48.6336	12	04.75E+01	0235.90 	0	01.32E+00	0351.66 	71.10299781	03.95E+00	0370.3700288	70.09821217
47.2032	12	09.43E+00	081.47 	0	06.60E001	0409.21 	180.8386532	01.98E+00	0427.3592428	178.9479619
45.7728	12	3.75E+00	0244.10 	144.3033667	01.73E+00	0204.94 	167.5426122	05.20E+00	0225.0834505	165.7723801
44.3424	12	02.86E+00	0163.43 	85.70040605	01.45E+00	0140.98 	202.3763038	04.34E+00	0161.7487987	200.2877977
42.912	12	01.89E+01	0483.39 	0	01.40E+00	0347.19 	65.30964044	04.20E+00	0365.9401949	64.33398334
41.4816	12	7.22E+00	0527.24 	89.84656149	3.10E+00	0348.40 	19.00665261	9.31E+00	0367.1374473	17.62922063
40.0512	12	01.21E+01	0126.12 	0	3.17E+00	0142.91 	5.648449756	9.51E+00	0163.6644026	0
38.6208	12	2.44E+00	0207.22 	79.15552975	03.91E+00	0318.96 	21.82697765	01.17E+01	0337.9843514	20.58424018
37.1904	12	05.97E+00	0456.69 	208.4902417	09.79E001	 796.79 	1084.179978	02.94E+00	766.8401597	1073.55176
35.76	12	5.49E+00	0362.08 	43.07032958	9.83E001	0365.45 	53.54416434	2.95E+00	0384.0785687	52.609127
34.3296	12	05.40E+00	0364.24 	40.90155404	01.89E+00	0365.93 	153.4326647	05.67E+00	0384.497607	151.788437
32.8992	12	02.61E+02	 429.49 	0	02.01E+00	 57.07 	0	06.03E+00	34.36114377	0
31.4688	12	08.71E+00	0189.27 	29.2554611	3.55E+00	0391.50 	0	1.07E+01	0409.8194952	0
30.0384	12	02.36E+01	0365.04 	0	01.52E+00	0374.88 	37.3348059	04.57E+00	0393.3572748	36.37740856
28.608	12	06.14E+00	0299.24 	55.08860329	02.36E+00	0142.37 	22.88589951	07.09E+00	0163.125639	21.68262881
27.1776	12	1.77E+01	0359.92 	0	8.11E001	01,091.32 	65.3895967	2.43E+00	01102.789182	64.41357108
25.7472	12	04.09E+00	0265.69 	214.7476831	1.76E+00	0365.81 	61.54328822	5.28E+00	0384.3778818	60.58376229
24.3168	12	01.50E+01	0262.42 	0	02.91E+00	 94.55 	20.95093013	08.73E+00	71.47596805	19.67143163
22.8864	12	02.88E+00	0394.46 	103.5204906	1.08E+01	0733.49 	0	3.25E+01	0748.4623355	0
21.456	12	01.07E+02	0260.44 	0	2.68E+00	0224.89 	26.24134355	8.04E+00	0244.838115	25.13503755
20.0256	12	9.13E+00	0741.56 	38.48212017	08.73E001	0360.13 	302.7385529	02.62E+00	0378.7507955	299.7040105
18.5952	12	01.18E+01	0251.93 	4.351736184	8.85E001	0204.09 	54.11329521	2.66E+00	0224.3052364	53.1770467
17.1648	12	3.07E+00	0533.90 	98.33044945	01.69E+00	0254.87 	184.8641578	05.08E+00	0274.5299744	182.9367227
15.7344	12	04.51E+00	066.98 	165.8781842	9.30E001	0244.78 	125.8268642	2.79E+00	0264.5329169	124.42133
14.304	12	02.64E+01	0257.42 	0	01.17E+00	 85.60 	459.2005293	03.52E+00	62.5564377	454.6597958
12.8736	12	4.80E+00	 554.99 	75.17284882	01.33E+00	0169.27 	91.73736089	03.98E+00	0189.7645048	90.60041509
11.4432	12	03.38E+01	0531.31 	0	01.39E+00	 277.24 	50.41584355	04.16E+00	252.3808051	49.48568468
10.0128	12	09.26E+00	0210.55 	21.88366921	1.57E+02	0280.02 	0	4.71E+02	0299.4328243	0
8.5824	12	02.64E+01	0262.23 	0	01.05E+00	0744.07 	72.93031194	03.16E+00	0758.9382939	71.91542452
7.152	12	2.71E+00	0161.27 	178.4164481	01.20E+00	0234.02 	208.7692891	03.61E+00	0253.8773706	206.6215525
5.7216	12	02.12E+01	0124.83 	0	01.15E+00	0481.09 	90.71624687	03.45E+00	0498.5358978	89.58659054
4.2912	12	1.88E+01	0242.13 	0	01.82E+00	0138.86 	90.76862235	05.45E+00	0159.653607	89.63859361
2.8608	12	01.15E+02	0280.49 	0	5.26E+00	0260.98 	0	1.58E+01	0280.576099	0
1.4304	12	3.25E+00	0165.10 	64.99721976	1.28E+00	0439.62 	106.9573746	3.85E+00	0457.5300032	105.7056429
214.56	8	4.19E+01	0402.29 	0	01.56E+00	0308.07 	74.43780727	04.68E+00	0327.2090799	73.41429687
213.1296	8	6.42E+00	 2,234.47 	68.52616634	06.18E+00	0218.00 	0	01.86E+01	0238.0137764	0
211.6992	8	05.01E+01	086.96 	0	01.92E+00	 241.70 	93.12434388	05.76E+00	217.1815847	91.9774015
210.2688	8	06.17E+00	082.46 	123.9480516	05.41E+00	 34,000.06 	19054.73947	01.62E+01	33645.2467	18868.30017
208.8384	8	8.21E+00	0129.20 	37.96020271	4.74E+00	0299.43 	0	1.42E+01	0318.6487252	0
207.408	8	09.80E+00	066.79 	0	01.70E+00	0331.83 	36.9632017	05.09E+00	0350.7350895	36.00338928
205.9776	8	7.32E+00	0772.88 	35.71173396	2.00E+00	0264.31 	39.94555205	6.00E+00	0283.8685431	39.00187686
204.5472	8	7.08E+00	0417.09 	39.14715368	06.66E+00	0328.21 	0	02.00E+01	0347.1433323	0
203.1168	8	07.93E+00	064.51 	62.46425372	09.57E001	0271.20 	448.3300135	02.87E+00	0290.6928818	443.8944827
201.6864	8	6.84E+00	0402.72 	65.35070414	02.99E+00	0107.55 	52.21372474	08.97E+00	0128.64477	51.28114362
200.256	8	3.30E+00	0364.86 	51.29669215	02.09E+00	0232.63 	23.18025386	06.28E+00	0252.5005304	21.98708976
198.8256	8	2.35E+00	0221.59 	83.04777856	02.25E+00	0214.13 	17.41013982	06.74E+00	0234.2424313	15.93052731
197.3952	8	1.48E+00	0354.80 	70.2590164	3.03E+00	0250.95 	13.47712259	9.10E+00	0270.6389042	11.60461729
195.9648	8	2.87E+01	0236.27 	0	01.48E+00	 210.92 	172.7848927	04.45E+00	186.7115112	170.9673439
194.5344	8	01.57E+03	0263.47 	0	01.12E+01	0333.89 	0	03.36E+01	0352.8302812	0
193.104	8	6.95E+00	0161.46 	9.238668623	01.59E+00	0238.13 	25.20383787	04.76E+00	0257.9480288	24.07145212
191.6736	8	02.54E+00	0168.80 	121.7502384	1.79E+00	0209.90 	50.60686533	5.36E+00	0229.9921853	49.67650095
190.2432	8	1.40E+01	0215.30 	12.36751961	02.00E+01	0286.25 	0	05.99E+01	0305.5986741	0
188.8128	8	09.95E+00	 260.26 	25.8673835	4.82E+00	0349.06 	0	1.45E+01	0367.8557987	0
187.3824	8	4.28E+00	0412.72 	149.7142159	02.15E+00	0414.29 	78.55510403	06.44E+00	0432.3877029	77.50683746
185.952	8	06.70E+01	013.63 	0	08.18E001	0283.05 	95.11191191	02.45E+00	0302.4259553	93.95046188
184.5216	8	3.17E+00	0291.77 	56.768477	08.21E001	0363.51 	289.4380216	02.46E+00	0382.1031022	286.5302862
183.0912	8	4.20E+00	0442.56 	83.7179844	01.22E+00	 1,056.07 	603.4685749	03.66E+00	1023.590936	597.5276908
181.6608	8	5.17E+00	0368.87 	95.93208146	2.90E+00	0253.85 	27.35823233	8.69E+00	0273.5123099	26.27677937
180.2304	8	7.40E+00	0589.10 	64.61638883	02.14E+00	0100.60 	35.90149514	06.43E+00	0121.7605687	34.93407446
178.8	8	8.46E+00	0373.74 	15.42957169	04.92E+01	0334.61 	0	01.48E+02	0353.48877	0
177.3696	8	1.04E+01	0206.54 	0	01.77E+00	0195.93 	45.19565099	05.31E+00	0216.1639201	44.2655818
175.9392	8	2.92E+00	0207.28 	53.70792853	01.94E+00	0204.70 	0	05.83E+00	0224.844	0
174.5088	8	7.78E+00	0288.81 	0	01.81E+00	0234.62 	34.89125519	05.42E+00	0254.4759968	33.91555034
173.0784	8	8.91E+00	0256.93 	21.3708459	02.13E+00	 622.98 	59.07598594	06.40E+00	594.7351278	58.12558195
171.648	8	3.10E+00	0627.58 	161.4503592	02.75E+00	 599.52 	40.31199123	08.24E+00	571.5084313	39.36982622
170.2176	8	6.31E+00	0254.15 	42.92817672	03.04E+00	 25,375.56 	20618.73811	09.11E+00	25105.12563	20416.9962
168.7872	8	5.73E+08	0210.18 	0	01.08E+00	 3,381.86 	7700.539921	03.25E+00	3326.625645	7625.192333
167.3568	8	6.31E+00	0239.04 	18.42701157	08.17E+01	0189.77 	0	02.45E+02	0210.0579329	0
165.9264	8	07.20E+00	 275.43 	42.13078202	01.06E+00	 319.38 	147.0698268	03.19E+00	294.1050511	145.4816628
164.496	8	02.29E+00	0328.90 	55.55725069	1.36E+01	0300.88 	0	4.09E+01	0320.0854281	0
163.0656	8	8.23E+00	0392.49 	56.98843876	3.57E+01	0311.10 	0	1.07E+02	0330.2022109	0
161.6352	8	1.89E+01	0211.35 	0	07.20E+01	0574.80 	0	02.16E+02	0591.3229585	0
160.2048	8	5.93E+00	0260.81 	12.08634186	02.52E+00	067.04 	40.36831626	07.55E+00	088.5368147	39.42637501
158.7744	8	01.59E+01	 35.15 	31.84535734	01.28E+00	0133.18 	73.16845589	03.83E+00	0154.0265208	72.15222316
157.344	8	2.36E+00	0940.64 	500.6647507	01.68E+00	0419.07 	133.8128589	05.05E+00	0437.1168498	132.3396086
155.9136	8	3.21E+01	0232.94 	0	01.77E+00	 6,077.27 	11169.11037	05.30E+00	5995.660412	11059.82598
154.4832	8	01.98E+01	 108.98 	0	08.76E001	 2,842.73 	5647.213437	02.63E+00	2792.770802	5591.95527
153.0528	8	01.15E+01	0279.32 	0	8.75E001	0203.61 	24.1193571	2.63E+00	0223.7664728	22.95618349
151.6224	8	03.16E+00	0204.88 	98.78325421	07.77E001	 8,091.30 	8349.836475	02.33E+00	7989.983591	8268.136167
150.192	8	01.10E+01	 203.52 	29.03949042	3.12E+01	 49.87 	0	9.36E+01	27.23749201	0
147.3312	8	4.57E+00	0398.53 	90.88856758	2.27E+00	0242.36 	23.79708252	6.82E+00	0262.1384121	22.62398763
145.9008	8	8.70E+00	0241.63 	12.18056363	01.75E+03	0261.77 	0	05.25E+03	0281.3543131	0
144.4704	8	2.38E+01	0246.01 	0	2.06E+00	0341.81 	131.2469511	6.18E+00	0360.6124217	129.7955966
143.04	8	2.97E+01	0235.53 	21.78150339	6.09E+00	0308.32 	17.92582182	1.83E+01	0327.4485304	16.48177724
141.6096	8	2.40E+01	0242.87 	27.13716213	1.10E+01	0302.21 	4.812881356	3.30E+01	0321.4024058	0
140.1792	8	1.34E+00	01,287.55 	3292.752034	1.01E+01	0313.33 	16.77300191	3.03E+01	0332.4171278	15.24553816
138.7488	8	4.47E+01	0248.48 	23.85665308	1.96E+01	0318.47 	19.50095629	5.89E+01	0337.5054505	18.15084614
137.3184	8	5.66E+01	0244.96 	12.13351593	1.87E+01	0311.22 	9.192439642	5.61E+01	0330.3817987	6.279068456
135.888	8	2.66E+01	0247.62 	28.54413054	1.02E+01	0315.87 	31.64288454	3.05E+01	0334.9313578	30.63242808
134.4576	8	2.91E+01	0255.63 	13.97313099	1.12E+01	0308.62 	23.95841768	3.34E+01	0327.8077061	22.79033623
133.0272	8	3.43E+01	0243.55 	21.16428001	1.81E+01	0302.63 	21.05279248	5.44E+01	0321.8214441	19.77777802
131.5968	8	4.44E+01	0241.33 	24.41371049	3.17E+01	0306.20 	18.0717703	9.50E+01	0325.4132013	16.63732153
130.1664	8	1.12E+02	0236.64 	16.96376977	7.13E+01	0301.91 	17.07440298	2.14E+02	0321.1030927	15.57014519
128.736	8	2.59E+02	0234.54 	12.55256591	1.59E+02	0302.21 	14.57001163	4.75E+02	0321.4024058	12.8344324
127.3056	8	5.27E+02	0232.63 	14.05881021	3.51E+02	0299.73 	13.60603371	1.05E+03	0318.9480383	11.75119041
125.8752	8	8.24E+02	0230.53 	11.06359607	5.51E+02	0298.52 	12.64107404	1.65E+03	0317.7507859	10.64219315
124.4448	8	3.96E+02	0226.15 	13.58338791	2.10E+02	0293.63 	14.61102256	6.31E+02	0312.9617764	12.88006569
123.0144	8	9.12E+01	0224.00 	24.80420912	3.82E+01	0285.10 	29.94330932	1.14E+02	0304.4612843	28.90871016
121.584	8	5.68E+01	0212.22 	19.62150631	2.47E+01	0284.62 	20.78068457	7.40E+01	0303.9823834	19.49356171
120.1536	8	6.25E+01	0220.42 	50.04463912	3.03E+01	0295.98 	37.81968631	9.09E+01	0315.2365559	36.86525711
118.7232	8	1.42E+02	0238.55 	25.8673835	1.25E+02	0311.22 	21.32340708	3.74E+02	0330.3817987	20.06003024
117.2928	8	2.23E+02	0239.41 	22.45902476	1.62E+02	0310.07 	21.9271159	4.86E+02	0329.1845463	20.68833203
115.8624	8	1.42E+02	0230.22 	31.36211009	9.20E+01	0303.54 	28.91724194	2.76E+02	0322.7193834	27.86565446
114.432	8	1.89E+02	0217.09 	23.79080742	1.12E+02	0285.65 	24.1193571	3.37E+02	0305.0000479	22.95618349
113.0016	8	3.46E+02	0223.44 	15.98973871	1.67E+02	0291.27 	19.36033333	5.00E+02	0310.5672716	18.0026343
111.5712	8	2.79E+02	0229.67 	18.61034283	1.39E+02	0299.37 	20.09348262	4.16E+02	0318.5888626	18.77384119
110.1408	8	2.60E+02	0235.16 	17.00209505	1.24E+02	0303.48 	19.60611474	3.72E+02	0322.6595208	18.26158736
108.7104	8	1.71E+02	0237.56 	19.33515935	7.57E+01	0303.60 	19.64110958	2.27E+02	0322.779246	18.29842283
107.28	8	9.10E+01	0240.59 	16.92539826	3.07E+01	0300.88 	18.50613035	9.22E+01	0320.0854281	17.09909532
105.8496	8	5.30E+01	0228.81 	18.90186219	2.00E+01	0299.85 	13.60603371	5.98E+01	0319.0677636	11.75119041
104.4192	8	4.98E+01	0234.60 	18.57374745	1.49E+01	0297.13 	21.99377133	4.47E+01	0316.3739457	20.75759234
102.9888	8	4.49E+01	0234.42 	11.26349436	1.18E+01	0293.38 	15.96733633	3.55E+01	0312.6624633	14.37227619
101.5584	8	2.84E+01	0221.96 	22.92850113	1.12E+01	0301.00 	23.57053299	3.37E+01	0320.265016	22.39023608
100.128	8	2.37E+01	0214.19 	29.31708544	7.21E+00	0303.90 	13.64883014	2.16E+01	0323.0785591	11.79975311
98.6976	8	3.06E+01	0221.34 	7.063240661	8.36E+00	0293.14 	25.92840752	2.51E+01	0312.4230128	24.8145568
97.2672	8	2.42E+01	0216.35 	23.02861786	3.17E+00	0303.54 	88.85614618	9.52E+00	0322.7193834	87.7396084
95.8368	8	2.39E+01	0221.90 	17.87149423	3.86E+00	0277.97 	33.4370137	1.16E+01	0297.3974952	32.44739892
94.4064	8	1.66E+01	0216.04 	18.50045081	03.69E001	 1,673.85 	650.0424447	01.11E+00	1635.327048	643.6484696
92.976	8	1.44E+01	0223.07 	45.33562055	1.71E+00	0300.46 	26.61528014	5.13E+00	0319.6663898	25.51764595
91.5456	8	1.39E+01	0239.91 	3.750854191	1.43E+01	0270.47 	0	4.30E+01	0289.9745304	0
90.1152	8	2.08E+01	0224.43 	10.2357295	3.53E+00	0302.09 	0	1.06E+01	0321.2826805	0
88.6848	8	2.70E+01	0403.71 	0	4.59E+00	0296.83 	0	1.38E+01	0316.0746326	0
87.2544	8	2.06E+01	0228.19 	12.08634186	4.24E+00	0299.49 	31.99771805	1.27E+01	0318.7085879	30.99173654
85.824	8	3.67E+00	0176.75 	5762.505906	7.61E+00	0306.87 	0	2.28E+01	0326.0118275	0
84.3936	8	3.90E+01	0229.05 	16.96376977	6.84E+00	0285.59 	0	2.05E+01	0304.9401853	0
82.9632	8	2.79E+01	0233.25 	11.70421606	03.59E+01	0382.37 	0	01.08E+02	0400.7802396	0
81.5328	8	3.13E+00	01,886.02 	11869.50256	9.44E001	0294.71 	55.35787153	2.83E+00	0314.0393035	54.41865875
80.1024	8	01.43E+01	0307.93 	0	01.49E+00	095.76 	59.66676564	04.47E+00	0117.0314217	58.71429162
78.672	8	04.21E+00	 106.08 	85.72718177	03.77E+00	0101.99 	0	01.13E+01	0123.1374089	0
