RA	DE	Halpha	RVHalpha	SigmHalpha	[NII]6548	RV[NII]6548	Sigm[NII]6548	[NII]6584	RV[NII]6584	Sigm[NII]6584	[SII]6717	RV[SII]6717	Sigm[SII]6717	[SII]6731	RV[SII]6731	Sigm[SII]6731
63.027	10	27.65	-265.5407594	10.82536364	2.602	-59.74779475	216.1712378	7.807	-36.65996658	215.0181907	9.699	-207.4796331	25.36608161	7.518	-233.740665	25.28948703
61.686	10	71.4	-266.0889255	0	3.827	-18.49663531	222.3260612	11.48	4.371871791	221.1403937	22.48	-220.7372603	0	8.896	-246.9687476	0
60.345	10	49.4	-267.870465	4.378705025	3.7	-237.342964	50.08736026	11.1	-213.3109111	49.80498441	29	-218.1035902	14.49459447	21.41	-244.3409467	14.42714761
59.004	10	69.83	-266.8198135	5.921960881	5.771	-273.5121271	31.13017086	17.31	-249.2877727	30.93878935	15.63	-212.7469732	14.30225712	16.59	-238.9962668	14.23476507
57.663	10	76.28	-267.2766185	0	5.491	-286.743631	20.63475422	16.47	-262.4489285	20.48599441	31.3	-225.5135771	11.33844068	4.883	-251.7344204	11.26820942
56.322	10	61.32	-274.3570964	0	4.369	-276.3049359	47.72126659	13.11	-252.0657329	47.45067331	19.68	-234.709103	13.261364	4.748	-260.9094542	13.19338793
54.981	10	61.33	-271.0224197	0	2.968	-40.01499817	238.2756434	8.903	-17.03208385	237.0054187	8.129	-218.549975	0	14.02	-244.7863367	0
53.64	10	113	-269.9717681	0	2.716	-101.3194404	223.4751625	8.147	-78.01058727	222.2834041	16.48	-235.646511	0	4.068	-261.8447731	0
52.299	10	156.6	-270.1088097	0	3.798	-39.28245816	175.9340319	11.4	-16.30343855	174.9940632	8.925	-219.8891292	22.26653544	14.69	-246.1225066	22.1940522
50.958	10	37.25	-268.5099921	0	4.526	-264.1722419	45.08585974	13.58	-239.9975452	44.82829156	12.7	-221.3621989	18.53577213	11.97	-247.6368326	18.46699501
49.617	10	-15.32	-140.3761833	50.51795549	1.566	-276.2591521	80.53027408	4.699	-252.0201926	80.09211952	12.67	-234.7537415	0	16.22	-260.9539932	0
48.276	10	37.8	-261.2011117	0	3.284	-16.75685278	226.8249841	9.852	6.102404375	225.6154689	30.62	-212.9701656	4228.044728	-46.97	-239.2635008	4218.622431
46.935	10	21.52	-277.7374535	0	18.05	-198.3352083	0	54.14	-174.510549	0	43.71	-227.7008624	0	0.00813	-253.9168314	0
45.594	10	40.58	-268.0075066	0	1.922	-345.163697	85.46466902	5.765	-320.558391	85.00085691	6.126	-133.5136796	63.47053163	-1.135	-159.9395442	63.32107098
44.253	10	-25.04	-167.8758457	30.88798963	10.94	-298.2353525	0	32.83	-273.8795516	0	6.986	-224.7993615	26.65966463	2.42	-251.0217965	26.58116169
42.912	10	-11.38	-143.2083745	50.43675005	3.329	-98.38928039	168.8374403	9.986	-75.09600608	167.93501	6.948	-217.0769053	0	18.55	-243.3165497	0
41.571	10	-15.34	-143.893582	42.35138981	6.65	-297.22811	4.028386565	19.95	-272.8776643	3.80188072	5.052	-260.911888	38.04780718	-2.371	-287.0538464	37.94964272
40.23	10	17.76	-282.8536698	8.708169184	6.446	-280.0592034	19.26418323	19.34	-255.8000401	19.1199262	1.184	-231.4951328	13.57536933	14.41	-257.7026463	13.50758475
38.889	10	-20.12	-124.7991321	44.45354968	5.366	-285.9195235	8.384935438	16.1	-261.6292025	8.243786797	11.16	-238.3248195	8.992228764	11.92	-264.5171131	8.915427433
37.548	10	-19.47	-126.7177132	48.15818619	1.941	-241.555069	92.17890046	5.824	-217.5006216	91.68007683	13.71	-241.5834282	4.358409361	-0.4379	-267.76846	4.230345415
36.207	10	-23.18	724.9038898	1447.062952	6.301	-86.6686402	328.6539681	18.9	-63.4376813	326.9041559	0.2959	-303.452355	9.321362491	-8.14	-329.4995121	9.245844027
34.866	10	-15.07	-150.8826988	42.37205675	3.022	-115.7871057	132.0173161	9.065	-92.40133192	131.3093182	-7.458	-129.8533246	66.02102514	5.491	-156.2873463	65.86619047
33.525	10	-13.83	62.62796855	376.4062624	29.37	-197.1448308	0	88.11	-173.3265004	0	-10.87	-219.5320214	0	14.52	-245.8107336	0
32.184	10	-16.55	-328.899616	15.6881604	8.231	-287.476171	0	24.69	-263.1775738	0	-4.801	-294.2568291	21.11125919	-4.214	-320.3244784	21.04009797
30.843	10	-13.74	12.3337356	373.3573906	186.7	-194.3062382	0	560.1	-170.5029998	0	-5.531	-550.5263157	67.78982679	2.642	-576.0674087	67.63125147
29.502	10	-22.04	-162.8509904	39.06973171	5.992	-302.3101063	0	17.98	-277.932641	0	16.63	-226.9866468	0	5.6	-253.2042074	0
28.161	10	-13.97	76.83460474	298.3422037	9.47	-283.813471	0	28.41	-259.5343473	0	13.87	-456.1159404	37.5782265	-1.03	-481.8228875	37.4809413
26.82	10	-36.07	159.0595087	356.2090802	11.17	-629.0687355	506.9642838	33.51	-602.9539845	504.2673062	-15.75	-222.6120762	0	229.5	-248.8393855	0
25.479	10	-18.62	-126.3522692	60.43424514	3.884	-319.3874453	25.76758202	11.65	-294.9191846	25.59932181	43.8	-242.6547516	0	30.04	-268.8373959	0
24.138	10	-11.33	-118.9063473	55.27065317	3.157	-64.60087233	153.4883124	9.47	-41.48724168	152.6670123	4.422	-349.6085384	50.69780534	-0.5668	-375.5528367	50.57478852
22.797	10	-14.63	-118.9520278	51.85625618	1.216	-229.8802126	35.50464165	3.647	-205.8878372	35.293192	-2.743	-349.7870923	61.30514019	1.455	-375.7309927	61.16022189
21.456	10	-14.64	-134.6661206	46.19704533	2.42	-22.84609163	200.0217454	7.26	0.045540331	198.9542601	-4.209	-189.4903276	51.82447135	3.734	-215.7914485	51.699162
20.115	10	22.9	-286.599471	0	2.327	-80.62518509	210.1522093	6.981	-57.42635759	209.0310571	3.676	-252.7430471	71.39857042	-2.485	-278.9032096	71.23233245
18.774	10	-16.88	-126.7633937	56.37838288	3.504	-186.4314331	5.436992745	10.51	-162.6700629	5.257935906	9.495	-121.8630375	77.18381211	0.2335	-148.3594045	77.00521598
17.433	10	-15.18	-149.9690888	48.78982301	3.071	26.7834942	165.46407	9.214	49.4112593	164.5794777	10.16	-237.6106039	13.85737868	9.982	-263.8044891	13.7897315
16.092	10	49.9	-270.8396977	0	2.151	-148.7056225	84.24639156	6.454	-125.14483	83.78892045	11.72	-231.6736867	0	-9.879	-257.8808023	0
14.751	10	-12.75	-152.9383214	70.80439345	5.526	-195.817102	12.51697729	16.58	-172.0058308	12.38594586	-2.129	-336.3509113	22.19777268	-10.27	-362.3247541	22.12537178
13.41	10	46.94	-270.0631292	0	4.186	-51.59828711	56.91200948	12.56	-28.55378763	56.59527703	3.319	-240.7799357	88.84395793	5.616	-266.966758	88.64024248
12.069	10	47.79	-279.6560346	0	1.598	16.25323152	203.703988	4.794	38.93698314	202.616998	26.1	-244.9313139	7.357851498	14.12	-271.1088849	7.271974609
10.728	10	46.04	-276.7324825	0	3.147	-154.2454563	49.42633404	9.44	-130.6552101	49.14725763	19.2	-243.5475211	14.8753615	16.14	-269.7281759	14.80796784
9.387	10	50.16	-277.0979265	0	2.237	-230.7043201	9.698279666	6.711	-206.7075631	9.563348749	30.63	-237.6998809	0	26.73	-263.8935671	0
8.046	10	82.73	-279.1992296	0	2.98	32.23176054	204.8729028	8.939	54.83055871	203.7797205	17.74	-232.6557332	6.541258518	22.67	-258.8606602	6.448428424
6.705	10	87.32	-277.234968	0	11.45	-283.3098497	0	34.35	-259.0334036	0	32.41	-234.6198261	0	41.13	-260.8203762	0
5.364	10	84.01	-275.7731919	0	2.75	-26.27987294	215.8790648	8.251	-3.369984506	214.727566	23.8	-231.5397713	14.21940965	8.613	-257.7471853	14.15189417
4.023	10	109.2	-277.326329	0	3.15	33.55948931	241.5664544	9.451	56.15122832	240.2787795	5.66	-234.1288029	372.7191797	-0.9775	-260.3304472	371.8872118
2.682	10	182.3	-275.3620674	0	2.595	-297.4570287	48.72468224	7.784	-273.1053659	48.44910166	49.05	-238.7265658	5.17735458	31.95	-264.917964	5.066588947
1.341	10	405.3	-276.960885	0	1.285	-261.6999194	41.77120411	3.855	-237.5383673	41.52984125	71.35	-235.1554878	0	59.9	-261.3548442	0
0	10	443.4	-276.4583995	0	1.681	-82.04448137	155.1660277	5.044	-58.83810785	154.3358643	65.27	-233.8163335	0	24.76	-260.0186742	0
199.809	8	-12.39	-164.997974	67.48325581	1.703	-88.77469273	153.3127309	5.108	-65.53253653	152.4923582	14.83	-219.2195521	0	32.4	-245.4544216	0
198.468	8	-21.51	-354.6634193	19.89441541	2.286	-128.1945021	162.4803709	6.857	-104.7427617	161.6115528	2.228	-210.0240262	32.413775	6.62	-236.2793879	32.3258401
197.127	8	-48.94	-305.3284769	0	2.498	-51.59828711	173.4191991	7.493	-28.55378763	172.4925347	17.18	-273.9463228	0	7.72	-300.059234	0
195.786	8	-16.74	-157.5977327	37.45717957	7.648	-283.080931	0	22.94	-258.805702	0	-5.023	-92.26772841	36.0616952	5.87	-118.7855094	35.96721986
194.445	8	-15.91	-326.8896739	33.4738553	6.701	-297.5485962	0	20.1	-273.1964466	0	1.678	-221.8532222	45.25064201	0.4992	-248.0822226	45.13855565
193.104	8	-14.05	-156.3186786	56.09656455	-2.437	-465.2544753	83.71573754	-7.31	-440.0106796	83.26102719	-3.571	-253.0108779	10.59621979	12.04	-279.1704436	10.52447912
191.763	8	-15.73	-154.719861	40.44467369	3.103	44.31867074	192.8513429	9.31	66.85320614	191.821831	9.905	-285.0613032	0	34.04	-311.1494447	0
190.422	8	-8.002	-341.5987956	21.32823513	-7.768	-836.6980452	747.2380036	-23.3	-809.4793863	743.2640673	7.069	-224.4868922	24.16682559	2.414	-250.7100235	24.09190692
189.081	8	-170.9	1410.339826	5770.228814	5.83	-57.77909346	285.1749181	17.49	-34.70173234	283.6558986	-4.135	-149.2710613	43.14675245	6.772	-175.6618107	43.03880611
187.74	8	-14.12	20.5105455	579.6088189	2.482	-324.9730629	68.2496607	7.447	-300.475105	67.87499962	2.723	-90.39291245	37.31245172	8.393	-116.9148715	37.2156623
186.399	8	-12.79	-38.37162187	514.7574859	8.328	-397.8150104	0	24.98	-372.9297718	0	-3.699	-325.146654	100.9015237	1.252	-351.1454655	100.6716225
185.058	8	-12.5	20.41918449	339.5059329	3.017	-223.195785	17.81746742	9.052	-199.2389488	17.67749699	3.277	-312.5586039	79.84830604	5.197	-338.6300068	79.6639921
183.717	8	-9.619	30.60593649	515.4174848	2.051	-27.28711546	157.4678258	6.152	-4.371871791	156.6255002	-2.217	-383.8016105	0	13.88	-409.6697097	0
182.376	8	-16.99	-140.6045858	48.50466257	6.814	-291.9629786	0	20.44	-267.6405262	0	-6.052	1.964092912	42.82521065	0.9409	-24.76368326	42.71789228
181.035	8	-17	-168.8351362	69.87046976	4.252	-294.5268687	0.999553686	12.76	-270.1907847	0	13.34	-217.8803979	0	6.664	-244.1182517	0
179.694	8	-11.94	-34.39741818	670.6949302	1.933	-236.8851265	49.86707416	5.799	-212.8555078	49.58579848	-6.329	-357.2863562	56.11680916	-3.592	-383.2135445	55.98268552
178.353	8	-12.95	-109.8159273	50.86295341	34.95	-397.9065779	0	104.8	-373.0208525	0	-25.01	-259.3941799	0	1.91	-285.5395204	0
177.012	8	-16.09	-151.7049479	52.11951903	13.27	-299.3799462	0	39.81	-275.0180599	0	-1.707	-237.3874116	0	13.31	-263.5817941	0
175.671	8	-20.28	-156.2729981	47.01516057	1.227	-322.9585779	57.44906077	3.681	-298.4713304	57.12960525	6.975	-249.0826921	7.739527978	15.34	-275.2510117	7.656257272
174.33	8	-18.26	-169.1548997	10.58597285	2.221	-123.3414246	188.7785491	6.664	-99.91548656	187.770601	5.411	-286.8468422	30.54203088	1.734	-312.9310046	30.45730441
172.989	8	-242.6	754.5505357	5236.588548	6.191	-32.7353818	410.8040983	18.57	-9.791171199	408.6180063	-11.37	-369.8297677	0	-13.36	-395.7290031	0
171.648	8	-17.03	-128.0881282	46.85165185	2.103	-84.1505339	90.56990869	6.31	-60.93296309	90.07948446	-11.64	-448.0810149	11.11598312	6.392	-473.8058678	11.04534407
170.307	8	-11.46	-150.9283794	72.35307146	1.598	6.775995113	242.6568749	4.793	29.51013459	241.3634175	-0.7594	-186.7673806	0	-18.94	-213.0745696	0
168.966	8	-9.708	-321.9561797	22.84670714	2.43	-57.82487721	202.5545314	7.291	-34.74727267	201.4736303	-0.1673	-286.177265	131.3448598	-3.071	-312.2629196	131.0482845
167.625	8	-19.97	-170.8907588	53.00976699	9.655	-295.5341112	2.961142724	28.96	-271.192672	2.659675661	-4.998	-336.4848267	65.08709197	0.6349	-362.4583711	64.93422795
166.284	8	-10.31	-125.6213811	65.13167299	3.134	6.363941356	96.8070058	9.403	29.10027161	96.28399339	66.34	-260.1530339	0	-6.698	-286.2966834	0
164.943	8	-19.16	-165.0436545	42.24803709	4.371	-288.9870348	0	13.11	-264.6804047	0	-7.286	-162.7965194	0	-13.53	-189.1571273	0
163.602	8	-15.21	-154.4000975	52.58502701	3.775	-304.7824288	19.67811352	11.32	-280.3918189	19.5325376	-10.27	-34.10379512	13.17500036	-3.379	-60.75119418	13.10696414
162.261	8	-15.28	-143.2083745	48.81018571	2.565	-227.04162	70.99455953	7.694	-203.0643366	70.60576074	-3.827	-127.4874854	101.6491515	-5.233	-153.9713184	101.4176213
160.92	8	-17.49	-162.5769074	29.97296356	2.404	-211.0173073	37.74058258	7.211	-187.1252207	37.51858958	17.35	-235.735788	0	-2.341	-261.9338511	0
159.579	8	-17.44	-132.3364149	49.13588328	54.6	-194.4893732	0	163.8	-170.6851612	0	4.044	-388.0869041	253.7707902	0.9971	-413.9454536	253.2032583
158.238	8	29.23	-278.9251466	12.81397287	2.55	3.204862553	236.4841456	7.649	25.95798876	235.2234202	13.03	-237.0749422	0	36.88	-263.2700211	0
156.897	8	37.65	-291.7613677	9.550963917	3.081	12.2700452	237.3409534	9.244	34.97497433	236.0756849	3.503	-222.3442454	58.97879573	10.76	-248.5721515	58.83873425
155.556	8	23.06	-293.8626708	22.70577929	2.666	3.61691631	236.3867805	7.998	26.36785174	235.1265714	-0.2034	-297.7386301	57.07837025	4.366	-323.7985203	56.94225656
154.215	8	19.4	-316.9770049	34.9018601	-3.863	-359.9060648	0	-11.59	-335.2223776	0	7.238	-241.9851745	33.85157164	-0.32	-268.1693109	33.7610998
152.874	8	13.32	-346.5779704	57.08249698	2.804	-30.67511301	215.0220165	8.413	-7.741856297	213.8750597	11.13	-261.1350804	17.14439534	1.958	-287.2765414	17.07648578
151.533	8	5.338	-355.3486268	71.8767151	2.436	-34.15467807	191.156013	7.307	-11.20292146	190.1354776	22.6	-255.7338249	0	96.54	-281.8873225	0
150.192	8	-15.4	-135.2599671	53.31298756	7.212	-297.96065	0	21.64	-273.6063096	0	-3.687	-25.08682311	83.83938134	0.409	-51.79885544	83.64647668
148.851	8	18.44	-426.9756543	0	3.738	-203.7376909	75.78597783	11.21	-179.8843081	75.37242147	7.262	-231.4504943	37.96619837	5.909	-257.6581073	37.86818701
147.51	8	27.09	-274.2657354	6.64659688	3.018	-77.60345754	236.1920501	9.055	-54.42069573	234.9328735	5.116	-260.9565265	34.18348754	5.967	-287.0983854	34.09242206
146.169	8	41.55	-271.3878637	0	3.106	-91.65906903	232.7452488	9.317	-68.4015774	231.5043475	172.2	-227.7455009	0	11.35	-253.9613704	0
144.828	8	43.59	-270.8396977	0	8.589	-293.9316799	5.946065009	25.77	-269.5987604	5.777476446	-8.546	-67.0023514	57.94090902	-2.115	-93.57643619	57.8030059
143.487	8	52.8	-273.2150838	0	8.002	-286.0568748	5.34014259	24.01	-261.7658235	5.158797544	10.74	-227.6115855	17.11912009	8.158	-253.8277534	17.05122292
142.146	8	79.35	-277.0979265	8.708169184	5.237	-260.1890556	88.84260989	15.71	-236.0355364	88.3611964	18.21	-236.6285575	27.05121187	13.36	-262.8246311	26.97211291
140.805	8	106.1	-277.2806485	8.588479886	13.83	-283.1267147	11.31539035	41.48	-258.8512423	11.18385848	24.02	-239.8425277	8.383806147	16.05	-266.031439	8.304212206
139.464	8	148.6	-280.6610057	11.58834647	12.56	-289.5822236	15.84221215	37.69	-265.272429	15.7070857	34.2	-242.967221	0	28.48	-269.1491689	0
138.123	8	322.5	-286.1426659	9.288970728	33.51	-289.4906561	6.791624011	100.5	-265.1813483	6.635923366	70.87	-244.7081215	0	40.21	-270.9307289	0
136.782	8	843	-286.4624295	5.109752303	71.3	-289.0786023	6.295043383	213.9	-264.7714853	6.132357792	169.5	-243.9046289	0	107.3	-270.0844879	0
135.441	8	1112	-284.7265704	8.262839679	90.97	-288.2544948	7.185043039	272.9	-263.9517594	7.033907244	203	-242.5208362	4.148596027	138.4	-268.7037789	4.014833185
134.1	8	802.1	-286.7365125	12.72228818	59.02	-288.2544948	13.29576813	177.1	-263.9517594	13.16439105	161.8	-244.0385444	8.066674771	98.19	-270.2181049	7.985374303
132.759	8	1088	-293.5429073	17.47047365	76.73	-292.8328699	14.28572	230.2	-268.5057925	14.15330243	174.1	-247.9220917	12.5906737	132.6	-274.0929978	12.52213905
131.418	8	1850	-290.6650357	12.00549464	116.9	-291.6424924	9.540532575	350.6	-267.3217439	9.405049599	252.2	-246.6722144	9.357410392	168.2	-272.8459058	9.282023736
130.077	8	1515	-286.4167489	11.4253325	62.81	-305.5149688	35.75149404	188.4	-281.1204642	35.53888864	201.9	-241.7173437	8.186709402	137.8	-267.902077	8.106077101
128.736	8	732.2	-288.9291766	22.79976193	36.34	-290.5894661	24.4250233	109	-266.2743163	24.26218052	89.81	-245.4669756	24.47927341	58.91	-271.6433528	24.40392752
127.395	8	841.5	-296.5121399	24.17251066	54.85	-298.9221087	22.47068792	164.5	-274.5626565	22.31536287	131.2	-258.1443026	23.13194503	84.87	-284.2924285	23.05838938
126.054	8	1386	-291.0761602	16.68344369	87.34	-296.5413537	15.74365067	262	-272.1945593	15.60872857	193	-250.7343157	12.26242585	137.6	-276.8989547	12.19353556
124.713	8	1894	-286.2797074	14.57554979	98.91	-289.7653586	13.63801684	296.7	-265.4545903	13.50634982	202.1	-242.7440286	10.53006005	146.6	-268.9710129	10.45816304
123.372	8	3412	-281.1634912	11.91005236	181.5	-285.0038485	10.37471343	544.6	-260.7183959	10.2416645	394.7	-239.0390351	5.118590976	266.6	-265.229737	5.006794413
122.031	8	7685	-283.8129603	9.288970728	398.4	-286.377361	6.034825723	1195	-262.0846058	5.867826565	705.2	-240.6906587	0	523.7	-266.87768	0
120.69	8	16000	-282.1684622	7.797944279	757.1	-284.546011	7.068754893	2271	-260.2629926	6.91634889	1336	-238.6819273	2.461068274	1011	-264.873425	2.239319405
119.349	8	30960	-279.0621881	2.606651646	1248	-281.9363372	5.040235478	3745	-257.6671937	4.851088374	2137	-235.8697034	0	1568	-262.0674681	0
118.008	8	25240	-277.5547315	0	1298	-280.2423384	4.884425231	3893	-255.9822014	4.690745575	1863	-233.3699488	0	1420	-259.5732842	0
116.667	8	8222	-271.5249052	6.189135981	356.2	-276.8085571	6.588260511	1069	-252.5666766	6.42987988	703.8	-230.200617	0	488.9	-256.4110153	0
115.326	8	1997	-267.3679795	15.60612729	108.3	-270.6277508	12.51697729	324.8	-246.4187319	12.38594586	201.9	-224.9779154	23.89810854	137	-251.1999525	23.82355165
113.985	8	1946	-261.5208752	21.68728682	110	-262.9818644	20.5894731	329.9	-238.8134966	20.44086799	301.6	-214.5325122	15.7541786	221.3	-240.7778268	15.68674079
112.644	8	2237	-275.4534284	37.855986	134.4	-256.9384093	12.35293293	403.3	-232.8021729	12.22191283	353.4	-210.2025801	8.767788707	259.5	-236.5020829	8.690024915
111.303	8	6338	-294.7762809	16.22978763	105.8	-269.849427	31.19288368	317.3	-245.6445463	31.0012208	260.7	-220.4694294	32.01590911	182.2	-246.7015136	31.92866564
109.962	8	7698	-296.6491814	13.68136255	140	-284.2255247	30.71164495	420.1	-259.9442102	30.52213577	303.7	-231.9415176	36.1644521	231.7	-258.1480363	36.06978788
108.621	8	3864	-286.782193	33.0455372	134.6	-274.6567208	33.7713039	403.9	-250.426281	33.56790498	313	-224.3529768	30.39389969	224.9	-250.5764065	30.30942207
107.28	8	6973	-262.2517633	16.47069214	289.3	-262.7529456	13.29576813	868	-238.5857949	13.16439105	615.7	-217.3447362	11.33844068	443.5	-243.5837837	11.26820942
105.939	8	13260	-268.2815896	8.787270593	678.8	-270.4446158	8.691677942	2036	-246.2365706	8.552344278	1232	-224.2636998	4.624461286	910.1	-250.5318675	4.502787183
104.598	8	9964	-272.9866813	12.47582949	415	-271.5434258	11.2578931	1245	-247.3295385	11.12630006	778	-224.3976152	8.72996518	567.4	-250.6209455	8.652031711
103.257	8	9788	-279.9301176	12.81397287	394.4	-282.0279047	14.74437639	1183	-257.7582743	14.6112834	798.9	-235.3340417	13.05934581	564.6	-261.5775391	12.99122378
101.916	8	8044	-280.8894082	11.16131237	426.1	-285.278551	11.05537542	1278	-260.9916379	10.92353627	857.9	-239.4854199	7.004627917	631.1	-265.675127	6.915998421
100.575	8	4116	-284.7722509	13.44532009	280.2	-289.9027098	12.94941006	840.6	-265.5912113	12.81824348	617	-243.9046289	9.571635766	466.9	-270.0844879	9.496999174
99.234	8	2424	-280.1128396	12.10046415	147.1	-284.6833622	11.91002467	441.3	-260.3996136	11.7789157	317.7	-239.8871662	8.344673067	239.3	-266.075978	8.264878578
97.893	8	2264	-275.0879844	10.68901408	150.5	-278.7772584	11.42991421	451.6	-254.5249108	11.29849305	328.6	-234.2180798	8.992228764	226.1	-260.4195252	8.915427433
96.552	8	2002	-275.6361504	10.7573349	144.6	-280.9748784	10.4948914	433.7	-256.7108467	10.36210211	336.6	-236.2268112	8.265981596	247.4	-262.4237801	8.18577549
95.211	8	1377	-274.4027769	11.29382728	87.45	-279.4182309	12.81503082	262.4	-255.1624755	12.68392199	210.1	-234.7537415	12.20217874	149.4	-260.9539932	12.13321679
93.87	8	1121	-273.9459718	13.14688504	64.98	-277.6784484	15.9159822	194.9	-253.4319429	15.78070021	170	-232.1200715	15.22454856	115.3	-258.3261922	15.15716391
92.529	8	905.2	-273.5348473	13.50455023	55.78	-275.8470984	15.54582076	167.3	-251.6103296	15.41129651	158	-230.6916403	14.43977788	96.9	-256.9454833	14.37231943
91.188	8	792.4	-274.5854989	16.60381127	45.27	-276.6712059	21.6470139	135.8	-252.4300556	21.49470151	135.5	-229.2185706	15.46397614	94.46	-255.4311573	15.39657705
89.847	8	763.2	-271.2965027	19.02534015	54.92	-274.1073158	20.72523864	164.8	-249.8797971	20.57616857	147.6	-230.6916403	19.81506163	103.7	-256.9454833	19.74520952
88.506	8	783.9	-267.7334235	15.93300158	64.11	-271.4060745	16.25858477	192.3	-247.1929175	16.12255212	194.7	-225.7367695	15.91139226	135.1	-251.9571154	15.84392419
87.165	8	507.3	-270.2001707	15.85159431	38.48	-271.1771558	20.15797214	115.4	-246.9652159	20.0108218	130.1	-226.4956236	12.79694495	93.39	-252.7142784	12.72860511
85.824	8	365.6	-275.4534284	16.31027675	25.42	-275.8013146	22.20434347	76.27	-251.5647893	22.05000372	86.68	-231.5844098	14.63116741	52.99	-257.8362633	14.56374505
84.483	8	467.6	-281.3462132	23.7330791	34.84	-285.3701185	23.1994722	104.5	-261.0827185	23.04140046	95.01	-235.9143419	21.4599751	72.9	-262.1120071	21.38842907
83.142	8	298.8	-271.7076272	20.33573752	18.16	-280.2423384	28.60648956	54.49	-255.9822014	28.42624125	67.4	-226.5849005	18.90119991	49.49	-252.8033564	18.8321403
81.801	8	205.6	-271.0224197	22.04433301	14.21	-278.4567721	25.78912537	42.63	-254.2061285	25.62077677	41.37	-229.8435092	25.80641631	27.64	-256.0992423	25.72918311
80.46	8	395.5	-274.1743744	14.8296242	14.72	-280.8833109	28.50063321	44.15	-256.6197661	28.32084303	48.07	-231.8076021	33.87233207	32.28	-258.0144193	33.78182318
79.119	8	1032	-272.2101128	9.988410768	75.06	-274.2446671	10.00915023	225.2	-250.016418	9.875177309	205.3	-227.2991161	4.624461286	136.8	-253.5159804	4.502787183
77.778	8	1533	-273.7632498	12.19497192	122.6	-274.1073158	9.947449196	367.7	-249.8797971	9.813299278	291.6	-229.0846552	6.959446953	225.8	-255.2975403	6.870439042
76.437	8	1218	-270.3828927	10.41269474	104.5	-274.1530996	11.0844307	313.5	-249.9253374	10.95262986	300.1	-227.5223085	7.049570314	218.9	-253.7386754	6.961311046
75.096	8	464.7	-270.9767392	11.71770318	42.36	-277.9073671	13.97645806	127.1	-253.6596445	13.84443019	132.7	-229.0846552	7.227042885	95.54	-255.2975403	7.140187576
73.755	8	139.7	-272.7125983	13.35619379	13.18	-276.1218009	15.89140643	39.53	-251.8835716	15.75617651	58.99	-234.1288029	3.533100047	34.06	-260.3304472	3.378147696
72.414	8	99.43	-274.4484574	13.8568969	3.782	-206.8967697	105.1917048	11.35	-183.0265909	104.6247762	38.95	-235.9143419	17.22012375	21.86	-262.1120071	17.15217628
71.073	8	105.5	-276.9152045	14.8296242	11.27	-285.1869835	16.69526736	33.81	-260.9005572	16.5582139	39.41	-235.8697034	14.30225712	27.66	-262.0674681	14.23476507
69.732	8	82.38	-272.2557933	9.288970728	10.4	-281.8447697	5.141854205	31.2	-257.576113	4.955479423	30.35	-235.9143419	8.805490592	20.13	-262.1120071	8.727893739
68.391	8	56.36	-270.7026562	10.48224197	6.889	-278.8688259	24.14168706	20.67	-254.6159915	23.97996307	21.5	-234.6198261	0	9.978	-260.8203762	0
67.05	8	52	-273.9002913	4.85558027	6.677	-277.0832596	14.46480796	20.03	-252.8399186	14.33214005	5.185	-162.0823038	92.22709244	6.429	-188.4445033	92.0160478
65.709	8	37.38	-266.317328	11.12802166	5.995	-271.5434258	29.45119994	17.98	-247.3295385	29.26726885	12.97	-230.0667016	20.02919161	6.014	-256.2773983	19.95913737
64.368	8	37.05	-263.5308173	11.62077205	3.076	-75.86367502	202.5545314	9.229	-52.69016315	201.4736303	19.61	-220.0230447	21.04128379	6.707	-246.2561236	20.97019823
63.027	8	49.17	-266.7284525	9.021415462	4.135	-234.8706414	32.48530081	12.41	-210.8517333	32.28779451	20.23	-209.2651721	26.94258589	12.3	-235.5222249	26.86365308
61.686	8	73.67	-266.50005	0	7.429	-269.9409945	20.5441658	22.29	-245.7356269	20.39571511	25.26	-225.6474926	10.59621979	8.902	-251.8680374	10.52447912
60.345	8	56.13	-265.6321204	8.138128959	8.77	-282.7604447	20.27176259	26.31	-258.4869196	20.12423209	27.21	-222.5227993	0	23.12	-248.7503075	0
59.004	8	76.83	-268.0988676	4.306620887	4.612	-237.9839365	66.2925663	13.84	-213.9484758	65.92796224	21.63	-221.4068374	0	20.3	-247.6813716	0
57.663	8	78.22	-264.4444274	5.470970684	8.352	-279.6929334	15.9650913	25.06	-255.4357175	15.82970454	17.88	-227.0759238	11.95935779	13.03	-253.3378244	11.89008588
56.322	8	72.59	-267.4593405	0	3.282	-248.7889016	79.60557377	9.847	-224.6959939	79.17221944	28.63	-233.3253103	11.98987441	8.59	-259.5287452	11.92064335
54.981	8	55.76	-274.1286939	0	2.946	-69.31659866	191.5262627	8.838	-46.17789579	190.5037669	9.081	-210.7828803	0	10.3	-237.0365509	0
53.64	8	144.5	-270.6569757	0	5.911	-294.7100037	8.825700275	17.73	-270.3729461	8.687083202	11.17	-213.3272734	14.02509286	11.06	-239.5752738	13.95751274
52.299	8	53.68	-269.2865606	4.984135661	6.671	-281.8447697	6.911426845	20.01	-257.576113	6.757198613	12.05	-230.9594711	14.98323856	17.54	-257.1681783	14.91585161
50.958	8	34.6	-267.0025355	0	23.05	-283.996606	0	69.14	-259.7165086	0	12.43	-226.2277927	3.090490226	9.221	-252.4470444	2.914321121
