,Y,X,RV,I,Sig
2381,35,67,2.1399999999999997,4.6899999999999995,17.805
2407,36,16,2.5275,2.69,19.725
2408,36,17,1.385,2.795,21.707500000000003
2409,36,18,2.5975,3.22,21.167499999999997
2410,36,19,1.8975,3.52,21.15
2411,36,21,-2.8649999999999998,5.45,20.097500000000004
2412,36,22,-1.395,6.9375,19.5875
2413,36,23,0.42750000000000005,8.7075,19.5525
2414,36,24,-0.4275,10.5075,19.14
2415,36,25,-1.505,10.907499999999999,20.257499999999997
2416,36,26,-1.225,10.66,21.085
2417,36,27,0.7124999999999999,10.0,22.439999999999998
2418,36,28,3.6075,9.8475,22.367500000000003
2419,36,29,7.945,10.209999999999999,21.682499999999997
2420,36,30,12.1875,10.685,21.572499999999998
2421,36,31,16.2775,10.4425,22.157500000000002
2422,36,32,18.6325,8.86,22.6725
2423,36,33,19.32,6.532500000000001,24.51
2424,36,34,15.940000000000001,4.3975,30.7325
2425,36,35,11.0425,3.33,36.262499999999996
2426,36,36,6.8549999999999995,2.8150000000000004,39.980000000000004
2427,36,37,3.0425000000000004,2.7150000000000003,43.042500000000004
2439,36,50,8.940000000000001,3.63,19.595
2440,36,51,8.5475,5.5125,20.180000000000003
2441,36,52,8.005,8.47,19.025
2442,36,53,6.1675,11.645,18.7425
2443,36,54,5.710000000000001,14.02,19.695
2444,36,55,5.79,15.78,20.552500000000002
2445,36,56,5.7025,16.695,20.53
2446,36,57,4.2524999999999995,16.9725,19.6125
2447,36,58,2.3875,15.965,19.1
2448,36,59,2.0749999999999997,13.9175,19.4025
2449,36,60,1.4124999999999999,12.51,19.85
2450,36,61,1.29,12.284999999999998,18.925
2451,36,62,0.995,12.690000000000001,18.6725
2452,36,63,1.275,12.7125,18.1875
2453,36,64,1.5625,11.792499999999999,17.630000000000003
2454,36,65,2.0575,9.64,17.7
2455,36,66,2.525,7.3149999999999995,17.7375
2456,36,67,1.8975,4.85,18.990000000000002
2484,37,19,1.5825,3.1125,21.0625
2485,37,21,-2.8,5.115,20.2325
2486,37,22,-1.8075,6.7475000000000005,19.447499999999998
2487,37,23,-0.38,8.555,19.51
2488,37,24,-0.12,10.0475,19.7225
2489,37,25,-0.5525,10.685,20.64
2490,37,26,-0.04999999999999999,10.4725,21.8325
2491,37,27,1.985,10.09,22.9775
2492,37,28,4.282500000000001,10.145,23.225
2493,37,29,7.924999999999999,10.8275,21.8675
2494,37,30,11.732499999999998,11.765,20.795
2495,37,31,14.8825,11.675,21.759999999999998
2496,37,32,16.065,10.105,23.325000000000003
2497,37,33,15.944999999999999,7.409999999999999,26.64
2498,37,34,12.077499999999999,5.19,32.339999999999996
2499,37,35,4.845,4.1899999999999995,37.4725
2500,37,36,-0.7374999999999999,3.9699999999999998,38.2625
2501,37,37,-4.8675,4.13,38.947500000000005
2502,37,38,-8.4675,4.4525,35.565
2503,37,39,-10.1725,4.5375,31.2975
2504,37,40,-8.977500000000001,4.11,31.737499999999997
2505,37,41,-7.245,3.455,35.75
2506,37,42,-3.515,2.69,40.54
2512,37,50,6.995,4.0249999999999995,22.495
2513,37,51,6.5275,6.430000000000001,20.5375
2514,37,52,6.555000000000001,9.575,19.48
2515,37,53,5.3549999999999995,13.235,18.2775
2516,37,54,4.5600000000000005,15.787500000000001,18.7075
2517,37,55,4.0175,17.535,19.3975
2518,37,56,3.7975000000000003,18.3475,19.897499999999997
2519,37,57,2.995,18.5775,19.3975
2520,37,58,1.625,17.1875,19.455
2521,37,59,1.385,15.15,19.840000000000003
2522,37,60,1.1575,13.6125,19.880000000000003
2523,37,61,0.93,13.455,19.112499999999997
2524,37,62,0.5275,13.325,19.0275
2525,37,63,0.7925,13.195,18.825
2526,37,64,1.4449999999999998,12.0475,18.240000000000002
2527,37,65,1.81,9.8675,17.9
2528,37,66,2.3125,7.455,17.36
2529,37,67,1.8025000000000002,4.9925,19.3275
2562,38,21,-2.6375,4.9425,20.732499999999998
2563,38,22,-1.9549999999999998,6.445,20.565
2564,38,23,-0.65,8.2425,20.894999999999996
2565,38,24,0.3325,9.534999999999998,21.317500000000003
2566,38,25,0.105,10.4575,21.445
2567,38,26,0.7675,10.3525,22.86
2568,38,27,2.7325000000000004,10.020000000000001,24.405
2569,38,28,4.8575,9.995000000000001,24.7675
2570,38,29,7.154999999999999,10.907499999999999,23.065
2571,38,30,10.2575,11.715,21.8475
2572,38,31,12.977500000000001,11.6375,23.222499999999997
2573,38,32,13.1675,10.572500000000002,25.7
2574,38,33,11.697500000000002,8.4375,29.775000000000002
2575,38,34,6.43,6.4925,34.464999999999996
2576,38,35,-2.755,5.85,35.26
2577,38,36,-8.8475,6.1225000000000005,32.255
2578,38,37,-13.18,7.01,27.015
2579,38,38,-14.4575,7.7725,25.1325
2580,38,39,-14.080000000000002,8.0225,24.02
2581,38,40,-13.602500000000001,7.5025,23.6825
2582,38,41,-13.8,6.555,22.9925
2583,38,42,-10.8375,4.6850000000000005,28.3275
2584,38,43,-2.0225,3.1025,37.325
2588,38,50,6.0649999999999995,5.1425,20.872500000000002
2589,38,51,5.775,7.952500000000001,19.240000000000002
2590,38,52,5.6325,10.9025,19.14
2591,38,53,4.605,14.465,18.6475
2592,38,54,3.2375,17.202499999999997,19.265
2593,38,55,2.3925,19.305,19.565
2594,38,56,2.06,19.955000000000002,19.59
2595,38,57,2.2125,19.34,19.715
2596,38,58,1.4050000000000002,17.1575,20.675
2597,38,59,0.9524999999999999,15.4725,20.6475
2598,38,60,0.5425,14.327499999999999,19.855
2599,38,61,0.46249999999999997,13.8175,19.325
2600,38,62,0.7350000000000001,13.29,19.057499999999997
2601,38,63,1.4674999999999998,12.7675,18.494999999999997
2602,38,64,1.7825000000000002,11.190000000000001,18.075
2603,38,65,2.02,8.925,17.8825
2604,38,66,2.3475,6.615,17.615
2605,38,67,1.9625000000000001,4.665,18.910000000000004
2639,39,19,-2.3825000000000003,3.54,20.0775
2640,39,20,-3.0974999999999997,4.0875,20.0075
2641,39,21,-2.85,4.907500000000001,21.939999999999998
2642,39,22,-2.1925,6.34,22.457500000000003
2643,39,23,-0.605,8.0425,22.772499999999997
2644,39,24,0.425,9.275,22.557499999999997
2645,39,25,0.195,10.372500000000002,21.8325
2646,39,26,0.515,10.524999999999999,22.62
2647,39,27,2.1,10.1025,24.332499999999996
2648,39,28,4.735,10.15,24.5775
2649,39,29,5.8925,10.8475,23.9975
2650,39,30,8.405,11.335,24.302500000000002
2651,39,31,9.6925,11.4175,26.2375
2652,39,32,8.412500000000001,11.04,28.3425
2653,39,33,4.722499999999999,9.612499999999999,31.4525
2654,39,34,-1.26,8.21,33.6775
2655,39,35,-8.78,8.285,29.542500000000004
2656,39,36,-13.3975,9.469999999999999,24.137500000000003
2657,39,37,-15.16,11.2825,19.8925
2658,39,38,-15.2175,11.875,20.43
2659,39,39,-14.3625,11.89,20.995
2660,39,40,-14.1725,11.135,20.8575
2661,39,41,-14.2175,9.752500000000001,20.195
2662,39,42,-12.322500000000002,6.8575,23.6775
2663,39,43,-4.545,4.3225,32.8625
2664,39,44,4.7124999999999995,3.17,35.575
2665,39,45,8.3875,2.7675,33.225
2667,39,47,9.05,2.8925,24.759999999999998
2668,39,48,7.16,3.405,22.085
2669,39,49,5.51,4.4799999999999995,20.3925
2670,39,50,5.1425,6.2325,20.395
2671,39,51,4.8025,8.9875,19.895
2672,39,52,4.68,12.0625,19.970000000000002
2673,39,53,4.165,15.479999999999999,20.2275
2674,39,54,2.19,18.4175,20.4075
2675,39,55,0.45,20.887500000000003,20.3675
2676,39,56,-0.43000000000000005,21.5025,20.11
2677,39,57,0.9224999999999999,20.197499999999998,20.2025
2678,39,58,1.48,17.51,20.835
2679,39,59,0.9924999999999999,15.3,20.807499999999997
2680,39,60,-0.062499999999999986,14.072500000000002,19.66
2681,39,61,0.1925,13.335,18.7325
2682,39,62,1.3475000000000001,12.212499999999999,18.2075
2683,39,63,2.3425,11.1225,17.8
2684,39,64,2.3225000000000002,9.364999999999998,17.8
2685,39,65,1.605,7.2700000000000005,18.13
2686,39,66,1.4200000000000002,5.35,18.77
2719,40,19,-1.7875,3.45,21.2125
2720,40,20,-3.09,4.077500000000001,22.142500000000002
2721,40,21,-3.625,4.9825,22.825
2722,40,22,-3.1550000000000002,6.3925,23.73
2723,40,23,-0.8899999999999999,7.897500000000001,24.137500000000003
2724,40,24,-0.06250000000000001,9.3925,23.315
2725,40,25,-0.4575,10.309999999999999,22.632499999999997
2726,40,26,-0.29,10.5625,22.7975
2727,40,27,0.75,10.3825,24.027499999999996
2728,40,28,2.1300000000000003,10.75,24.12
2729,40,29,2.905,11.184999999999999,24.205
2730,40,30,5.032500000000001,11.57,25.575
2731,40,31,5.76,11.725000000000001,27.7975
2732,40,32,3.7625,11.505,29.2
2733,40,33,-0.6174999999999999,10.3575,31.025
2734,40,34,-5.885,9.719999999999999,30.412499999999998
2735,40,35,-9.9975,10.3475,26.155
2736,40,36,-12.329999999999998,11.84,22.175
2737,40,37,-13.94,13.7425,19.04
2738,40,38,-13.8825,14.014999999999999,19.4925
2739,40,39,-12.995000000000001,13.965,20.105
2740,40,40,-12.602500000000001,13.115,20.5075
2741,40,41,-12.525,11.34,21.16
2742,40,42,-10.7,8.1175,24.3675
2743,40,43,-4.535,5.3125,30.75
2744,40,44,4.4925,3.7725,32.787499999999994
2745,40,45,9.5325,3.2,30.0125
2746,40,46,10.8575,3.1325,26.794999999999998
2747,40,47,8.61,3.4975000000000005,23.7925
2748,40,48,7.72,4.13,22.245
2749,40,49,6.95,5.33,21.185000000000002
2750,40,50,5.875,7.2925,21.0675
2751,40,51,4.8725000000000005,10.435,20.232499999999998
2752,40,52,4.255000000000001,14.015,19.7075
2753,40,53,3.4475,17.240000000000002,19.845
2754,40,54,1.0350000000000001,20.060000000000002,19.7425
2755,40,55,-1.1925,22.6125,19.945
2756,40,56,-2.485,23.1275,19.8975
2757,40,57,-0.745,20.9425,20.315
2758,40,58,0.72,18.1225,19.9475
2759,40,59,0.46749999999999997,15.504999999999999,19.9275
2760,40,60,-0.36500000000000005,13.4175,19.845
2761,40,61,-0.0925,11.9125,19.1225
2762,40,62,0.8525,10.41,18.2575
2763,40,63,1.4275000000000002,8.9525,17.8175
2764,40,64,1.815,7.432499999999999,18.009999999999998
2765,40,65,0.8225,5.6075,19.0
2766,40,66,-0.2825,4.1975,20.71
2800,41,20,-4.255000000000001,3.9875,22.865
2801,41,21,-5.0600000000000005,4.9625,22.905
2802,41,22,-4.8825,6.3,23.462500000000002
2803,41,23,-2.8150000000000004,7.7925,23.515000000000004
2804,41,24,-1.1675,9.6525,22.592499999999998
2805,41,25,-1.0875,10.775000000000002,22.582499999999996
2806,41,26,-1.255,10.864999999999998,22.5975
2807,41,27,-0.11250000000000002,10.515,23.58
2808,41,28,0.96,10.735,24.8175
2809,41,29,1.3775000000000002,10.897499999999999,26.354999999999997
2810,41,30,2.71,11.399999999999999,27.515
2811,41,31,3.0949999999999998,11.765,28.325000000000003
2812,41,32,1.325,11.22,29.735
2813,41,33,-2.375,10.13,30.817500000000003
2814,41,34,-5.835,9.9275,29.1825
2815,41,35,-7.355,10.945,26.2025
2816,41,36,-8.6,12.3,23.4175
2817,41,37,-11.137500000000001,13.8325,21.04
2818,41,38,-12.0,14.1775,20.44
2819,41,39,-11.274999999999999,13.904999999999998,20.487499999999997
2820,41,40,-10.8375,12.8,20.924999999999997
2821,41,41,-10.4775,10.765,22.757499999999997
2822,41,42,-8.365,8.1275,25.814999999999998
2823,41,43,-2.3525,5.619999999999999,29.875
2824,41,44,4.6625,4.2475000000000005,29.084999999999997
2825,41,45,8.62,3.685,26.587500000000002
2826,41,46,9.5625,3.7600000000000002,24.8125
2827,41,47,8.715000000000002,4.3225,23.347499999999997
2828,41,48,8.450000000000001,5.035,22.340000000000003
2829,41,49,8.37,6.36,21.9075
2830,41,50,5.855,8.704999999999998,21.877499999999998
2831,41,51,4.2675,12.379999999999999,20.4975
2832,41,52,3.87,16.0325,20.195
2833,41,53,3.2425,19.025,20.3875
2834,41,54,0.5275,21.225,19.9675
2835,41,55,-2.2075,23.270000000000003,19.2775
2836,41,56,-3.84,23.6175,19.2425
2837,41,57,-2.2725,21.225,20.14
2838,41,58,-0.6125,18.509999999999998,20.0025
2839,41,59,-0.48750000000000004,15.697500000000002,19.8
2840,41,60,-0.9849999999999999,12.662500000000001,19.995
2841,41,61,-0.5725,10.43,19.73
2842,41,62,0.04749999999999999,8.6375,19.285
2843,41,63,0.010000000000000009,7.28,19.0675
2844,41,64,1.345,6.2125,18.6725
2877,42,19,-2.0725000000000002,3.6725000000000003,21.625
2878,42,20,-3.6025,4.155,22.509999999999998
2879,42,21,-4.8775,4.840000000000001,23.165000000000003
2880,42,22,-4.824999999999999,5.9399999999999995,23.067500000000003
2881,42,23,-3.45,7.499999999999999,22.474999999999998
2882,42,24,-1.405,9.46,21.92
2883,42,25,-1.3875,10.8375,22.02
2884,42,26,-1.4150000000000003,10.84,22.57
2885,42,27,-0.014999999999999986,10.1025,24.5775
2886,42,28,1.495,10.002500000000001,27.127499999999998
2887,42,29,1.9200000000000002,10.452499999999999,27.994999999999997
2888,42,30,2.0275,11.21,28.520000000000003
2889,42,31,2.6425,11.335,28.8875
2890,42,32,2.2125000000000004,10.2925,31.042499999999997
2891,42,33,0.53,9.297500000000001,32.292500000000004
2892,42,34,-2.79,9.265,31.085
2893,42,35,-4.68,9.995000000000001,28.9875
2894,42,36,-5.615,10.840000000000002,26.9425
2895,42,37,-7.4174999999999995,11.587499999999999,25.34
2896,42,38,-9.115,11.895,24.0275
2897,42,39,-9.6,11.620000000000001,23.22
2898,42,40,-9.315000000000001,10.467500000000001,23.67
2899,42,41,-8.1025,8.7925,25.98
2900,42,42,-4.7524999999999995,7.1375,28.17
2901,42,43,1.9925,5.672499999999999,29.315
2902,42,44,5.7825,4.935,26.5975
2903,42,45,8.66,4.5825,24.97
2904,42,46,9.765,4.675000000000001,23.93
2905,42,47,8.952499999999999,5.234999999999999,23.550000000000004
2906,42,48,7.5725,5.8475,23.5175
2907,42,49,8.4,7.4675,22.87
2908,42,50,6.1875,10.235,21.9925
2909,42,51,4.2225,14.475,20.582500000000003
2910,42,52,2.74,18.11,20.4125
2911,42,53,1.7075,20.6925,20.8925
2912,42,54,-0.275,21.8375,20.6575
2913,42,55,-1.9700000000000002,22.895,19.605
2914,42,56,-3.0175,22.6525,19.509999999999998
2915,42,57,-2.6075,20.607499999999998,20.3625
2916,42,58,-2.14,18.369999999999997,20.23
2917,42,59,-1.9274999999999998,15.384999999999998,19.7675
2918,42,60,-1.8175,12.2,19.432499999999997
2919,42,61,-1.175,9.3875,19.61
2920,42,62,-0.6725000000000001,7.532500000000001,19.7975
2921,42,63,-0.4425,6.1375,20.205
2922,42,64,0.875,5.175000000000001,20.18
2956,43,19,-1.155,4.0675,22.7425
2957,43,21,-3.7574999999999994,5.1525,23.1225
2958,43,22,-3.3200000000000003,6.12,22.5075
2959,43,23,-1.6449999999999998,7.505,22.065000000000005
2960,43,24,-0.7275,9.332500000000001,21.055
2961,43,25,-1.0575,10.6975,21.1
2962,43,26,-1.4374999999999998,10.967500000000001,21.822499999999998
2963,43,27,0.5275,10.305000000000001,24.0225
2964,43,28,2.6925000000000003,9.8525,26.307499999999997
2965,43,29,2.935,9.9675,28.43
2966,43,30,2.225,10.5825,29.9075
2967,43,31,3.3675,10.549999999999999,30.2075
2968,43,32,5.1275,9.4925,31.7975
2969,43,33,5.8675,8.69,33.065
2970,43,34,3.2575,8.25,34.05
2971,43,35,-0.07750000000000001,8.12,33.78
2972,43,36,-1.43,8.4125,33.13
2973,43,37,-2.66,8.635000000000002,32.015
2974,43,38,-4.297499999999999,8.7025,30.6425
2975,43,39,-4.67,8.3325,30.18
2976,43,40,-4.1325,7.397500000000001,31.1375
2977,43,41,-3.48,6.762499999999999,30.1175
2978,43,42,-0.40750000000000003,6.3225,28.52
2979,43,43,4.3774999999999995,6.115,26.7975
2980,43,44,6.65,5.89,24.404999999999998
2981,43,45,7.7775,5.8275,22.88
2982,43,46,7.9175,6.1175,22.939999999999998
2983,43,47,7.335,6.78,23.7
2984,43,48,6.307500000000001,7.4350000000000005,23.965
2985,43,49,6.5625,9.1875,22.835
2986,43,50,5.005,12.182500000000001,21.9175
2987,43,51,3.7325,16.432499999999997,21.045
2988,43,52,1.73,19.8125,20.91
2989,43,53,0.28750000000000003,21.567500000000003,21.427500000000002
2990,43,54,-0.59,21.807499999999997,21.39
2991,43,55,-1.3,21.697499999999998,20.5775
2992,43,56,-1.8775,20.9325,20.3625
2993,43,57,-2.58,19.535,20.35
2994,43,58,-2.7924999999999995,17.8475,19.7775
2995,43,59,-2.485,14.6675,19.695
2996,43,60,-2.3075,11.5475,19.4675
2997,43,61,-2.075,8.805,19.595000000000002
2998,43,62,-1.79,6.84,20.0575
2999,43,63,-0.97,5.465,21.01
3000,43,64,-0.39250000000000007,4.6075,21.2575
3033,44,18,-0.02749999999999997,4.545,20.3275
3034,44,19,-1.6775000000000002,4.955,22.0425
3035,44,20,-3.2074999999999996,5.285,22.99
3036,44,21,-3.4849999999999994,5.67,23.7725
3037,44,22,-2.83,6.535,22.31
3038,44,23,-1.0125,7.66,21.7725
3039,44,24,-0.17250000000000001,9.2,20.7075
3040,44,25,-0.2025,10.215,21.0025
3041,44,26,-0.15000000000000002,10.7025,21.8775
3042,44,27,1.39,10.212499999999999,23.797500000000003
3043,44,28,2.9350000000000005,9.6875,25.345000000000002
3044,44,29,3.6449999999999996,9.4825,27.7875
3045,44,30,3.425,9.807500000000001,29.7525
3046,44,31,4.89,9.807500000000001,30.7
3047,44,32,7.355,9.2675,31.795
3048,44,33,9.395,8.5825,32.982499999999995
3049,44,34,9.265,7.5325,34.964999999999996
3050,44,35,8.09,6.6499999999999995,37.0275
3051,44,36,6.914999999999999,6.67,36.74
3052,44,37,6.1049999999999995,6.7475,36.655
3053,44,38,4.5675,6.5875,36.544999999999995
3054,44,39,4.630000000000001,6.215,36.84
3055,44,40,3.8999999999999995,5.8975,34.98
3056,44,41,2.7750000000000004,6.067500000000001,30.635000000000005
3057,44,42,3.4825,6.285,26.869999999999997
3058,44,43,6.31,6.7225,24.5975
3059,44,44,7.2225,6.84,24.3575
3060,44,45,6.86,7.262499999999999,22.825000000000003
3061,44,46,5.2325,7.6850000000000005,22.495
3062,44,47,4.895,8.3325,23.740000000000002
3063,44,48,4.17,9.4825,24.367500000000003
3064,44,49,3.6475,11.48,23.9475
3065,44,50,2.365,14.717500000000001,22.9425
3066,44,51,2.285,18.1975,22.15
3067,44,52,0.7124999999999999,20.545,21.4775
3068,44,53,-0.9099999999999999,21.2775,21.6625
3069,44,54,-1.2249999999999999,20.845,21.445
3070,44,55,-0.7275,19.865000000000002,21.1225
3071,44,56,-0.92,19.0225,20.66
3072,44,57,-1.8900000000000001,18.12,19.8075
3073,44,58,-2.3675,16.697499999999998,18.837500000000002
3074,44,59,-2.7199999999999998,13.2775,19.9825
3075,44,60,-2.7925,10.3725,20.635
3076,44,61,-2.785,8.0775,20.545
3077,44,62,-2.31,6.4175,20.695
3078,44,63,-1.5974999999999997,5.13,22.115000000000002
3079,44,64,-1.525,4.2475000000000005,22.0225
3112,45,16,-0.6799999999999999,4.13,20.6775
3113,45,17,-1.5199999999999998,5.375,20.127499999999998
3114,45,18,-1.8475,6.442500000000001,20.49
3115,45,19,-1.505,7.1,21.915
3116,45,20,-1.635,7.02,23.205000000000002
3117,45,21,-2.3325000000000005,6.76,24.2225
3118,45,22,-2.7775,7.01,22.4125
3119,45,23,-0.8374999999999999,7.655000000000001,21.544999999999998
3120,45,24,0.7875,8.44,21.707500000000003
3121,45,25,1.3175,9.702499999999999,21.349999999999998
3122,45,26,2.175,10.2225,22.195
3123,45,27,3.1775,9.9725,23.3425
3124,45,28,3.4475,9.370000000000001,25.4025
3125,45,29,2.7225,9.185,27.205
3126,45,30,1.7125,9.3825,29.39
3127,45,31,3.85,9.434999999999999,31.0075
3128,45,32,7.42,9.307500000000001,32.1675
3129,45,33,11.1325,8.8625,31.832500000000003
3130,45,34,13.965,7.765000000000001,32.3225
3131,45,35,15.317499999999999,6.725,33.665
3132,45,36,14.587499999999999,6.4575,35.0975
3133,45,37,12.7125,6.5275,35.4125
3134,45,38,10.6225,6.272500000000001,36.795
3135,45,39,11.055,6.0075,36.667500000000004
3136,45,40,10.01,6.17,33.3025
3137,45,41,7.7775,6.93,28.2325
3138,45,42,6.7299999999999995,7.5825,25.262500000000003
3139,45,43,6.992500000000001,8.1475,23.865
3140,45,44,6.1775,8.397499999999999,23.9125
3141,45,45,4.155,8.9425,22.7875
3142,45,46,2.0725,9.74,22.07
3143,45,47,1.0499999999999998,10.7425,23.0075
3144,45,48,0.6699999999999999,12.435,23.467499999999998
3145,45,49,-0.5974999999999999,14.729999999999999,23.4775
3146,45,50,-1.7025000000000001,18.31,22.735
3147,45,51,-1.41,21.14,22.2825
3148,45,52,-0.81,22.1375,21.925
3149,45,53,-1.1724999999999999,21.285,21.817500000000003
3150,45,54,-1.3725,19.47,21.255000000000003
3151,45,55,-0.7525000000000001,17.42,20.765
3152,45,56,-0.9925,16.275,19.975
3153,45,57,-1.2574999999999998,15.56,18.9075
3154,45,58,-1.3725,13.9875,18.424999999999997
3155,45,59,-1.6875,11.2375,19.777500000000003
3156,45,60,-2.2075,9.165,20.69
3157,45,61,-3.2925,7.485,20.990000000000002
3158,45,62,-3.4499999999999997,6.0175,20.747500000000002
3159,45,63,-2.6375,4.75,21.465
3187,46,15,0.08499999999999999,3.9325,23.335
3188,46,16,-0.715,5.7525,22.097500000000004
3189,46,17,-1.22,7.88,21.805
3190,46,18,-1.1625,10.425,21.205000000000002
3191,46,19,-0.295,11.88,22.052500000000002
3192,46,20,0.024999999999999994,11.252500000000001,22.77
3193,46,21,-0.825,9.3125,23.8425
3194,46,22,-1.935,8.2325,22.0575
3195,46,23,-0.8625,8.025,21.5425
3196,46,24,0.815,7.9675,23.130000000000003
3197,46,25,2.7525000000000004,8.942499999999999,22.5975
3198,46,26,4.414999999999999,9.645,22.1475
3199,46,27,4.157500000000001,9.7175,22.692500000000003
3200,46,28,3.0175,9.1625,25.0625
3201,46,29,1.045,9.0025,26.92
3202,46,30,-0.07750000000000001,9.1475,29.3125
3203,46,31,1.5374999999999999,9.4875,30.767500000000002
3204,46,32,4.1875,9.434999999999999,32.5225
3205,46,33,8.705,9.0375,32.53
3206,46,34,13.182500000000001,8.2675,31.6725
3207,46,35,15.385000000000002,7.54,30.875000000000004
3208,46,36,15.0475,7.1450000000000005,32.5
3209,46,37,13.695,7.1775,32.355
3210,46,38,11.565,7.17,33.655
3211,46,39,11.2,7.2924999999999995,33.379999999999995
3212,46,40,9.635,8.0275,30.2
3213,46,41,8.9725,9.06,26.205
3214,46,42,8.115,9.8175,24.545
3215,46,43,7.375,10.395,23.39
3216,46,44,5.7225,10.7025,23.6475
3217,46,45,2.49,11.184999999999999,24.0075
3218,46,46,0.06750000000000003,12.240000000000002,23.534999999999997
3219,46,47,-1.4024999999999999,13.862499999999999,23.1025
3220,46,48,-2.3675,15.815000000000001,22.557499999999997
3221,46,49,-3.8525,18.4225,22.325
3222,46,50,-4.7575,21.512500000000003,22.4625
3223,46,51,-4.54,23.502499999999998,21.862499999999997
3224,46,52,-2.66,23.195,21.2425
3225,46,53,-1.7824999999999998,20.725,20.927500000000002
3226,46,54,-1.885,17.4625,20.6275
3227,46,55,-1.395,15.0625,19.57
3228,46,56,-1.4449999999999998,13.41,18.915
3229,46,57,-0.89,12.252500000000001,18.4625
3230,46,58,-0.7825,10.440000000000001,19.0725
3231,46,59,-1.1875,8.775,20.177500000000002
3232,46,60,-2.2424999999999997,7.6,20.8625
3233,46,61,-3.055,6.5725,21.150000000000002
3234,46,62,-4.0075,5.450000000000001,21.23
3263,47,15,-0.0775,5.0600000000000005,25.1175
3264,47,16,0.20750000000000002,8.035,23.465
3265,47,17,-0.1225,12.1175,22.904999999999998
3266,47,18,-0.1525,16.8925,22.9525
3267,47,19,0.4325,20.035,23.264999999999997
3268,47,20,0.5225,18.75,23.2275
3269,47,21,-0.5549999999999999,14.5075,22.9925
3270,47,22,-1.9649999999999999,10.8325,21.604999999999997
3271,47,23,-1.155,8.84,21.6475
3272,47,24,0.155,7.8725,23.87
3273,47,25,2.8325,8.5225,23.535
3274,47,26,4.6475,8.924999999999999,23.064999999999998
3275,47,27,4.305,9.0475,23.395
3276,47,28,3.0525,8.66,25.362499999999997
3277,47,29,1.6625,8.765,26.8125
3278,47,30,1.5525000000000002,8.9475,28.397499999999997
3279,47,31,2.7325,9.3625,30.130000000000003
3280,47,32,4.2425,9.274999999999999,32.03
3281,47,33,6.5649999999999995,8.8575,33.222500000000004
3282,47,34,9.4375,8.3775,32.85
3283,47,35,10.2575,7.99,31.4825
3284,47,36,8.9175,8.1575,31.3425
3285,47,37,7.4775,8.665,29.6175
3286,47,38,6.6225000000000005,9.26,28.885
3287,47,39,7.75,9.905000000000001,27.9775
3288,47,40,7.6525,11.335,26.2725
3289,47,41,7.765000000000001,12.675,24.4475
3290,47,42,7.8225,13.655,24.262500000000003
3291,47,43,6.785,13.8775,24.59
3292,47,44,3.835,13.819999999999999,25.235
3293,47,45,-0.275,14.665000000000001,24.182499999999997
3294,47,46,-1.97,16.3,23.240000000000002
3295,47,47,-3.0625,17.622500000000002,22.9875
3296,47,48,-3.6025,19.145,22.005
3297,47,49,-5.4475,21.53,21.22
3298,47,50,-6.3625,23.77,21.26
3299,47,51,-6.395,24.115,21.0125
3300,47,52,-3.6325,22.2725,20.89
3301,47,53,-2.4225,19.085,20.5475
3302,47,54,-2.25,15.2925,20.6025
3303,47,55,-2.1475,12.8425,19.165
3304,47,56,-1.85,11.1175,18.135
3305,47,57,-1.43,9.54,18.05
3306,47,58,-1.7525,7.795,19.4625
3307,47,59,-2.0225,7.045,20.1925
3308,47,60,-2.7925,6.4025,20.21
3309,47,61,-2.7725,5.512499999999999,21.1075
3310,47,62,-3.4375,4.6675,21.905
3337,48,14,-0.3125,4.154999999999999,24.7625
3338,48,15,-0.5825,6.305,24.8125
3339,48,16,0.5225,10.14,24.2175
3340,48,17,0.7099999999999999,16.395000000000003,24.044999999999998
3341,48,18,0.47750000000000004,23.7625,24.6175
3342,48,19,0.07,28.834999999999997,24.8125
3343,48,20,-0.195,26.682499999999997,24.47
3344,48,21,-1.015,20.105,23.2075
3345,48,22,-2.2225,13.682500000000001,21.715
3346,48,23,-2.2225,9.944999999999999,21.735
3347,48,24,-1.06,8.1175,24.254999999999995
3348,48,25,1.7325,7.937499999999999,25.5775
3349,48,26,3.705,8.205,25.340000000000003
3350,48,27,3.8325000000000005,8.3425,24.767500000000002
3351,48,28,2.7024999999999997,8.397499999999999,24.7425
3352,48,29,3.1975,8.315,25.7325
3353,48,30,4.494999999999999,8.285,27.1225
3354,48,31,5.817500000000001,8.379999999999999,28.705000000000002
3355,48,32,5.845,8.3625,31.115
3356,48,33,4.5225,8.155000000000001,33.245
3357,48,34,3.1475,8.0175,32.765
3358,48,35,2.4725,8.0525,30.595
3359,48,36,1.51,9.3675,27.514999999999997
3360,48,37,1.0725,11.360000000000001,24.807500000000005
3361,48,38,1.8825,12.5525,24.49
3362,48,39,3.515,13.305,24.63
3363,48,40,4.5375,15.1675,24.4375
3364,48,41,5.905,17.1,23.722500000000004
3365,48,42,7.3325,18.4575,23.4425
3366,48,43,6.857500000000001,18.535,24.4
3367,48,44,3.4924999999999997,18.36,25.849999999999998
3368,48,45,-1.085,19.4775,24.490000000000002
3369,48,46,-3.18,20.8475,23.01
3370,48,47,-3.8975,21.142500000000002,22.37
3371,48,48,-3.4699999999999998,21.23,21.275000000000002
