,Y,X,RV,I,Sig
4085,54,71,-0.6074999999999999,6.9125,25.159999999999997
4086,54,72,-1.675,6.659999999999999,23.605
4087,54,73,-0.6925,5.779999999999999,22.8275
4088,54,74,0.92,5.67,21.2225
4089,54,75,1.545,5.9275,20.515
4090,54,76,1.16,5.359999999999999,21.72
4091,54,77,0.575,4.2775,22.175
4092,54,78,2.0549999999999997,3.1900000000000004,21.822499999999998
4093,54,79,2.73,2.3874999999999997,20.2275
4154,55,66,1.2725,1.9775000000000003,34.105
4155,55,67,2.0975,2.64,34.78
4156,55,68,2.0125,3.61,33.0075
4157,55,69,1.705,4.78,30.2325
4158,55,70,2.8775,6.0175,26.439999999999998
4159,55,71,1.4575000000000002,6.6049999999999995,24.415
4160,55,72,-1.255,6.21,23.2875
4161,55,73,-1.2650000000000001,5.475,22.525000000000002
4162,55,74,0.6125,5.364999999999999,21.2825
4163,55,75,2.0875000000000004,5.6125,19.965
4164,55,76,1.3699999999999999,5.220000000000001,20.99
4165,55,77,0.645,4.51,21.540000000000003
4166,55,78,2.905,3.3049999999999997,21.805
4167,55,79,5.555,2.5375,19.8
4227,56,66,-0.0024999999999999467,2.1875,36.1275
4228,56,67,4.0575,2.9349999999999996,34.5525
4229,56,68,4.760000000000001,3.7874999999999996,32.059999999999995
4230,56,69,2.9425,4.779999999999999,29.57
4231,56,70,2.2075,5.672499999999999,25.7275
4232,56,71,1.31,6.2175,23.817500000000003
4233,56,72,-1.4825,5.8025,23.435
4234,56,73,-2.7824999999999998,5.38,23.67
4235,56,74,-0.6275000000000001,4.9925,23.24
4236,56,75,2.535,5.05,21.3975
4237,56,76,1.7300000000000002,4.91,21.134999999999998
4238,56,77,0.99,4.6125,20.845
4239,56,78,1.6524999999999999,3.57,20.427500000000002
4302,57,65,6.142499999999999,1.9375,35.9025
4303,57,66,6.87,2.6350000000000002,37.025000000000006
4304,57,67,8.3,3.4825,33.855000000000004
4305,57,68,7.300000000000001,4.0200000000000005,31.2325
4306,57,69,3.3049999999999997,4.665,28.377499999999998
4307,57,70,1.6725,5.2875,25.94
4308,57,71,0.7075,5.685,24.4525
4309,57,72,-1.2375,5.655,23.505
4310,57,73,-2.9174999999999995,5.6274999999999995,22.837500000000002
4311,57,74,-2.12,5.2175,22.8025
4312,57,75,0.7275,4.890000000000001,22.695
4313,57,76,1.68,4.799999999999999,21.9075
4314,57,77,1.1275,4.5825,21.455
4315,57,78,0.9725,3.5199999999999996,21.5075
4316,57,79,2.35,2.4899999999999998,21.4875
4382,58,65,11.797500000000001,2.27,35.457499999999996
4383,58,66,10.105,3.175,35.307500000000005
4384,58,67,7.24,3.96,32.412499999999994
4385,58,68,5.3125,4.46,29.4075
4386,58,69,2.83,4.9275,26.822499999999998
4387,58,70,1.7850000000000001,5.210000000000001,25.705
4388,58,71,0.4,5.455,24.072499999999998
4389,58,72,-1.2774999999999999,5.7475,22.1525
4390,58,73,-3.9375,5.76,21.71
4391,58,74,-4.88,5.4799999999999995,21.1625
4392,58,75,-2.1575,4.9225,21.82
4393,58,76,0.10999999999999999,4.7125,21.057499999999997
4394,58,77,0.2925,4.3875,21.619999999999997
4395,58,78,-0.0925,3.3625,22.1275
4396,58,79,0.6025,2.2775,24.8075
4461,59,65,14.48,2.7725,30.0225
4462,59,66,10.1675,3.6799999999999997,32.432500000000005
4463,59,67,4.955,4.3275,31.637500000000003
4464,59,68,2.865,4.71,29.597500000000004
4465,59,69,1.4324999999999999,4.9975000000000005,27.122500000000002
4466,59,70,0.9824999999999999,5.297499999999999,25.365000000000002
4467,59,71,-0.014999999999999993,5.5375,23.265
4468,59,72,-1.6775000000000002,5.735,21.785000000000004
4469,59,73,-4.135,5.3925,21.642500000000002
4470,59,74,-5.06,5.157500000000001,21.252499999999998
4471,59,75,-3.415,4.4225,22.255
4472,59,76,-0.7925,3.9775,22.255000000000003
4473,59,77,-0.235,3.5175,23.27
4474,59,78,-0.29,2.8049999999999997,24.755000000000003
4475,59,79,0.8049999999999999,2.165,25.6175
4543,60,64,15.682500000000001,2.1175,29.575000000000003
4544,60,65,13.5325,3.0075,29.5425
4545,60,66,8.475,3.915,31.0825
4546,60,67,4.58,4.4825,30.435
4547,60,68,3.3,4.6875,29.615000000000002
4548,60,69,0.8999999999999999,4.8175,27.8025
4549,60,70,-0.47,5.2925,24.9
4550,60,71,-1.08,5.355,23.6275
4551,60,72,-3.0025000000000004,5.235,23.07
4552,60,73,-4.945,4.71,23.4725
4553,60,74,-4.300000000000001,4.22,23.3475
4554,60,75,-1.8525,3.56,23.4025
4555,60,76,0.24000000000000002,3.2275,24.4375
4556,60,77,0.6824999999999999,2.955,25.159999999999997
4557,60,78,-1.0074999999999998,2.55,25.7125
4558,60,79,-0.78,2.1025,24.807499999999997
4631,61,64,11.92,2.4250000000000003,29.355
4632,61,65,12.0225,3.075,29.325000000000003
4633,61,66,8.18,3.6275,30.165
4634,61,67,5.32,3.9324999999999997,30.52
4635,61,68,4.585000000000001,3.9825,30.307499999999997
4636,61,69,1.43,4.1675,28.87
4637,61,70,-1.2375,4.742500000000001,25.7775
4638,61,71,-2.0525,4.7475000000000005,25.1575
4639,61,72,-3.0975,4.6274999999999995,24.3275
4640,61,73,-4.34,4.135,24.295
4641,61,74,-2.9074999999999998,3.6,23.58
4642,61,75,-0.7075,3.05,22.3625
4643,61,76,-1.2049999999999998,2.7325,24.17
4644,61,77,-2.22,2.4899999999999998,25.065000000000005
4645,61,78,-2.9625000000000004,2.215,25.29
4646,61,79,0.5475,1.89,24.740000000000002
4711,62,52,-11.74,1.7874999999999999,22.935
4717,62,63,12.2125,2.4675000000000002,23.87
4718,62,64,11.175,2.9524999999999997,26.15
4719,62,65,11.4175,3.0999999999999996,28.42
4720,62,66,9.105,3.0725000000000002,30.175
4721,62,67,6.3475,3.1625,29.895000000000003
4722,62,68,5.195,3.2925,30.2225
4723,62,69,2.8375,3.6250000000000004,29.514999999999997
4724,62,70,-0.27249999999999996,4.1125,27.380000000000003
4725,62,71,-2.27,4.195,26.422500000000003
4726,62,72,-3.8249999999999997,4.23,24.697499999999998
4727,62,73,-4.295,3.8200000000000003,23.2675
4728,62,74,-2.5825,3.2350000000000003,22.17
4729,62,75,-0.265,2.6424999999999996,23.09
4730,62,76,-0.44999999999999996,2.2250000000000005,26.7325
4731,62,77,-1.4525000000000001,2.02,28.05
4732,62,79,4.0525,1.83,26.4025
4804,63,63,12.344999999999999,2.575,21.959999999999997
4805,63,64,10.845,3.16,22.5875
4806,63,65,11.155000000000001,3.235,25.255
4807,63,66,10.142499999999998,2.975,29.09
4808,63,67,6.63,2.935,30.655
4809,63,68,4.3975,3.1875,30.587500000000002
4810,63,69,2.0975,3.4925,29.06
4811,63,70,-0.32499999999999996,3.6975000000000002,27.777499999999996
4812,63,71,-2.9324999999999997,3.7475,27.099999999999998
4813,63,72,-4.505,3.8899999999999997,24.7575
4814,63,73,-3.9825000000000004,3.5,22.6175
4815,63,74,-1.3875000000000002,2.71,22.637500000000003
4816,63,75,0.23500000000000001,2.285,24.22
4817,63,76,-1.1300000000000001,1.9825,27.3675
4818,63,77,-2.5675,1.7974999999999999,28.590000000000003
4819,63,78,-1.4224999999999999,1.9175,25.312500000000004
4820,63,79,1.7950000000000002,1.8475,25.88
4891,64,63,11.3625,2.5375,21.03
4892,64,64,10.1,3.065,21.8375
4893,64,65,8.834999999999999,3.1625,25.5775
4894,64,66,6.795,3.21,27.82
4895,64,67,3.56,3.2375,29.8375
4896,64,68,1.4,3.365,30.64
4897,64,69,-0.48250000000000004,3.5225,29.095
4898,64,70,-0.91,3.6375,27.2925
4899,64,71,-2.8724999999999996,3.6149999999999998,26.9575
4900,64,72,-3.0975,3.5125,25.122500000000002
4901,64,73,-2.12,3.0275000000000003,23.15
4902,64,74,1.76,2.2199999999999998,24.06
4903,64,75,2.8674999999999997,1.9475000000000002,25.200000000000003
4904,64,76,2.8024999999999998,1.7825,26.817500000000003
4906,64,79,-0.6174999999999999,1.8225,26.985
4976,65,62,10.805000000000001,1.855,22.802500000000002
4977,65,63,9.37,2.2199999999999998,22.4325
4978,65,64,9.52,2.6725,23.267500000000002
4979,65,65,6.96,2.89,27.5075
4980,65,66,4.359999999999999,3.2675,27.8675
4981,65,67,0.9375,3.54,29.1225
4982,65,68,-0.5625,3.72,28.92
4983,65,69,-1.7200000000000002,3.5949999999999998,28.459999999999997
4984,65,70,-0.595,3.7199999999999998,26.2675
4985,65,71,-0.8199999999999998,3.6599999999999997,26.0875
4986,65,72,-1.3499999999999999,3.38,24.6325
4987,65,73,-1.1275,2.8825000000000003,22.4475
4988,65,74,1.2625000000000002,2.2675,22.032500000000002
4990,65,78,0.81,1.8675,25.01
4991,65,79,0.5850000000000001,1.8175000000000001,26.27
5057,66,63,6.680000000000001,1.905,23.625
5058,66,64,7.2925,2.2375,23.4825
5059,66,65,5.375,2.4725,28.23
5060,66,66,2.7225,2.8775000000000004,28.792499999999997
5061,66,67,-1.395,3.3625,28.115000000000002
5062,66,68,-2.7675,3.6574999999999998,26.9675
5063,66,69,-2.9274999999999998,3.5525,27.035
5064,66,70,-0.6625,3.6625,25.235
5065,66,71,-0.1775,3.7,23.985
5066,66,72,-0.865,3.44,22.270000000000003
5067,66,73,0.6299999999999999,2.8874999999999997,21.5075
5068,66,74,2.0949999999999998,2.3925,20.14
5069,66,75,2.7125000000000004,1.98,22.447499999999998
5070,66,76,2.7525000000000004,1.8675,23.0575
5071,66,77,0.6749999999999999,1.9525,23.285000000000004
5072,66,78,1.0675000000000001,1.965,24.907500000000002
5073,66,79,1.5125000000000002,1.8625,27.327499999999997
5074,66,81,-0.485,1.8175,22.5875
5141,67,66,3.0125,2.2225,29.0325
5142,67,67,-1.1575,2.6525,27.835
5143,67,68,-2.8725,2.985,26.9775
5144,67,69,-2.9175,2.9725,27.595000000000002
5145,67,70,-0.5675,3.19,25.200000000000003
5146,67,71,1.3225,3.34,22.2375
5147,67,72,0.06,3.2125,20.8425
5148,67,73,0.865,2.775,20.71
5149,67,74,1.325,2.3175,20.4
5150,67,77,-0.5425,1.855,24.26
5151,67,79,-1.435,1.925,26.07
5152,67,80,-2.2024999999999997,1.94,25.2375
5153,67,81,-0.27499999999999997,1.8125000000000002,24.502499999999998
5218,68,67,-3.3325,2.21,25.779999999999998
5219,68,68,-3.6375,2.32,27.765
5220,68,69,-2.3600000000000003,2.4124999999999996,29.4225
5221,68,70,-0.6174999999999999,2.525,27.4375
5222,68,71,1.2000000000000002,2.63,24.669999999999998
5223,68,72,0.99,2.62,22.6875
5224,68,73,0.6425,2.535,21.7025
5225,68,74,1.06,2.2399999999999998,22.274999999999995
5227,68,79,-4.3,1.8725,24.2075
5228,68,80,-3.74,1.9974999999999998,23.634999999999998
5229,68,81,-0.95,1.875,24.464999999999996
5296,69,67,-2.135,1.9024999999999999,26.227500000000003
5297,69,68,-0.765,1.8800000000000001,28.5425
5298,69,69,0.6324999999999998,2.0175,29.0225
5299,69,70,2.2350000000000003,2.0275,29.4125
5300,69,71,1.8975,2.1174999999999997,28.155
5301,69,72,0.4625,2.245,25.1125
5302,69,73,-1.115,2.365,22.685
5303,69,74,-1.025,2.0975,22.910000000000004
5304,69,75,-1.4224999999999999,1.8599999999999999,22.6575
5306,69,80,-2.18,1.9175,23.382499999999997
5307,69,81,-0.5,1.9874999999999998,23.045
5376,70,67,-2.8075,1.8025000000000002,26.9575
5380,70,71,3.0,1.8325,28.71
5381,70,72,1.7075,1.965,26.5825
5382,70,73,-0.8375,2.0325,24.1125
5384,70,80,-2.3024999999999998,1.85,24.27
5385,70,82,-0.7175,1.9325,22.424999999999997
5463,71,80,-3.03,1.8824999999999998,22.6125
5464,71,81,-0.8875,1.9825000000000002,21.6125
5539,72,81,-2.23,1.9225,20.765
