,X,Y,Center,Peak,Width,RV,Sig
825,107.28,8.0,5002.653,92.18,1.01,-228.3433631629236,17.111607483253483
826,105.8496,8.0,5002.67,59.84,0.884,-227.3254734900826,11.766488537087863
827,104.4192,8.0,5002.715,44.68,1.111,-224.6310596501773,20.769375918402698
828,102.9888,8.0,5002.777,35.49,-0.9420000000000001,-220.918756137431,14.385840208811418
829,101.5584,8.0,5002.65,33.65,1.159,-228.52299075228692,22.40185662398301
830,100.12799999999999,8.0,5002.603,21.63,0.885,-231.33715631837993,11.815009772242234
953,138.7488,6.0,5002.485,35.35,0.8029999999999999,-238.40250816525486,7.075724280741716
954,137.3184,6.0,5002.572,32.59,1.063,-233.19330807475313,19.07540991255206
955,135.888,6.0,5002.625,38.5,0.9390000000000001,-230.01988732998785,14.25841718906263
956,134.4576,6.0,5002.531,36.55,1.258,-235.64821846222839,25.624467774127336
957,133.0272,6.0,5002.612,57.12,1.2919999999999998,-230.7982735503989,26.696284495661434
958,131.5968,6.0,5002.505,70.35,1.272,-237.2049909030505,26.067667512152443
959,130.1664,6.0,5002.587,118.1,1.095,-232.29517012809987,20.212304159105376
960,128.736,6.0,5002.673,248.8,0.9740000000000001,-227.14584590077374,15.703805052637431
961,127.3056,6.0,5002.661,403.9,0.9,-227.86435625806362,12.526481597776977
962,125.8752,6.0,5002.656,803.7,0.894,-228.16373557361473,12.245427696275781
963,124.4448,6.0,5002.702,1601.0,0.9129999999999999,-225.40944587058829,13.120874968570005
964,123.0144,6.0,5002.778,828.1,0.998,-220.85888027430985,16.64997369673175
965,121.584,6.0,5002.792,309.4,1.025,-220.02061819077772,17.679109879075952
966,120.1536,6.0,5002.912,245.6,1.151,-212.8355146177151,22.133462621140016
967,118.7232,6.0,5002.913,177.8,1.345,-212.77563875464847,28.338845151306288
968,117.2928,6.0,5002.97,171.2,1.665,-209.36271455739876,37.76368162304214
969,115.8624,6.0,5003.0470000000005,187.9,1.6030000000000002,-204.7522730979992,35.986691868867574
970,114.432,6.0,5002.907999999999,325.1,1.3319999999999999,-213.07501807019952,27.938872165324387
971,113.0016,6.0,5002.733,424.1,1.3030000000000002,-223.55329411421516,27.039873176613842
972,111.5712,6.0,5002.717000000001,425.2,1.1,-224.51130792393508,20.38715177928477
973,110.1408,6.0,5002.71,387.6,1.033,-224.93043896572837,17.977763312092286
974,108.7104,6.0,5002.599,208.4,1.08,-231.57665977080995,19.683371842199957
975,107.28,6.0,5002.641,112.8,0.956,-229.061873520268,14.971285241500524
976,105.8496,6.0,5002.694,66.48,1.139,-225.88845277544826,21.728227783948228
977,104.4192,6.0,5002.848,39.5,0.941,-216.66756985670364,14.343446551369956
978,102.9888,6.0,5002.812,30.65,0.794,-218.82310092862787,6.385084347282417
979,101.5584,6.0,5002.705,33.72,1.024,-225.22981828127945,17.641587696127722
1104,137.3184,4.0,5002.265,21.17,1.756,-251.57519804917575,40.34171671878663
1105,135.888,4.0,5002.439,55.45,1.127,-241.15679786822676,21.3196594338822
1106,134.4576,4.0,5002.494000000001,54.06,1.383,-237.86362539721932,29.49814999767705
1107,133.0272,4.0,5002.585999999999,35.94,1.234,-232.35504599127546,24.858178802626814
1108,131.5968,4.0,5002.473,57.8,1.4180000000000001,-239.12101852254472,30.554061589217085
1109,130.1664,4.0,5002.529,80.57,1.278,-235.7679701884162,26.256798215955868
1110,128.736,4.0,5002.643,116.5,1.063,-228.94212179402575,19.07540991255206
1111,127.3056,4.0,5002.719,159.3,0.9570000000000001,-224.3915561977473,15.012552266855032
1112,125.8752,4.0,5002.689,318.3,0.9490000000000001,-226.18783209099936,14.680401784484587
1113,124.4448,4.0,5002.706,441.8,1.018,-225.16994241815837,17.41553686569081
1114,123.0144,4.0,5002.624,672.1,0.9390000000000001,-230.079763193109,14.25841718906263
1115,121.584,4.0,5002.683,1502.0,0.938,-226.54708726967152,14.215780036429756
1116,120.1536,4.0,5002.826,1715.0,1.035,-217.98483884509574,18.05201295600373
1117,118.7232,4.0,5002.880999999999,1518.0,0.951,-214.69166637414273,14.763877102922304
1118,117.2928,4.0,5002.819,781.9,0.997,-218.40396988683457,16.611178226116415
1119,115.8624,4.0,5002.78,437.8,1.122,-220.73912854812212,21.148392892941335
1120,114.432,4.0,5002.734,330.9,1.35,-223.49341825109406,28.492207405954836
1121,113.0016,4.0,5002.779,294.3,1.294,-220.79900441118878,26.7588657656116
1122,111.5712,4.0,5002.791,334.5,1.167,-220.08049405389883,22.668899052023793
1123,110.1408,4.0,5002.714,274.3,1.159,-224.6909355132984,22.40185662398301
1124,108.7104,4.0,5002.808,378.0,1.093,-219.06260438105784,20.14216491423407
1125,107.28,4.0,5002.827,1671.0,0.987,-217.9249629819746,16.220313514965657
1126,105.8496,4.0,5002.782,374.6,1.0590000000000002,-220.61937682187988,18.930957627092592
1127,104.4192,4.0,5002.799,78.0,0.943,-219.6014871490389,14.428154132493392
1128,102.9888,4.0,5002.793,62.52,1.121,-219.9607423277111,21.114064779619202
1130,100.12799999999999,4.0,5002.755999999999,26.26,1.171,-222.1761492627564,22.801928274413477
1256,134.4576,2.0,5002.625,42.46,1.0070000000000001,-230.01988732998785,16.99686074556289
1257,133.0272,2.0,5002.702,50.24,1.403,-225.40944587058829,30.10284035331615
1258,131.5968,2.0,5002.568,40.96,1.31,-233.4328115271831,27.25776049655723
1259,130.1664,2.0,5002.538,52.69,1.1079999999999999,-235.22908742048958,20.66545849745708
1260,128.736,2.0,5002.698,55.96,0.978,-225.6489493230183,15.863788019145579
1261,127.3056,2.0,5002.612,106.6,1.272,-230.7982735503989,26.067667512152443
1262,125.8752,2.0,5002.616,187.4,1.21,-230.55877009796893,24.08297907076328
1263,124.4448,2.0,5002.612,140.8,1.3659999999999999,-230.7982735503989,28.981262448335627
1264,123.0144,2.0,5002.67,145.7,1.1159999999999999,-227.3254734900826,20.942043443224748
1265,121.584,2.0,5002.656,279.2,0.9590000000000001,-228.16373557361473,15.094876414819225
1266,120.1536,2.0,5002.684,712.1,0.935,-226.48721140655047,14.087369792159336
1267,118.7232,2.0,5002.685,807.7,0.9990000000000001,-226.42733554342934,16.68871773863997
1268,117.2928,2.0,5002.721,507.7,1.047,-224.27180447155956,18.494188921478226
1269,115.8624,2.0,5002.759,264.8,1.2009999999999998,-221.9965216733931,23.78980439680692
1270,114.432,2.0,5002.77,114.6,1.7280000000000002,-221.33788717916983,39.55194925399352
1271,113.0016,2.0,5002.616,68.54,2.0180000000000002,-230.55877009796893,47.61312988233443
1272,111.5712,2.0,5002.896,98.46,1.5430000000000001,-213.79352842748946,34.24836500945775
1273,110.1408,2.0,5002.626,164.6,1.348,-229.96001146686677,28.43089352577594
1274,108.7104,2.0,5002.7,420.0,1.0090000000000001,-225.52919759683053,17.073406374414404
1275,107.28,2.0,5002.7570000000005,996.5,0.977,-222.11627339958088,15.823882601813528
1276,105.8496,2.0,5002.764,581.8,1.0190000000000001,-221.69714235784204,17.453322672202525
1278,102.9888,2.0,5002.811,110.7,1.057,-218.88297679174894,18.8585223453141
1279,101.5584,2.0,5002.776,95.01,1.1540000000000001,-220.9786320005521,22.23427186138145
1405,135.888,0.0,5002.754,10.43,2.035,-222.2959009889442,48.078850423382335
1406,134.4576,0.0,5002.584,14.68,1.2930000000000001,-232.47479771746316,26.727581346983417
1409,130.1664,0.0,5002.724,29.55,1.324,-224.09217688219624,27.691825519679984
1411,127.3056,0.0,5002.613,66.56,1.166,-230.73839768727782,22.635591025437982
1412,125.8752,0.0,5002.548,119.8,1.17,-234.63032878938742,22.768701223548305
1414,123.0144,0.0,5002.633,84.02,-1.141,-229.5408804251279,21.795993377194215
1415,121.584,0.0,5002.645,144.1,0.9390000000000001,-228.82237006778354,14.25841718906263
1417,118.7232,0.0,5002.808,156.9,1.136,-219.06260438105784,21.62640556704753
1418,117.2928,0.0,5002.788,112.5,1.22,-220.26012164326215,24.407116100069867
1419,115.8624,0.0,5002.766,128.2,1.177,-221.57739063165425,23.000873129404052
1420,114.432,0.0,5002.979,79.16,1.504,-208.82383178941774,33.10722528194419
1421,113.0016,0.0,5003.005,71.83,1.621,-207.26705934859567,36.50448679145753
1422,111.5712,0.0,5002.936,77.88,1.499,-211.39849390313526,32.96022668507959
1423,110.1408,0.0,5002.6320000000005,75.71,1.69,-229.60075628819456,38.47527354257927
1424,108.7104,0.0,5002.599,192.1,1.1340000000000001,-231.57665977080995,21.558406927314756
1425,107.28,0.0,5002.742,453.0,0.956,-223.01441134623408,14.971285241500524
1426,105.8496,0.0,5002.789000000001,502.8,0.943,-220.2002457800866,14.428154132493392
1427,104.4192,0.0,5002.789000000001,98.97,1.126,-220.2002457800866,21.285455594373722
1428,102.9888,0.0,5002.805,49.4,1.24,-219.2422319703667,25.05055432412433
1429,101.5584,0.0,5002.709,42.72,1.1909999999999998,-224.99031482884945,23.46237722172447
