,Y,X,RV,I,Sig
3694,55,50,1.8925,6.414999999999999,20.415
3695,55,51,-0.45999999999999996,5.7575,19.612499999999997
3696,55,52,-3.185,4.9325,19.0175
3697,55,53,-4.4825,4.5325,19.2525
3698,55,54,-6.302499999999999,4.21,19.115
3699,55,55,-5.885,4.13,19.255000000000003
3700,55,56,-4.875,3.6550000000000002,19.73
3701,55,57,-4.5675,2.9375,21.909999999999997
3702,55,59,1.52,2.52,24.447499999999998
3703,55,60,1.24,2.73,26.444999999999997
3704,55,61,-3.2275,3.0425,25.507499999999997
3705,55,62,-6.33,3.135,25.335
3706,55,63,-7.5,2.9125,25.259999999999998
3741,56,22,1.0975000000000001,2.8025,23.855
3742,56,23,2.645,3.98,20.625
3743,56,24,3.5324999999999998,5.2375,18.3825
3744,56,25,2.7925000000000004,5.7825,19.025
3745,56,26,-0.6399999999999999,6.047499999999999,18.7775
3746,56,27,-5.55,5.885,18.372500000000002
3747,56,28,-8.125,5.1775,19.5975
3748,56,29,-9.355,3.6825,24.985
3749,56,30,-7.87,2.8324999999999996,29.145000000000003
3750,56,31,-4.932499999999999,2.4074999999999998,30.9475
3751,56,32,1.72,2.09,32.9825
3754,56,44,-0.30000000000000004,2.795,28.5275
3755,56,45,-3.1325,3.475,25.8575
3756,56,46,-0.315,3.995,26.5325
3757,56,47,3.1325,4.592499999999999,23.775
3758,56,48,4.6850000000000005,5.322500000000001,22.36
3759,56,49,4.879999999999999,5.879999999999999,20.9625
3760,56,50,4.07,6.0175,19.674999999999997
3761,56,51,0.5700000000000001,5.1075,19.737500000000004
3762,56,52,-2.315,4.2775,19.645000000000003
3763,56,54,-5.7025,3.8175,19.93
3764,56,55,-5.902500000000001,3.6275,20.76
3765,56,56,-4.672499999999999,3.1625,21.674999999999997
3767,56,61,-2.87,2.5999999999999996,24.442500000000003
3799,57,24,3.875,5.465,17.8525
3800,57,25,2.3449999999999998,5.7,18.4025
3801,57,26,-2.4075,5.5,20.3375
3802,57,27,-8.28,5.04,22.075000000000003
3803,57,28,-10.612499999999999,4.41,23.514999999999997
3804,57,29,-9.7675,3.3975,26.145
3805,57,30,-5.795,2.5825,31.2175
3808,57,45,-1.6375,2.59,28.645000000000003
3809,57,47,4.4375,3.6999999999999997,25.615000000000002
3810,57,48,5.46,4.5875,22.945
3811,57,49,5.535,5.305000000000001,20.705
3812,57,50,4.69,5.3025,19.67
3813,57,51,1.5299999999999998,4.2825,20.84
3814,57,53,-3.2849999999999997,3.2749999999999995,20.7275
3815,57,55,-4.789999999999999,2.83,23.145
3816,57,63,-11.584999999999999,2.25,25.8775
3851,58,22,1.52,3.6149999999999993,20.245
3852,58,23,3.3825000000000003,4.8999999999999995,19.9675
3853,58,24,1.9449999999999998,6.0075,19.905
3854,58,25,-0.515,6.2275,19.110000000000003
3855,58,26,-4.7924999999999995,5.715000000000001,19.8425
3856,58,27,-8.9975,4.8225,21.042500000000004
3857,58,28,-11.11,3.7199999999999998,24.845
3858,58,29,-10.34,2.855,28.7575
3859,58,30,-5.785,2.2275,34.945
3860,58,31,0.7050000000000001,1.875,37.477500000000006
3865,58,42,2.7699999999999996,2.145,31.560000000000002
3866,58,46,5.41,2.56,27.397499999999997
3867,58,47,7.18,3.24,24.64
3868,58,48,4.2700000000000005,4.0024999999999995,23.572499999999998
3869,58,49,2.2624999999999997,4.475,21.8925
3870,58,50,1.71,4.2275,20.61
3871,58,51,1.5899999999999999,3.565,21.155
3872,58,52,-1.665,3.015,23.015
3873,58,54,-4.78,3.1275000000000004,17.130000000000003
3908,59,22,1.56,4.619999999999999,19.2275
3909,59,23,0.9149999999999999,5.952500000000001,19.8475
3910,59,24,-1.36,6.57,20.7925
3911,59,25,-4.325,6.592499999999999,18.802500000000002
3912,59,26,-7.5875,5.7700000000000005,18.195
3913,59,27,-9.165,4.574999999999999,19.535
3914,59,28,-9.43,3.3074999999999997,24.005000000000003
3917,59,42,2.6875,2.1375,33.33
3918,59,46,6.300000000000001,2.58,22.9075
3919,59,48,2.1350000000000002,3.7275,20.799999999999997
3920,59,49,0.665,3.7950000000000004,20.6975
3921,59,50,0.56,3.3275,22.4525
3922,59,51,0.6275,2.935,22.125
3923,59,52,-3.24,2.705,21.372500000000002
3924,59,53,-5.1975,2.885,17.3925
3960,60,21,0.125,3.2325,18.95
3961,60,22,1.275,4.734999999999999,18.9925
3962,60,23,-0.24499999999999997,6.1450000000000005,20.005
3963,60,24,-3.1425,6.7675,19.919999999999998
3964,60,25,-6.227499999999999,6.647500000000001,17.8475
3965,60,26,-7.619999999999999,5.702500000000001,18.1075
3966,60,27,-7.805,4.3175,21.335
3967,60,29,-6.847499999999999,2.4425,29.525000000000002
3970,60,40,7.67,1.925,29.560000000000002
3971,60,48,1.9874999999999998,3.285,21.715
3972,60,49,0.655,3.175,23.3875
3973,60,51,-0.75,2.5425,24.564999999999998
4012,61,23,-0.3125,5.505,20.185
4013,61,24,-1.6749999999999998,6.4525,19.497500000000002
4014,61,25,-4.2524999999999995,6.365,18.5625
4015,61,26,-5.015000000000001,5.555,18.8525
4016,61,27,-4.8549999999999995,4.37,22.185000000000002
4017,61,28,-3.2275,3.3475,26.16
4018,61,30,-2.365,2.1624999999999996,30.0775
4019,61,37,12.1025,2.62,19.3625
4020,61,41,4.324999999999999,1.8825,30.130000000000003
4021,61,43,7.6525,2.1075,29.61
4022,61,48,2.0774999999999997,2.79,22.627499999999998
4023,61,49,-0.7375,2.7399999999999998,24.79
4059,62,11,11.9925,2.51,22.2975
4064,62,22,-0.13749999999999996,3.465,20.15
4065,62,23,-0.445,4.9475,19.1625
4066,62,24,-1.5250000000000001,6.0725,19.0575
4067,62,25,-3.4475,6.369999999999999,18.3275
4068,62,26,-3.2225,5.944999999999999,18.2675
4069,62,27,-2.3025,4.8825,22.055
4070,62,28,-0.004999999999999949,3.675,26.9375
4071,62,29,-0.47000000000000003,2.8475,29.872500000000002
4073,62,34,6.8725,2.2,27.0775
4074,62,35,11.239999999999998,2.4625,23.467499999999998
4075,62,51,-2.5225000000000004,2.455,26.712500000000002
4076,62,53,-2.745,2.3200000000000003,21.2975
4077,62,54,-3.4025,2.3375000000000004,19.5075
4079,62,56,-3.5175,1.9575,25.534999999999997
4115,63,22,-0.8699999999999999,3.5675,18.1425
4116,63,23,-1.0025,4.8725000000000005,18.9625
4117,63,24,-0.6499999999999999,5.9825,19.494999999999997
4118,63,25,-1.1600000000000001,6.58,18.88
4119,63,26,-0.835,6.5675,18.5225
4120,63,27,-0.65,5.757499999999999,21.049999999999997
4121,63,28,1.19,4.5,23.2725
4122,63,29,2.185,3.4974999999999996,26.075
4123,63,30,1.0575,2.8,25.1575
4124,63,36,6.0075,2.7025,25.607499999999998
4125,63,37,7.720000000000001,2.7,22.6175
4127,63,46,7.0225,2.18,22.3875
4128,63,47,4.55,2.2824999999999998,23.8775
4129,63,49,-1.79,2.5675,20.3
4164,64,11,5.992500000000001,2.8974999999999995,17.884999999999998
4165,64,13,8.987499999999999,2.555,22.345000000000002
4166,64,15,8.16,2.5875000000000004,22.71
4167,64,16,4.2975,2.49,23.065
4171,64,22,-0.505,3.8274999999999997,18.275
4172,64,23,-0.7325,4.9350000000000005,20.7
4173,64,24,0.75,5.835,21.6
4174,64,25,1.4874999999999998,6.5675,20.5825
4175,64,26,2.185,7.0600000000000005,18.7
4176,64,27,1.9725000000000001,6.64,19.459999999999997
4177,64,28,1.9299999999999997,5.45,21.2075
4178,64,29,1.6800000000000002,4.5575,22.06
4179,64,31,-0.37,3.0075,22.985
4180,64,34,0.7775,2.5125,29.33
4181,64,35,2.6575,2.64,28.8025
4182,64,36,1.4749999999999999,2.6325000000000003,28.5375
4183,64,37,2.15,2.4275,27.947499999999998
4226,65,22,1.25,3.7800000000000002,19.012499999999996
4227,65,23,0.935,5.0325,19.595000000000002
4228,65,24,2.365,6.025,20.1225
4229,65,25,4.334999999999999,6.71,20.685000000000002
4230,65,26,4.8425,7.3225,19.32
4231,65,27,2.9625,7.12,19.255
4232,65,28,0.8324999999999999,6.33,18.9375
4233,65,29,0.325,5.58,17.4175
4234,65,30,-0.012500000000000015,4.487500000000001,18.017500000000002
4235,65,31,-1.96,3.65,19.41
4236,65,32,-3.5525,3.045,23.394999999999996
4237,65,33,-3.7375,2.9175000000000004,23.3825
4238,65,34,-0.5875,2.9125,24.99
4239,65,35,-0.2875,2.7875,26.4525
4240,65,36,-1.5825,2.575,27.137500000000003
4241,65,37,-1.74,2.1775,28.0775
4249,65,52,-3.5125,2.0149999999999997,23.5575
4293,66,22,2.52,3.3925,19.357499999999998
4294,66,23,1.4900000000000002,5.085,16.5975
4295,66,24,2.2625,6.3725000000000005,16.5175
4296,66,25,4.9475,7.0675,18.695
4297,66,26,4.3825,7.725,18.555
4298,66,27,2.5225,7.550000000000001,18.424999999999997
4299,66,28,-0.10750000000000001,6.71,18.415
4300,66,29,-1.2925,5.97,17.3025
4301,66,30,-2.7275,4.785,17.5825
4302,66,31,-3.6525,4.025,18.4025
4303,66,32,-4.172499999999999,3.5125,21.502499999999998
4304,66,34,-1.0799999999999998,3.1500000000000004,21.912499999999998
4305,66,35,-0.38749999999999996,2.7625,24.045
4306,66,36,0.255,2.4499999999999997,25.737499999999997
4366,67,23,1.4675,4.6975,16.1475
4367,67,24,1.525,6.515000000000001,15.102500000000001
4368,67,25,3.5125,7.385,17.910000000000004
4369,67,26,2.8525,7.835,18.3825
4370,67,27,0.8450000000000001,7.68,18.2375
4371,67,28,-2.2875,6.922499999999999,18.299999999999997
4372,67,29,-4.41,6.0424999999999995,18.4625
4373,67,30,-4.1274999999999995,4.91,20.002499999999998
4374,67,31,-2.78,4.3774999999999995,20.5625
4375,67,32,-0.92,4.145,19.5925
4376,67,33,1.365,3.705,18.9225
4377,67,35,3.55,2.535,26.3625
4443,68,23,0.6725,3.8850000000000002,18.96
4444,68,24,0.705,6.125,15.4175
4445,68,25,2.1675,7.7625,15.942499999999999
4446,68,26,1.79,7.967500000000001,16.87
4447,68,27,-0.6174999999999999,7.7025,16.5125
4448,68,28,-3.5574999999999997,6.82,17.977500000000003
4449,68,29,-5.385,6.0,19.4375
4450,68,30,-5.265,4.9075,21.439999999999998
4451,68,31,-2.7275,4.512499999999999,21.6225
4452,68,32,-0.65,4.175,20.345
4453,68,33,1.9675,3.71,19.740000000000002
4454,68,35,7.220000000000001,2.4675000000000002,25.6875
4521,69,24,1.1949999999999998,5.5975,14.975
4522,69,25,1.45,7.5025,13.825
4523,69,26,1.1025,7.4125000000000005,15.6025
4524,69,27,-1.2799999999999998,6.705,17.58
4525,69,28,-3.5700000000000003,6.015000000000001,19.28
4526,69,29,-3.8924999999999996,5.42,19.945
4527,69,30,-3.355,4.67,21.63
4528,69,31,-2.3625,4.3375,21.392500000000002
4529,69,32,-1.5925,3.96,21.6625
4530,69,33,0.31,3.4750000000000005,21.8675
4531,69,34,5.202500000000001,3.0324999999999998,22.775
4590,70,24,1.5074999999999998,4.7675,16.12
4591,70,25,1.1075000000000002,5.9375,15.489999999999998
4592,70,26,-0.64,5.9575,16.544999999999998
4593,70,27,-2.7199999999999998,5.55,19.315
4594,70,28,-3.2875,5.3325,19.215
4595,70,29,-1.6124999999999998,5.0625,18.759999999999998
4596,70,31,-2.745,3.9899999999999998,21.1325
4597,70,32,-3.125,3.5275,23.229999999999997
4598,70,33,-1.4749999999999999,3.0975,24.325000000000003
4657,71,23,1.8925000000000003,3.485,14.2275
4658,71,24,-0.2425,3.9899999999999998,18.4675
4659,71,25,0.09000000000000002,4.32,18.915
4660,71,26,-1.6050000000000002,4.355,18.465
4661,71,27,-3.285,4.48,19.935000000000002
4662,71,28,-4.244999999999999,4.75,18.785
4663,71,29,-3.3674999999999997,4.557499999999999,19.1625
4664,71,30,-2.09,4.090000000000001,20.775
4665,71,31,-1.575,3.6725,22.080000000000002
4666,71,32,-1.6725,3.2700000000000005,23.205
4730,72,24,-2.715,3.4924999999999997,17.474999999999998
4731,72,25,-0.6225,3.4625000000000004,19.087500000000002
4732,72,27,-4.0649999999999995,3.8025,18.255000000000003
4733,72,28,-5.0575,4.1875,17.435
4734,72,29,-5.1,4.0175,18.9675
4806,73,27,-4.2775,3.1624999999999996,17.945
4807,73,28,-5.7,3.255,19.2775
4808,73,29,-5.862500000000001,3.06,20.48
4809,73,30,-6.444999999999999,2.7,21.2575
