X,Y,RV,I,Sig,SigDisp
112,165,12.47958382723698,4.582495215152328,19.24595452866853,8.815348303928593
112,166,10.984100475575872,5.170645719204195,16.671833052063928,
112,167,10.046661513768612,5.215664865950291,16.55895616097144,
112,168,8.216369762084696,5.071128371610827,19.52872658464939,9.416727776568244
112,169,7.658386357199134,5.177834035953926,20.169252412417677,10.68186982114163
112,170,7.211975157168752,5.22609091228455,20.36201859626843,11.04153075052465
112,171,5.225463941062486,4.9496045142288665,22.160058987037075,14.084452928990983
112,172,2.993408351583639,4.999450208759433,20.963510523140997,12.114964855658613
112,173,3.082702768049728,5.086164000017396,19.156700141324116,8.61874470584942
112,174,2.301483270664818,5.187605863474978,17.72393609177408,4.630497876610223
112,175,0.2926331785328955,4.909222128976044,18.643033994342165,7.40718006492333
112,176,1.0515137998921205,4.972328188036489,19.011245734636102,8.290420036567472
112,177,2.435394351545625,4.907487395615481,19.652053851797415,9.669892480992
112,178,2.7478638755427767,4.986477379475074,17.49786759733148,3.6713717400643304
112,179,2.6585999515608307,4.578171732846085,18.30364991234162,6.5059357600243315
112,180,3.3952027845310226,4.550101761641241,17.205013282956127,1.8210112758291106
112,181,3.2612611084977345,4.284828189010934,16.721351637080204,
112,182,1.9220277137431196,3.920287375515783,16.89107705645761,
112,183,1.1408082163582094,3.605759624365154,18.053380984014048,5.764387647787062
112,184,1.0961609567910102,3.5283184092075563,17.150676745481654,1.2038740914253412
112,185,0.8283386923610863,3.39841938521029,16.22686959937495,
112,186,1.3863220972466195,3.0384874379414955,18.058004386372314,5.778851306119732
112,188,1.1854554759254086,2.413974766024274,19.183538448340126,8.67823411754626
112,190,0.1810608710094357,2.195961002362667,20.858064665961113,11.931574146331887
112,192,-2.6090392109915683,2.2315559424427853,18.777093901114092,7.73840134467424
112,199,-4.684814351079751,2.22859382870052,20.573761000857427,11.42730246910451
113,84,-0.3546446428187551,2.614827160738824,22.693071383443385,14.909027091465662
113,86,-2.2072752705283563,3.150370600175953,22.14413072216856,14.059378558118755
113,87,-0.7341001997404533,3.3964595845793957,20.759817136654075,11.758979868479926
113,88,-0.8010863353333093,3.3457279227363923,24.350090041832498,17.327160328378977
113,89,1.8773804541759205,3.554050450253654,24.808668153641953,17.965901467990086
113,90,2.7702027515684335,3.7250018155652924,23.574983604608946,16.219847470231667
113,91,5.292388989018747,4.10542774693618,21.772714631844792,13.466800007416325
113,92,5.359375124611603,4.194950108660707,22.831708918358125,15.119210698069985
113,93,6.028961329504767,4.814787389915981,18.816385286813876,7.833259555371936
113,94,5.515625081518095,5.042831901443744,17.075342187302304,
113,95,6.2521973193358065,4.973946098367481,17.727899570689893,4.645645615893113
113,96,5.9173890219813075,4.716186048652283,19.235767383404603,8.793085171227013
113,97,4.957580691664219,4.5449194952310705,19.9269638215005,10.217019484340325
113,98,3.462127832487255,4.1977677389342585,22.089590079468785,13.973317067860652
113,99,2.3684388111052215,3.8519675755484823,23.585729608496035,16.235462456150934
113,100,-0.06451409751559822,3.8727362210315666,24.06337166742449,16.921863254518033
113,101,0.381927594998956,3.682421449931397,23.39060975193234,15.950681006376888
113,102,-1.1582030162293506,3.555351736995621,22.20301629988372,14.151944488758504
113,103,-0.510894702393557,3.2033023861503445,23.1650238171456,15.61800014242934
113,104,-0.9126585401884597,3.0629997305085155,23.770912186324225,16.5033289420631
113,105,1.0515137998921205,2.987648967337181,21.151634233119736,12.43765374705707
113,108,2.993408351583639,2.7781848927768262,26.284408574640054,19.954291120423484
113,110,3.7523194654270355,2.867105489395075,30.004827503940188,24.649407164092317
113,111,3.8862000538237,2.9702420291401843,29.958257669350097,24.592698155817995
113,112,3.5960694058522336,3.3807101289807022,28.04539870853979,22.22269085239151
113,113,3.2835693893709674,3.7403678920991412,26.97532081231785,20.855971157619788
113,114,4.912933432097049,3.919473413216157,26.805307383384523,20.635602824190254
113,115,4.622802886793863,3.913905385375508,26.830417633065032,20.66821013935863
113,116,6.162902902869746,3.8167624495717005,28.561576846332194,22.87066400323653
113,117,8.506530902540305,3.5496168185716517,29.04458999617912,23.471084509373405
113,118,10.336822654224221,3.2549114251543436,29.763641354981075,24.355244747444843
113,119,10.917175427619611,3.054244521655269,30.339149474204667,25.05529067518741
113,120,12.97064218416628,2.867012982402655,31.016624455285584,25.871501552871255
113,121,15.225006157186641,2.7423806226747187,31.271900178920724,26.177000225395997
113,122,15.782989562072203,2.4907026312203824,33.31582641997406,28.587547814491565
113,123,14.533050686451958,2.339689257382589,33.42397308498911,28.71350861155906
113,124,13.26080332462189,2.139847758355762,33.28478622075192,28.551367633813214
113,125,11.07339489204196,2.0512123146173993,32.6569328263563,27.816880875201434
113,126,8.551178059439195,1.9357900668021832,32.92152023917417,28.127034946086205
113,128,9.711853113745804,1.740710738662096,37.4347000168768,33.29655185381147
113,129,8.57351693546488,1.7270145451479886,39.32886886839204,35.4127593738073
113,130,10.537719870697913,1.6420803090548919,41.32646179003286,37.61887882543878
113,131,12.658142167684986,1.5328621920671006,45.247398382429196,41.88831173941313
113,132,16.05084242165458,1.4620218303218468,48.06745147062162,44.91974500017297
113,133,20.537262086822068,1.4345798529705167,49.780445099327196,46.74822257890806
113,134,29.06365972464249,1.443642621818256,47.062335966515874,43.8425257783492
113,145,15.02410894071295,1.427090172649467,40.4491882336015,36.65297298661223
113,160,6.698578026882075,2.087572100117119,30.73697471729202,25.535567641457455
113,161,8.305664178550785,2.5516829535278847,25.981304167384316,19.553305762406048
113,162,11.40820318939646,3.333924297146724,22.326309220229742,14.344604679018367
113,163,12.501892210778493,3.822037461589609,20.525302905633907,11.339826249463602
113,164,12.613495010786096,4.098598959082146,21.047126779637512,12.259084210418596
113,165,13.05993660063237,4.600092413083612,20.11390687952879,10.576996263512417
113,166,10.850189292026755,5.0437970208658935,19.060781493053376,8.403391644206886
113,167,9.912719837735352,5.076102735903371,19.584833157449335,9.532538476456674
113,168,8.238708638110381,5.156412607137087,22.015113842706622,13.85528193532462
113,169,7.948547497654772,5.490550045384596,20.862600341938617,11.939501372647742
113,170,7.412841881158272,5.562522413347775,21.43926813057384,12.920751447754078
113,171,6.229889038462602,5.285017495276832,23.30265045853318,15.821413286826704
113,172,4.064788886755878,5.490835194476937,21.133943577026045,12.407544927056298
113,173,3.6406861729352897,5.531243327458817,19.437004108421895,9.225005621180383
113,174,1.9666748706420094,5.571431638919813,18.714006431192796,7.58403828489317
113,175,0.33728033543178526,5.261559488509931,18.5883255171565,7.268386721396392
113,176,1.1631470923838663,5.354904179772559,18.74975778497863,7.671832701210761
113,177,2.234527730224414,5.202283387102668,19.81618691454238,9.999243162963923
113,178,2.680938827586516,5.197631361804143,18.124567042478358,5.983605140489525
113,179,3.082702768049728,4.679875853475677,19.08476449618686,8.457649547889444
113,180,3.7746277463002684,4.727306848103419,18.038345348627733,5.7171236576061375
113,181,3.6853333298341795,4.421432500391311,17.110109337350362,0.24380634955652788
113,183,2.5246888706800235,3.6947758223998655,18.129053135102588,5.997179968566309
113,184,3.1049805564387896,3.5635914837367464,17.000728614981444,
113,185,2.569336027578913,3.447435861211069,16.513694771677464,
113,186,2.279174887123304,3.143120769912306,17.547567381096833,3.901374244305923
113,187,1.6095581897459965,2.880036833702037,16.777463930043037,
113,188,0.9622193834260315,2.455141070771946,18.446914684577102,6.898714473006283
113,189,0.6943971189961076,2.3426446936835,19.456098567380426,9.26516980220129
113,193,-3.680419848832088,2.0117940943254533,18.781145106410673,7.7482263459487015
113,197,-4.684814351079751,1.8040800131433672,23.67682458414568,16.367517294580914
113,201,-3.7026976372211493,2.2155895287070217,18.61321641214811,7.331809135913164
114,84,0.5381775519054486,2.3518400228091503,25.181903849732134,18.477875459509786
114,85,-0.4216307784116111,2.6083107013980946,25.115337384488274,18.387054466027838
114,86,-3.2786254158847328,2.9412045523600128,23.43626785970182,16.01756071290796
114,87,-2.251892037611384,3.083685402249258,21.658588421022507,13.281492852509098
114,88,-2.0509948211376923,3.0515575465246307,26.190467837320913,19.83038591499775
114,89,0.9399414923686606,3.178376202058156,27.113056188449676,21.03381600846668
114,90,2.2568360110976187,3.3165969882900743,27.06670760666123,20.974037776844323
114,91,5.4933168006448625,3.754313234092957,24.093288429237422,16.964378778323297
114,92,5.314727865044404,3.99564719470656,24.647726076663634,17.74299864031569
114,93,6.185241778895403,4.592166903778334,20.728889481313992,11.704292337793426
114,94,5.359375124611603,4.947384838791597,18.60934830371335,7.321983630746449
114,95,6.564666843332958,5.031392099825494,18.452669155532547,6.914086994212777
114,96,6.028961329504767,4.8236870822379405,19.697711959566895,9.762348920319573
114,97,5.537933465059609,4.6424632100802,20.269964234382307,10.870834837450982
114,98,4.756713967674699,4.435776712507906,21.65756036700668,13.279816303343152
114,99,3.6630250489609466,4.09414148859363,23.403276452229793,15.969250098219813
114,100,0.381927594998956,4.064213279769755,23.635196699133964,16.30724142848057
114,101,1.4756165137127084,3.970865490295541,23.721736927292362,16.43241926338499
114,102,-0.019866837948399052,3.9004342591317323,22.27317239330713,14.261760356350788
114,103,-0.9126585401884597,3.5829536964486888,22.57012368719452,14.721212017196791
114,104,-1.2474669402112681,3.489688399698635,23.30583001688638,15.826095942335309
114,105,-0.24304184281115226,3.57230949890077,21.177083986734512,12.48088483166187
114,106,-1.3814086162445562,3.4910063781502156,21.208707823344124,12.534467979773941
114,107,-0.8233947188748232,3.289810661443857,24.456579215404137,17.476494697717204
114,108,0.5828248114726478,3.2552890812391055,24.896711364284062,18.087283841319877
114,109,1.207794249282756,3.244928362476304,27.201921462681895,21.148241800724566
114,110,2.502349994654338,3.2187948265389306,29.37860870742409,23.883179218519768
114,111,3.328216648938138,3.3929610295147654,28.32252502830945,22.571420513100527
114,112,4.332641746338254,3.6641078038270365,28.445709226823553,22.725799731076453
114,113,3.5737305298265767,3.9661214390227766,28.024263378100876,22.19601175628554
114,114,5.359375124611603,4.034057621309914,27.670845037852793,21.748086470052083
114,115,5.270080708145514,3.9334018286725865,27.964469908527583,22.12046964386029
114,116,7.3012696763031215,3.690929176824615,31.07989693309377,25.94732343367484
114,117,9.064575292394181,3.5311164881752264,29.858310696434344,24.47084627970201
114,118,13.171508908155829,3.269884112142633,30.211265561452656,24.90028447276487
114,119,13.930389529515054,3.1272974041658035,30.500907894610208,25.250920426699206
114,120,16.11779796209501,2.9591474584362842,31.56414414029457,26.52543676001004
114,121,17.47933974039114,2.939782147512755,30.344287871995718,25.061512453532135
114,122,17.055236923902243,2.702313425531469,33.82672500236657,29.181345486213136
114,123,14.510742302910444,2.5242290529857527,33.76416396820384,29.108802250723993
114,124,12.658142167684986,2.2813329725749902,34.413776397390734,29.859866140517234
114,125,10.29217539465705,2.198050503675204,33.15085601835072,28.395120262985685
114,126,7.390503005132587,2.012160304450049,34.11122893773308,29.510668234427335
114,127,8.305664178550785,1.8519430189102524,36.530830388769886,32.2770068143419
114,128,9.019928032826982,1.7711210299664097,37.01355744008597,32.82235571025552
114,129,9.935028221276866,1.6888494529668021,39.85129165507137,35.992069217781314
114,130,12.14477552988248,1.6066131645214181,41.32102203133504,37.61290286210406
114,131,16.140136838120668,1.477510456652893,45.84751510725138,42.535846547466804
114,137,24.532592902576113,1.4404873887454333,40.36674117581732,36.56196648370305
114,139,20.827423227277706,1.4609828045394337,38.290241241218595,34.25560062691526
114,140,21.720214929517766,1.4452042605972348,36.12714767305806,31.81940286980484
114,158,5.448669541077692,1.5626573595948843,35.128940576244176,30.68136349658037
114,160,7.769958562054285,2.235708716320622,28.265190118318525,22.49943493567541
114,161,10.314483778198564,2.783864024454507,23.352760325037217,15.895125504337242
114,162,12.501892210778493,3.642478469105025,19.792577762145168,9.952373308440729
114,163,13.461670048611438,4.158432488597109,18.632711424544617,7.3811608186216535
114,164,13.61792000551793,4.468628409692917,20.026067748287325,10.408985995715135
114,165,13.483978329484643,5.0242419274387125,19.130802161943166,8.561027471011252
114,166,11.16268930850805,5.616388802496447,18.55337144819647,7.178522974453166
114,167,10.917175427619611,5.851766114242654,18.460279477169152,6.934372240887605
114,168,9.466339232857393,6.0743837407840315,19.696397794107895,9.759697027251326
114,169,9.510986389756283,6.501489164883134,18.39825631909076,6.76752802601977
114,170,8.506530902540305,6.441082481374764,19.13312913195439,8.566226145744798
114,171,7.390503005132587,5.906712536920502,21.000852598703634,12.179466731859701
114,172,4.310302870312597,6.094500068801363,19.177591338309824,8.665079892258122
114,173,3.819244513383296,6.048459534868648,19.07751657204841,8.441281807686657
114,174,1.3193665568062158,6.024426942416434,18.553810131749607,7.179656705234199
114,175,0.06942757851768988,5.812346462258801,17.937686932066523,5.391123488924192
114,176,0.5604859354469909,5.833568575321909,18.335760130657228,6.595733436775564
114,177,1.6318665732875104,5.515823846544313,19.250240338117607,8.82470130232691
114,178,1.453308232839504,5.492737772882091,17.313020714299736,2.654107430714092
114,179,2.1675415946315297,4.96353912610847,17.7789917169943,4.836956323242129
114,180,2.680938827586516,4.8365712185874195,18.091045390109947,5.881285854897583
114,181,2.3907471946467354,4.613960746718032,17.553195969731696,3.9266128854020113
114,182,1.2524415088499552,4.1930270244884,17.765592590512576,4.787471158354413
114,184,1.6542054493131673,3.84138989864861,16.867687232924638,
114,185,1.0292054163506066,3.6957888656254494,15.879384049381446,
114,187,0.6943971189961076,3.1079998069669097,15.349198356043217,
114,188,0.872985951928257,2.7707948741201873,16.944011702092325,
114,193,-3.189361491902787,1.8423185382417273,21.08628656285382,12.326194912088225
114,197,-4.751800384004326,1.8053789175197013,23.704683313989555,16.407791168116898
114,198,-3.725006020762663,1.9589133303660837,22.477621086629892,14.578993439675758
114,203,-4.059814318117191,1.8906416928175354,22.74185563125031,14.98317715147997
115,84,-0.08682237838880269,2.3022136725688327,25.71998597615014,19.2047202170029
115,86,-1.336761356677357,2.781734469856479,24.26688195704959,17.210030793620884
115,87,-0.5778502428339607,3.006731038090911,22.674577722360997,14.880862706422285
115,88,0.5381775519054486,3.025352482805083,25.796962750484642,19.30768984497866
115,89,2.7925111351099474,3.179780964522074,25.72455216396717,19.210835068696728
115,90,3.2835693893709674,3.3413295796086144,25.282461175649395,18.614683534731903
115,91,4.7120667081075,3.8638694311106536,22.079996126717695,13.958145613077278
115,92,4.7120667081075,3.9300272513095154,23.10459520289416,15.528229760330051
115,93,5.627197389041527,4.462580208294371,20.574979795835368,11.429496646792177
115,94,5.359375124611603,4.729256157235419,19.049684531993915,8.378190781337473
115,95,6.944122400254656,4.8493394901561455,19.543966312348676,9.448291867751543
115,96,6.430755762452122,4.706972603700201,20.78652765032443,11.806071817404046
115,97,5.761139065074815,4.640083317713419,21.087112435581748,12.327607670219976
115,98,5.046875108130308,4.462259774435351,22.17083932481384,14.101408311467045
115,99,3.6853333298341795,4.246718887363581,23.404325501696768,15.970787463033052
115,100,0.872985951928257,4.277863507839628,22.765184418191904,15.018562567512493
115,101,1.8327332972770307,4.272457602063488,22.428741468341908,14.503518326727482
115,102,0.7613526594365112,4.330420020094891,21.03146554178609,12.232176537122726
115,103,-0.510894702393557,4.08790064130762,21.316305171949047,12.71567796791275
115,104,-1.1582030162293506,4.115576272293178,21.521310812869892,13.056432097022162
115,105,-1.7161864211148838,4.1982808148932005,20.05008698342322,10.455122574261733
115,106,-3.2786254158847328,4.15515137268773,19.603828436788987,9.571504029098904
115,107,-4.327697670183738,3.9978506594523977,21.47630883231738,12.982120052636759
115,108,-3.3678893398666503,3.92913556480454,23.014751445087054,15.3942321691969
115,109,-2.4304503780593905,3.9019558484127645,24.929142015020187,18.131897904109337
115,110,-1.0912474757889186,3.8112328084968627,26.686964030892508,20.481641760028673
115,111,0.13641371411054592,3.878430370324091,26.604982372275508,20.374707041552533
115,112,1.8997193302016058,3.9657125508441937,26.86926079299864,20.718609402230015
115,113,2.70324721112803,4.205288889964447,26.390844342808272,20.09428438950577
115,114,4.756713967674699,4.106020456023014,26.625932694827526,20.402056069658403
115,115,5.4263306650520065,3.903056387709094,27.85642624518156,21.983723141297972
115,116,8.484222518998791,3.7224457304053415,30.288269038488863,24.993656022036532
115,117,11.095703275583475,3.5829806372543342,29.16919899300921,23.6251088863897
115,118,14.354492243335642,3.3804054285824785,29.01562881146485,23.4352366176386
115,119,15.872284081206573,3.2944955853558833,29.590829849618782,24.143753046887507
115,120,17.457031356849626,3.219326022111849,29.986928933483377,24.627616751561295
115,121,18.282898011133426,3.133929732074831,30.028030395648862,24.67764594611917
115,122,17.546325773315715,3.073439601381028,31.681291578460204,26.66473018951089
115,123,15.448211757201847,2.8228187591106257,32.09251403700421,27.15203596814265
115,124,13.327758865062322,2.4766635929451013,33.87945556860065,29.242453891983573
115,125,12.83670050813302,2.3783254671022283,32.669834130806244,27.83202583597523
115,127,11.765319972960782,1.8327302968011532,39.1326332056071,35.19469536172438
115,128,12.635833886811781,1.7297444369479322,40.18662262075026,36.363006444222904
115,130,15.001770167355573,1.5239210185552876,42.05301665966458,38.415619351743196
115,131,17.72488411376372,1.4257831629274165,45.06499480951623,41.6912143884263
115,137,25.112945675971503,1.4553532631848682,40.679901125853505,36.907424125902054
115,138,23.215698383847155,1.4260902456912739,40.46075058091581,36.66573247012909
115,139,19.398925908541145,1.5037455593896736,37.93493270348735,33.85797866409207
115,140,17.903442454211728,1.5085363413892834,36.70140075238897,32.46993096985975
115,141,15.649078481191367,1.6127696063731811,35.626781460026635,31.25013851490098
115,143,16.608856319024312,1.5774331131950765,38.09069060845917,34.03240090016218
115,160,8.506530902540305,2.1627578778401313,28.834091191157036,23.210092951557943
115,161,10.18060308713359,2.7056808520100946,25.84280204409087,19.368893037292224
115,162,13.082244984173883,3.518232348038202,22.563274392556643,14.710708729147022
115,163,14.77859505982454,4.120018486551532,19.820610059550155,10.008005951873772
115,164,13.550964465077499,4.382854463571138,22.442266477144216,14.52442510501366
115,165,12.992950567707794,5.070031169141403,20.364961639444058,11.046957163673081
115,166,11.095703275583475,5.759561542118756,18.921350495362983,8.08214727460302
115,167,10.4707642275892,6.101797584253127,18.85943986825432,7.936124504082617
115,168,8.885986459462003,6.535496714667672,19.23870088436719,8.799500651636487
115,169,9.198455880790846,7.061924939125222,18.074192059982295,5.82923825393396
115,170,8.37265021147536,7.037252429628692,18.741798417194726,7.652359630255413
115,171,6.877166859814224,6.531168941073254,20.592296614105123,11.46064046392196
115,172,3.9754944702897888,6.695382120388281,19.050922411397934,8.381004994933727
115,173,3.2835693893709674,6.5658192674983775,19.277143490862823,8.883234836888807
115,174,0.9622193834260315,6.403569225641149,18.91744233287566,8.072993522707426
115,175,-0.019866837948399052,6.156463149126809,18.437393195830843,6.87321379397364
115,176,0.716705399869312,6.019017222582753,19.202842719774516,8.720823844132912
115,177,1.6318665732875104,5.616823199788768,19.841409695192624,10.04913621623689
115,178,0.7836915354621681,5.431012156460869,19.10544205864656,8.504205798091961
115,179,1.698822113727914,4.959817412696051,19.437219628148316,9.22545971065259
115,180,0.9845582594517168,4.752889637161991,20.130954759756378,10.60937979051358
115,181,0.5381775519054486,4.474776749986508,19.84890366380935,10.063924515574637
115,182,-0.08682237838880269,4.197359089370993,19.83394432739035,10.034388251508899
115,183,0.9845582594517168,4.168997768863089,17.927345290755227,5.3566135919966875
115,185,1.6318665732875104,3.9493310487191278,16.51803208841722,
115,187,1.1854554759254086,3.290412430337679,16.179046648829576,
115,188,1.0515137998921205,2.80556583763242,19.8488025731654,10.063725134784706
115,191,-1.2921141997784673,2.0846986793097333,21.533332839188493,13.07623887680527
115,198,-1.9170531451044326,1.7762684850529924,24.49140168188069,17.52519204868318
115,202,-1.4260252806592746,1.901016239906136,23.565919883841904,16.206670847884066
115,204,-1.4260252806592746,1.706707957396369,24.831037528522405,17.996778176742858
115,205,-3.122375356309931,1.5320229554815095,26.08433532817221,19.690001257301454
116,79,0.6051025998617092,1.5462713275663242,22.082981122058627,13.96286701351831
116,82,4.198700070304994,1.8039445932691862,27.267074582847883,21.23197956636613
116,84,0.381927594998956,2.345570090967178,26.679569241894658,20.472005640216384
116,85,0.9176331088271468,2.5548763309636557,25.967918392253445,19.53551600615491
116,86,-1.1358946326878367,2.845325474781177,24.841960922020757,18.011846725175246
116,87,0.1810608710094357,3.1396331835772058,22.8525848529679,15.150717291999673
116,88,1.855072173302716,3.083341603026814,26.514827724260925,20.256843022722858
116,89,3.551422248953344,3.125245096542489,27.180061337246674,21.120116815408277
116,90,3.529083372927687,3.2878494291210565,26.46473503115789,20.191230776487984
116,91,4.645111167667096,3.6367092165881023,24.68613434926959,17.796315043013482
116,92,3.7969666223259253,3.608387237307281,25.973962783789883,19.543549899997743
116,93,4.578155627226693,4.016197207957805,23.020315187992715,15.402548859020966
116,94,5.404022281510493,4.336881166132423,21.542675027298415,13.091617445212291
116,95,6.810180724221368,4.389430050272605,22.1552219501528,14.0768412529421
116,96,7.345916833202011,4.519475462873583,21.424123773355614,12.895606982847346
116,97,6.386108502884923,4.683858399943289,20.944173828842004,12.081474139058955
116,98,6.274536195361492,4.8758382817568435,20.837211624915227,11.895082526048412
116,99,4.846008384140788,4.897326473624591,20.593889246907,11.463501834686982
116,100,3.2166138489305354,4.940526966381602,20.404026039266977,11.118807427556465
116,101,2.7925111351099474,5.071585183592845,19.971267709758415,10.30316135634297
116,102,2.70324721112803,5.1960182237795065,18.538187036925677,7.139186131208463
116,103,0.35958871897329914,4.739159586785567,20.539953249958174,11.366322162883973
116,104,-1.269775323752782,4.741070751554616,21.317708987726213,12.718031156015579
116,105,-2.6536253829221437,5.01068115758633,19.66789055532269,9.702036842650696
116,106,-4.506256010631745,4.937148097730354,19.261449830146802,8.849127050690496
116,107,-6.470458843196468,4.79397488087741,21.478767404812082,12.986186862586646
116,108,-5.644592188912668,4.827124123788654,21.347036379076457,12.76712818803092
116,109,-4.394653210624142,4.676006319767639,23.35733796609236,15.901850108155955
116,110,-2.988433782944952,4.401018145629565,24.9538307287239,18.165826929644716
116,111,-0.6448057832743643,4.2359070833863885,26.244262689573226,19.901379955151985
116,112,1.0515137998921205,4.142214778843776,25.91832541929493,19.469545257670237
116,113,3.2612611084977345,4.332715037371878,25.493864076304128,18.900812298445537
116,114,4.622802886793863,4.133412365820594,26.1019935614013,19.713388036546
116,115,5.805786221973705,3.8526487389548785,28.866598127948144,23.25046424225674
116,116,8.149414118975983,3.793897632909814,30.366376881420546,25.088253125805156
116,117,12.033142237390734,3.7338149587026876,29.9247150473552,24.551826218540377
116,118,15.983856286061723,3.4827013038376338,31.505010607076056,26.455042871860456
116,119,19.644439789429555,3.505821230574629,30.922067644802045,25.758064124264337
116,120,20.35867315122161,3.487126830173919,29.92206382287331,24.5485947341208
116,121,21.541687081553903,3.3331966454163444,30.15399361199052,24.830765810823575
116,122,20.693481551244417,3.3610506091578447,30.24697495016085,24.943598249564115
116,123,18.974823092052247,3.123147967114872,29.82804871052426,24.433912700945132
116,124,16.36331184298342,2.7704410606294836,31.784509658160065,26.787285308699545
116,125,16.140136838120668,2.6596612972876246,30.930347445006465,25.768003280596226
116,126,14.533050686451958,2.3886976280376517,32.009799952202926,27.05422135231488
116,127,13.930389529515054,1.9338855794744871,37.871612553350964,33.78701877039657
116,128,13.483978329484643,1.7736916592981142,38.384952547749506,34.36143451739146
116,129,14.466125638495697,1.5726704650777013,40.186901088093144,36.36331419252351
116,130,15.403564600302957,1.4644441659148422,40.23163986367871,36.41275114737613
116,137,24.5102845190346,1.4499902778655773,41.84388351447984,38.18657077525236
116,139,17.903442454211728,1.5436816241593734,38.23316193083132,34.19178660481446
116,140,15.782989562072203,1.4960279484144783,37.89351271992642,33.81156468215018
116,141,15.492859016769046,1.5613665605642666,36.71191406314863,32.48181389916534
116,142,15.582122940750963,1.444793705898971,38.446552271738355,34.430233539485464
116,143,15.939270114131148,1.5003294970492043,38.59420394406686,34.595031118301165
116,144,18.327545270700625,1.4290285130519358,40.556686402587545,36.7715707028926
116,145,18.9078370591277,1.4441332868750463,40.04049301533154,36.201445840060224
116,158,1.207794249282756,1.549747948959439,35.80031967141031,31.447837581861933
116,159,4.622802886793863,1.8691062967798509,32.45819472788627,27.583292134793922
116,161,9.979675378175756,3.087680818793854,23.773035064022483,16.50638652628862
116,162,12.23406994634857,3.9036605389685497,21.96372987770848,13.77349012200409
116,163,14.399139502902841,4.55959701885876,19.48974038190653,9.335608183408196
116,164,13.930389529515054,4.946017747247537,20.79776956521822,11.8258538333567
116,165,13.461670048611438,5.614141943850669,20.02756692163322,10.41186999537053
116,166,12.14477552988248,6.251165872126509,18.849370974123012,7.91216696740603
116,167,11.676025453826412,6.5804386182266,18.550323505239078,7.17064168321256
116,168,10.493072611130714,7.300760271632388,18.294633876815105,6.4805268834185785
116,169,9.979675378175756,7.885367395027778,17.55175020178922,3.9201447863577523
116,170,9.019928032826982,7.840674878563877,18.06073189690919,5.787368715749238
116,171,7.546783557191532,7.47658634714725,19.355184564127896,9.051340757669815
116,172,5.203155660189253,7.716565609063141,17.979700095227958,5.529305156558126
116,173,3.819244513383296,7.257911210000447,18.671833051821103,7.479368256415713
116,174,1.7657776541683177,6.947768216054659,18.39650345716629,6.762761229670265
116,175,0.6497498594289084,6.579950335535442,18.18198204766208,6.155328681841947
116,176,0.6720887354545653,6.233897690630598,18.795188919783577,7.782205762530014
116,177,0.1587219949837504,5.659125332386994,19.554172529126348,9.469385581907598
116,178,-0.6001586263754746,5.443414214117455,19.06606103554094,8.41535996918566
116,179,0.47122201146504494,5.022655968835039,19.456335082557995,9.265666454431491
116,180,-0.3323363619455222,4.8402705248852325,20.24263955857263,10.81979927255074
116,181,-0.39929190238595424,4.564144136743426,20.234643945873977,10.804832974937392
116,182,0.002472038077257821,4.33675432504705,20.50101471954351,11.295804731445193
116,183,0.8952943354697709,4.414414411051805,18.19861985806331,6.204302115330643
116,184,0.5158386758797917,4.094566826078964,19.18563653436175,8.682871024530785
116,185,0.9622193834260315,3.931519036401088,18.29528809300699,6.482373516399948
116,186,0.33728033543178526,3.9170532251610224,16.48956300557184,
116,187,-0.6001586263754746,3.5670852702825657,16.565513624003255,
116,188,-0.510894702393557,3.1024265333768133,19.301311501883198,8.93555961832994
116,190,-1.359069740218871,2.596823695609907,17.68160058516705,4.4657137451229225
116,192,1.4309693568138186,2.0592689562962265,18.67926217470863,7.4978953974765865
116,205,-0.39929190238595424,1.5527815866963346,25.46930886319663,18.867678552723607
117,79,0.6943971189961076,1.757852082860179,18.527421961524844,7.11118587440893
117,80,0.4042359785404699,1.9432268161856685,20.051935202916418,10.45866652025767
117,84,1.4756165137127084,2.4016385131697806,25.30258370153608,18.642004773447496
117,85,2.636291568019317,2.5768289591409577,23.684650438421038,16.378835929033475
117,86,1.3416749403477297,2.7772254963347605,24.89021874698145,18.0783458666048
117,87,1.4309693568138186,3.018669610111669,24.5364589788617,17.588104480624477
117,88,3.2835693893709674,3.1076092770176205,25.58860017451167,19.02840137507664
117,89,4.511200086786289,3.0321459821048924,26.456628798514583,20.180604732821838
117,90,3.7299805894013502,3.1731281308458925,26.19672965960884,19.838655318812048
117,91,4.310302870312597,3.3467164075219635,24.61694909532077,17.700219850657618
117,92,3.439819448945741,3.269781117438863,25.832185744574513,19.354726046684274
117,93,3.7523194654270355,3.396586421877224,25.367130290750705,18.729519459610326
117,94,4.9352723081227055,3.6925215742543247,24.191095363966248,17.103002511503917
117,95,6.453064043325355,3.8228199531800957,24.26262665944004,17.204030121322464
117,96,6.854827983788567,4.086118226546485,23.09451867757489,15.513232833579705
117,97,5.962005686396054,4.403409006725877,22.484104174631796,14.588986960570463
117,98,5.895080638439794,4.812064175557392,21.2619495500485,12.624345474867502
117,99,4.46655282721909,5.1157369636586605,20.444814700199913,11.19348239492565
117,100,3.7523194654270355,5.335155489784185,20.30996896184029,10.945247335301106
117,101,3.038055508482529,5.633783821290186,19.381864565958725,9.108253073623198
