pc,S,ErrX,ErrY
5.897400564793543,99.30939326666655,2.218656482084306,3.8771323638228345
5.983105194389333,110.01786119999976,2.2447656040903126,4.415376013144882
6.065310472104967,101.58540146666694,2.119191232273941,4.114347567540543
6.152529062897097,107.57328293333319,2.4546255946683173,4.187911625670349
6.24418694600777,106.94845133333337,2.2743104291174308,4.3723349629713235
6.332033339880377,101.51276906666689,2.4522916067004514,3.9875361189572938
6.425785522736975,91.9282485333334,2.496806680515041,3.575501400149121
6.521501541336685,108.10150319999985,2.677636024888896,4.0683143303981755
6.620692743585608,115.29072339999972,2.6678814841448113,4.188125265854055
6.721902449389645,110.47011133333329,2.6848075034191674,4.14789936338441
6.824162115946472,102.5920025333331,2.5848884535607968,3.8749535423581407
6.930483955719026,98.58004786666685,2.870406160371204,3.7349731687537457
7.037649019202212,100.44591366666668,2.853017782891428,3.874143169802413
7.153271101477772,93.59245786666672,3.0087119926489554,3.6908301425486836
7.270824011806279,104.32865346666664,2.910921538275721,4.100287170373414
7.390724763796909,108.52774026666673,3.487058601780361,4.571627330509984
7.521744016371808,110.94086646666675,3.3344895368450427,4.191859916663066
7.6604926690837285,113.90423586666671,3.9399088425000235,4.615778799124733
7.818093825315196,127.06476213333328,4.140483102756631,5.153979507919272
7.983307313526077,126.96590466666672,4.41504144190557,5.038799245325314
8.160693244022637,118.79830006666666,4.870523032959118,4.623213299691814
8.346974597353553,135.14962033333336,5.062755901232801,5.290136803198811
8.545070213395224,142.3742055999999,5.350944690016407,5.6574884949391535
8.753074611512051,123.84203033333347,5.694911531390294,5.031994382257159
8.988423322390231,131.715778,6.620846066490811,5.434771597118283
9.256641150596526,149.3551472666667,7.439592269990034,5.7996183557941485
9.572256490887936,161.16345486666657,8.688963312725893,5.591226349716438
9.923047124035381,157.83247833333326,10.284441386941415,6.199614422929526
10.350023893128064,167.90106106666664,11.872974530123546,6.6418305598004705
10.890305290407339,169.84320406666708,15.719103050257882,6.4655516393715144
11.530991363148516,223.7481987333331,18.364207499877494,8.678833604589897
12.451735576652583,225.27723380000012,30.397259368799556,7.907595351665024
14.180534274405684,238.12117875536518,84.26361167262138,8.790707020986643
